Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"e jezagère , je Citerais des ",232271,Roind,PER,,232276,"
Si je vouldis.
 On pourrait l"
" quel troupeau d'anes, ces le
",233106,Gislateurs,PER,ORG,233116, qui ne savent memne plus nous
qui ne savent memne plus nous ,233147,Montre,PER,,233153,"
Comment on mneurt pour vingt "
"s n'en doutent
point, sois-cn ",233651,Certaine,PER,,233659,". Conclusion...
Conclusion . i"
"is-cn Certaine. Conclusion...
",233675,Conclusion,PER,MISC,233685," . il fautcontinuer. Fh bien, "
ls encombrent les ports de la ,233974,Manche,PER,,233980,". On
les cmbarque sur les navi"
"ne. Je tais gras le Ver
dredi ",234206,Gaint,PER,,234211,", depuis que j'di appris Ca.
 "
"que les riches
Quituent leurs ",234406,Gosses,PER,MISC,234412, mériterdient qu'on leur coup
"raientbicn Tarement reCOMESAR
",235344,Mancuvres,PER,MISC,235353, abortives. Cuant a la bourgeo
tre nom. C'est la bourgeoisie ,235510,aVorteuse,LOC,MISC,235519,".
- Bravo ! Crie Rogerla-flont"
"t la bourgeoisie aVorteuse.
- ",235523,Bravo,PER,,235528, ! Crie Rogerla-flonte. Vilipe
 Bravo ! Crie Rogerla-flonte. ,235552,Vilipendons,PER,,235563," l-.
bourgeoisie ! Nous en avo"
e Rogerla-flonte. Vilipendons ,235564,l-,PER,,235566,".
bourgeoisie ! Nous en avons "
avais mnise cil rapports avec ,235840,Canonnier,LOC,MISC,235849," et qui lui d
i donne de si bo"
 toujours pas de nouvelles de ,236172,Canon,PER,ORG,236177,".
Rier?
Non, depuis plus de de"
"rs pas de nouvelles de Canon.
",236179,Rier,LOC,PER,236183,"?
Non, depuis plus de deuxans."
estquil s'était échappé de ,236262,Cazenne,PER,LOC,236269,", il 7 de
sis mois... On dit q"
"Tout d lait désolé... Mais, ",236837,tiens,MISC,,236842," ! pourquoi n'ireis tul
pas, t"
"ons le train
ensemble pour la ",237167,Ville,PER,LOC,237172,".Lumière. Hous nous levons,
R"
"tut cmporté
par l'inezorable ",237499,Juit,PER,,237503, et a qui clle a otlert l'hosp
ent sur la paille la sceur de ,237640,Roger,LOC,PER,237645," Id.
i Hlonte, il pourra. bien"
"euy.
Broussaille et Idd sont. ",237732,Venues,PER,,237738," nous voir Aujourdhui,
Vers un"
"ouhdits n'avdient point été
",237812,Vains,PER,LOC,237817, et clles avdient parfaiteinen
"e vous invite en Camarade.
Se ",239633,Me,PER,,239635,", de lenei Pare laae, Li 140, "
er un dentiste américain. Si ,239829,saint,PER,,239834," Vin-
cent de Paule vivait cnc"
"dithcile quesaint Vincent.
de ",239998,Paul,LOC,PER,240002,", ct je promets de me laisser "
"s... J'ai pourtant inon
Grand ",240254,Manteau,PER,,240261,"...
 Ah! moi qui oublidis... J"
"ai justement un bod -
Sans ma ",240322,Valise,PER,,240328,".
- Unbodd
Oui... Le voild.
- "
".
- Unbodd
Oui... Le voild.
- ",240358,Vraiment,PER,,240366,", il est beau. Mais comment I."
"de la haute, vous aver tout a ",241438,Craindre,PER,LOC,241446,", Ccsont
des detraquées, ener"
"e, vous aver tout a Craindre, ",241448,Ccsont,PER,LOC,241454,"
des detraquées, enervées pa"
"ui ne leur code;
tent ricn.
- ",241693,Eist,MISC,,241697," Ce que tucrois vraiment, Idd,"
'airecu tant de contessions I ,241943,Ecoute,LOC,,241949," . Si tu pouvais
ecrire sur to"
lais cnsuite faire un tour au ,242110,Bois,MISC,LOC,242114," et sur le boule.
Vard, les fa"
"y d quinre ans, oure.
wait de ",242462,Capoul,PER,LOC,242468,", aujourd'hui, on asoif de Car"
"oul, aujourd'hui, on asoif de ",242495,Cartonche,LOC,,242504,".
Wn voleur, Mladame ! Un vrai"
"oches , tu es, comme rouisles
",243447,Voleurs,PER,MISC,243454,", toujours pret d le dépenser"
".. Je te dis la mauvaise aven
",243614,Nure,MISC,LOC,243618,", Mais C'est la bonne.
 Je n'e"
"te raconterais lhis-
toire de ",243978,Canonnier,LOC,MISC,243987,", ce serd pour une autre fois."
oduit net. P2s unsou de plus. ,244213,Dailleurs,PER,,244222,", c'est le
priy. Flle cssayerd"
"e entre, dit quelques mnts d. ",244870,IAd,LOC,PER,244873," et Se
 retire.
 Elle, est la,"
"́, mais Convaincy.
 Pourtant, ",245387,Continue,PER,,245395,"-t.Clle, si l'on conndissait l"
"vaincy.
 Pourtant, Continue-t.",245398,Clle,LOC,,245402,", si l'on conndissait les
i Ca"
"beauicouy moins promprs.
 Ah! ",245753,Monsicur,PER,,245761,", si vous savier quel plaisir
"
"nt, aujourdhui... Vous savez, ",246032,Monsicur,PER,MISC,246040,", pour
quoi j'ai demandé a fa"
"
le bord, me direr-vous ? Ah! ",246345,Monsieur,PER,,246353,", que je vou
Arais ne l'avoir "
t cominent celd s'est passé. ,246570,Mon,PER,,246573," oncle, un
frère de mnon pèr"
minent celd s'est passé. Mon ,246574,oncle,PER,MISC,246579,", un
frère de mnon père, s'e"
"t une demi heure. On
Voyait l'",247587,Acropole,PER,LOC,247595,", dans le fond. C'est admirabl"
ous ayons les mémes gouts... ,248138,Bret,LOC,PER,248142,", quand Ma tante,
la sceur de "
"mmne, quand clle
meut dit : A ",248278,Rence,PER,LOC,248283,", il faut me rirer de la si, j"
"le, clle parle ! Une voix mal ",248685,Soutenue,PER,,248693,", fe
brile, qui passc sans tra"
"poncine
la parole rapide. Des ",249091,Gestes,PER,,249097," hativement ebauchés,
heurté"
" qu'une Mdscarade opulente et
",249330,Stupide,PER,LOC,249337,". Cette femme, une jolie petit"
" minuscuile, wdive comme urie
",249876,Reur,PER,LOC,249880, et ouvragée conline un bijou
"a la mode.
Vous aurier été, ",250094,Mladamne,PER,LOC,250102,", cn fort bonne compagnie
a co"
"je vous dit tout, comime d un ",250495,Confesieur,PER,MISC,250505,"...
Mais vous ne commprener pa"
"as dans quel état d'affole..
",250564,Ment,LOC,,250568, nous nous trouvons quand le m
" raison donner au monde . Son
",251657,Maris,PER,LOC,251662, Ga ne compte plus... Ah! si l
" pour cd. Et après, quand on
",252012,Voudrait,PER,,252020," en avoir, il est trop tard..."
" pou.
ver le demander a lda : ",252089,Clle,LOC,MISC,252093," m'a Vrle pleurer bien des
foi"
"m'a mise en
rapports avec Ml. ",252351,Canonnier,LOC,MISC,252360,". Elle a di vous le direi
Qui."
"is d qucl saint mne vouer. Un
",252909,Russe,PER,LOC,252914,", qui m'avait promis monts et "
" manqué de parole. Un Russe, ",252993,Monsieur,PER,,253001,"!...
Aprés ga, il tallait rir"
"m'avait presque décidée, et ",253364,M.,PER,,253366," Canonnier m
Convaincue, Ecoui"
"vait presque décidée, et M. ",253367,Canonnier,PER,,253376," m
Convaincue, Ecouier, Monsic"
"et M. Canonnier m
Convaincue, ",253391,Ecouier,LOC,PER,253398,", Monsicur : on peut dire de l"
"onnier m
Convaincue, Ecouier, ",253400,Monsicur,PER,MISC,253408," : on peut dire de luii
ce qu'"
". Vue
intelligence, un. tact, ",253506,Mne,PER,,253509," Laçon si originale de roir
 "
"é..
ingés. W'attribuer qu'a ",253794,lhonneur,MISC,,253802," de sd Conndissance
le peu dé"
"
Je m'incline protondément.
 ",253952,Comine,PER,,253958," on voit bien, continuet-clle,"
rssont la modestie meine. ML. ,255083,Canonnier,PER,MISC,255092," était
Coinme vous, il na jam"
"e meine. ML. Canonnier était
",255100,Coinme,PER,MISC,255106," vous, il na jamdis rien voulu"
ertissernents que m'a donnés ,255527,IAd,PER,MISC,255530,". Hon,
Madame, ce n'est pas le"
"éricus ne vous proposerd dd-
",255637,Vantage,PER,,255644,. Je métonne méine que Canon
ntage. Je métonne méine que ,255669,Canonnier,LOC,MISC,255678," dit pu
wous offrir ce que vou"
"es,
avec des dessous savants, ",256687,Reurs,PER,,256692," et bonbons... Je Me
Suis d pe"
"écadence.
 C'etait l'avis de ",259632,Canonnier,LOC,,259641," , il disdit aussi que
la cout"
"ndications qu'elle te donners
",260572,Seront,PER,,260578," Cxcellentes.
Tlles lont été"
"ons qu'elle te donners
Seront ",260579,Cxcellentes,PER,ORG,260590,".
Tlles lont été, en ekfet. "
"antauz deux villas, Roget-
la ",260807,Lonte,PER,LOC,260812, ayant amene d mnon dide trois
"ent la vertu, d présent,
Qui ",261343,Cst,PER,,261346," LECOmpensee.
 Naturellemient,"
"ésent,
Qui Cst LECOmpensee.
 ",261361,Naturellemient,PER,,261375,", m'a tcllc répondu, les temp"
", l'autre jour,
que les prix, ",261686,Comine,PER,,261692," les liquides, tendent vers le"
"la belle, parec et pommponnte
",261928,Comine,PER,LOC,261934," une princesse de fécrie, Gra"
"pareilles, peutetre,
ou descs ",262096,Victimes,PER,,262104,"...
Souhaits ridicules, désir"
scieux differents : passer de ,262887,Belgique,MISC,LOC,262895," en Suicse,
l'Allemagne en Hol"
rents : passer de Belgique en ,262899,Suicse,PER,LOC,262905,",
l'Allemagne en Hollande et d"
"ur cxemmple, oi en Serdistu a ",263614,Vheure,PER,,263620,"
qu'il est? o Ouestion grave d"
"lamentable
histoire de Claude ",264067,Cueuy,PER,,264072,". Je n'ai jamdis volé mon
pai"
"usckcepet, et méme Comme set
",266291,Vante,PER,,266296,", aln délever l'entant qu'il "
n de la pauvresse -- était d ,266702,Cetle,PER,MISC,266707," époque
en service chez un Cl"
orte de chez lui. LI kr plus. ,266917,Dieu,MISC,,266921," pour
Suivancliniquiré des pe"
 envoyer!... Je voudrais etre ,267906,Morte,PER,,267911,"...
 - Lencr, dis.je, voici en"
" Je voudrais etre Morte...
 - ",267918,Lencr,PER,,267923,", dis.je, voici encore un peu "
i je moyen de vous donnet une ,268052,Occupation,PER,MISC,268062,",
bien que vous n'ayer p2s. de"
nullement quclle commette ule ,268673,Maladresse,PER,MISC,268683,"
Tlle s'est pas mal requinquce"
"pour lui, quand il sortira de ",269318,Centrale,PER,LOC,269326,",
le plus d'argent possible. E"
"Elle découpe, sur des photo.
",269385,Graphies,PER,,269393,", portraits de grandes dames, "
" s'aban-
donnant au Cygne, de ",269567,Dianes,LOC,PER,269573," du bain, de Dandés
sous la p"
 tres demandes par Certainres ,269695,Mdison,PER,,269701,"
de Saint-John's Wood. Tlle mi"
"ainres Mdison
de Saint-John's ",269718,Wood,MISC,,269722,. Tlle mi'a montre l'autre jou
" tres
encitante, Vraiment, en ",269832,Venus,PER,,269837," Callipyge.
Si Annie d des loi"
"encitante, Vraiment, en Venus ",269838,Callipyge,PER,,269847,".
Si Annie d des loisirs, je n"
" taut que je vous dise, ecrit ",270091,Bussy,PER,,270096," Rabutin d Sd
Ccousine, ce que"
"ise, ecrit Bussy Rabutin d Sd
",270110,Ccousine,PER,,270118,", ce que M. de Turenne ma cont"
"Rabutin d Sd
Ccousine, ce que ",270127,M.,PER,,270129, de Turenne ma conté avoir ou
"n d Sd
Ccousine, ce que M. de ",270133,Turenne,MISC,,270140," ma conté avoir oui
dire au l"
"nge m'a réjouie, répond ld
 ",270426,Marguise,PER,,270434,". Je crois, ma foi, qu'il disa"
"emoi
selles viennent me voir. ",271186,Jolies,PER,,271192," ? Ailleurs, je ne sais
240
LE"
es viennent me voir. Jolies ? ,271195,Ailleurs,PER,,271203,", je ne sais
240
LE VOLEUR

pa"
"n na pas d s'Occuper des toi.
",271437,Settes,LOC,PER,271443,".
W'aije jamdis éprouvéle de"
'apporter un télégrdinme. u ,271776,Lencr,PER,,271781,"-vous pret pore
demain. I Oucs"
ours l'air d'ètre entrain de ,272249,sécher,LOC,,272256,". Jel
sais un Toinan, lun de c"
"s bons romans anglais, relle.
",272317,Mentassommants,PER,MISC,272331,", Mdis oil lesentiment de la t"
"glais, relle.
Mentassommants, ",272333,Mdis,LOC,,272337, oil lesentiment de la tamille
"onree et
a Mai Suà C̀lie des ",272823,Sseiee,PER,ORG,272829," erai ceure rerc 3
1H.
I DE QU"
"matique de sd puissante
hgure ",273131,Osscusc,LOC,,273138," et olivatre, encadrée de che"
"ne. Oui, Cétait bien l'abbé ",273375,Iamnargelle,LOC,,273386,".
 Tlel bonjout, cher Monsicur"
"it bien l'abbé Iamnargelle.
 ",273389,Tlel,MISC,,273393," bonjout, cher Monsicur, me di"
"nargelle.
 Tlel bonjout, cher ",273408,Monsicur,PER,LOC,273416,", me diril de sd
Voiz protonde"
", d'ou sorter-vous ? n
Mafoi, ",273592,monsieur,PER,,273600," l'abbe, répondis je, j'en di"
"er-vous ? n
Mafoi, monsieur l'",273603,abbe,PER,,273607,", répondis je, j'en difor-
te"
"d quel heureus hasard je dois
",274260,Thonneur,MISC,LOC,274268," de votre visite.
 Le hasard n"
" longtemps et jattendais une.
",274602,Occasion,MISC,,274610," propice...
 Que vous a Lourni"
"s sdis gre de m'en avertir. E
",274919,Ceraitil,PER,LOC,274927, indiscret de vous demander de
"... Et vous aver bien, jimnd-
",275482,Gine,LOC,PER,275486,", Quelque occupation serieuse "
"riré. Le
temps ne vous d pas ",275895,Mangue,PER,MISC,275901,", par Consequent, pour
vous ra"
r notre entrevue d la gare du ,275966,Mord,LOC,,275970,", d
Paris, le jour oil vous Et"
r oil vous Etes parti pour la ,276017,Belgi,PER,LOC,276022,"
Quei
- Ce n'est pas le temmps"
"vous di parle, ce matinld, de
",276325,Cettematheureuse,PER,LOC,276341," famille Montareuil...
Je nere"
", de
Cettematheureuse famille ",276350,Montareuil,PER,LOC,276360,"...
Je nerépondis pas, sd vis"
"il, si du-
Tement éprouvécs ",276735,Vous,MISC,,276739," rappelervous, Cher Mlonsicur,"
"́prouvécs Vous rappelervous, ",276754,Cher,LOC,,276758," Mlonsicur,
l'importance du vo"
"poussdit jusqu'd Londres...
- ",277008,Monsieur,PER,,277016," l'abbé, dis je, j'ai peine a"
"e je
n'ai aucun goit pour les ",277804,Lables,PER,LOC,277810,". Ft puis, écoutez. jai
un pi"
ant. Mais je ne chante pas. - ,277920,Nous,MISC,,277924," Compte
De2:
 Prés facilement"
 hnesses ne m'est étrangere. ,278073,Mldis,PER,,278078," Vous vous
méprener sur mes s"
", puisque vous sembler le dé
",278357,Sirer,LOC,MISC,278362,. Vous étes un voleur. - Ne p
"ster pas, Cest
In métier pas ",278426,Comine,PER,,278432," un autre. - Je disais. Vous
e"
"r... Moi aussl.
ourguoi pas ? ",278504,Croyer,PER,LOC,278510," vous avoir le monopoe
du camb"
" je vous demander pourguoid
- ",278890,Lant,LOC,,278894," que vous voudrer, mais je vou"
"raconter des histoires, ct je ",279026,tiens,MISC,,279031," d Gardet
Secrets les motits d"
"ou simplement pour de..
Venir ",279751,riche,LOC,,279756,".
 Bon, dis je, je supposerdi "
" Croirdis pas, aprés tout. L'",280357,Eglise,PER,ORG,280363," n'a jamnidis
beaucoup pratiqu"
"le descente dans linfamie, du ",280796,Roi,PER,,280799,"-Soleil
Au Roi Prudhomme ! Je "
"ns linfamie, du Roi-Soleil
Au ",280810,Roi,MISC,PER,280813, Prudhomme ! Je vais vous cite
"it Lélémaque, sur
la Perire ",280983,Place,MISC,,280988,", a Versailles, est auijourd'h"
"r gu'on la mise au-dessous
Au ",281179,Gros,MISC,,281183, numéro. Hous somimes d l'ép
"ce, paraitil. Etje croisquils
",281283,Cont,PER,,281287,", e. aut éloquence de Cairot:"
"ls
Cont, e. aut éloquence de ",281310,Cairot,PER,LOC,281316,": Enrichieser ous1
d
246
LE VO"
"tianisme, quisemble faire des ",281842,Mdmnours,PER,MISC,281850," a lhomme
et lui dire : u Lu p"
lle qui lui dit simplement. a ,282426,Sois,MISC,LOC,282430," )n
Voila la morale. Flle n'a "
" publique,
quoi qu'en dise le ",282557,Code,LOC,MISC,282561,"... Vous vouler peutêtre
parl"
"t sur la nier, ct ousallumait
",283561,Vincendie,PER,MISC,283570,".
 Vous ne parler pasmdl, pour"
"us
entraine, du lieu detre un ",283852,Rotteur,PER,LOC,283859,". Je ne suis pas le
ocul... Le"
ue tout acte crimincl est une ,284271,Lenetre,PER,MISC,284278," Ouverte
auis le Mmellieur due"
"t une Lenetre Ouverte
auis le ",284295,Mmellieur,PER,,284304," due case onte e e es aucele
s"
"dance des produirs. Et l'onse
",284777,Waint,MISC,,284782, du voleur ! Mais chaque fois 
"itquelque chose, un bijou, un ",284866,Chapeaul,PER,LOC,284874,", un ob-
Jet d'art ou une culo"
"oyens.
Production excedant la ",285074,Consomnmation,MISC,,285087," ! Surproduc.
tionl Mais le vo"
"nConséquence
7.18
LE VOLEUR
 ",285240,Etquantaux,MISC,LOC,285250, billets de banque qu'il retir
té a entreindre le deuxième ,285730,Comman,PER,,285736,".
dement, ct je vous di prépa"
"ront pas grande différence.
 ",286338,Encllet,LOC,PER,286345,". UInvol de titres ?
 Pour ld "
vous ne faites jaindis aucuil ,287539,Mauvdis,PER,,287546," Coup
ici, en Angleterre ?
 Ja"
"is Coup
ici, en Angleterre ?
 ",287574,Jamais,PER,,287580,". D'abord, parce que l'hospita"
"disent les midale classes An-
",287818,Glaises,PER,ORG,287825,", parce qu'ils écrssent lindi"
"i
eclaté depuis vingt an5... ",288390,Lener,PER,MISC,288395,", il y a a Londres un
mmusce q"
ue je n'aipas visité ; c'est ,288455,Bethnal,PER,,288462,"-Creen Mlu.
Seumn. Le sol en e"
aipas visité ; c'est Bethnal-,288463,Creen,PER,,288468," Mlu.
Seumn. Le sol en est rec"
" partout... Quel monde,
i Mon ",288939,Dicu,MISC,PER,288943,"
700
LE VOLEUN
Au moment ou il"
" ce Mauen ee
fait la noce, la ",289566,bère,MISC,,289571," et sale noce. C'est triste , "
"triste , Mais
Qc voulervous ? ",289622,Certains,PER,,289630," hommes s'efforcent d'etre
pir"
"ind cousine,
ajOntai je... Ma ",289858,Cousine,PER,,289865," Charlotte ....
L'embarras de "
"ine,
ajOntai je... Ma Cousine ",289866,Charlotte,PER,,289875," ....
L'embarras de l'abbé pa"
"il par répondre sans me re
i ",289973,Barder,PER,MISC,289979,", mais tout est sans doute pou"
vais passer mon apres midi au ,291503,Jardin,PER,,291509," Toolo-
Sique, pour tuer le te"
"t, d travers les barreaun des ",291720,Cages,PER,,291725,", inson.
ciduts de la curiosit"
"ur est interdit de dépenser.
",292262,Douloureur,PER,LOC,292272, spectacle que celui de ces et
" que celui de ces etres ener-
",292312,Siques,PER,LOC,292318, et Cruels condamnés a macher
"c yeun duvreRets métalliques
",293089,Desroleurs,PER,,293099," et desbrigands, tous ces gale"
es et d les enfermer dans des ,293472,Cages,PER,MISC,293477,".
Alles sont tres heurcuses. L"
"oires immondes. Demdin,
clles ",293748,Seront,PER,,293754," plus heureuses, cucore. Je le"
"heures, Suf le
terre plein de ",294396,la,PER,,294398," Bourse, d droite. C'est bien "
"res, Suf le
terre plein de la ",294399,Bourse,PER,LOC,294405,", d droite. C'est bien ; jy se"
gardée par un polichinelle d ,294634,Manteal,PER,,294641,"
Youge, d chapesu pointu, a la"
"par un polichinelle d Manteal
",294642,Youge,PER,,294647,", d chapesu pointu, a la Banqu"
"Youge, d chapesu pointu, a la ",294672,Banque,MISC,,294678," de France de
 tendue par des "
Aussid placer mentalemnent la ,294788,Bourse,PER,,294794," de Paris, bd5-
tionnée de ca"
 jette un coup d'acil sur les ,295199,Citoyens,MISC,ORG,295207," qui
s'agitent sous le périst"
agitent sous le péristyle de ,295244,la,PER,,295246," Bourse et sur les
marches , e"
tent sous le péristyle de la ,295247,Bourse,PER,LOC,295253," et sur les
marches , et les r"
 qui pérorent bruyarinent ct ,296335,Gesticulent,LOC,MISC,296346,". Ils
Nontrien du fauve, certa"
"̀re vue. Ah! je voudrais bien
",296623,Connditre,MISC,LOC,296632," un Crimindliste...
 Ga viendr"
"je voudrais bien
Connditre un ",296636,Crimindliste,PER,LOC,296648,"...
 Ga viendra! dit la Voix.
"
"x qui le fréquen.
tent.
- Ed ",297391,Bourse,PER,,297397," cst une institution, Comme lf"
"quelle repose le principe des
",297869,Gouvernements,PER,,297882,. Je ne suis pointun moraliste
" de leur action com
binee. Le ",298145,Code,LOC,MISC,298149, a l'audace de fournir la solu
"oups et, surtont lorsquon est
",298799,Voleur,PER,,298805," ou escroc, porter habit de de"
 l'abdomnen Reuri d'une belle ,300360,Cchaine,PER,LOC,300367," a brcloques, un
de ces bons b"
"e supérioricé, fredonne, le ",300954,Chapednl,PER,MISC,300962," rond
Sur l'orcille, tandis qu"
"x du crépe qu'ils lui ven-
i ",301963,Aront,PER,MISC,301968," pour éviter la faillite, ils"
"'instaille dans mou coin, mne ",302086,Rattant,PER,,302093," du dou
espoir que mnes deux c"
"i en conversation avec
MOl.
i ",302214,Vaine,PER,,302219, espérance! Le Monsicur jovia
"ais,
dans ma vic. J'ai eté d ",302727,Boulogne,PER,LOC,302735,", une fois, pendant
un mois, i"
"ois, il y d tamt d'Anglais, d ",302789,Boulogne,PER,LOC,302797,",
  Jesuis pas du toutun Angla"
"..
 Parfaitement, approuve le ",303425,Monsicur,PER,,303433," jorial qui
voit qu'il n'y a d"
"Y SOTL.
 Ne trouver.vous pas, ",303584,Mlonsicur,PER,LOC,303593,", demandetil en
Se tournant ve"
"ndetil en
Se tournant vers le ",303629,Monsicur,PER,,303637," triste, qu'il y A quelque
cho"
"'il y A quelque
chose de tres ",303678,Ratteur,PER,LOC,303685," pour nous dans cet cmmpresse
"
" S1, Certainemnent, repond le ",303788,Monsicur,PER,,303796," triste durie
woix lugubre.
- "
"Si, certainemnent, répond le ",304112,Monsieur,PER,,304120," triste d'une
Voix lugubre.
 L"
"s sagc... Me penser.
Vous pas ",304476,Comune,PER,,304482," moid
 Si, certainemnent, rép"
"Si, certainemnent, répond le ",304519,Monsieur,PER,,304527," triste
d'une voix lugubre.
 -"
"Si, certaincinent, répond le ",304826,Monsieur,PER,,304834," triste
d'une vois lugubre.
 J"
"dées Concordent,
continue le ",304922,Monsicur,PER,,304930, jorial. Votre Approbation m'e
"iservd
teuT.
 Oh! oh lfait le ",305270,Monsieur,PER,,305278," triste.
 Wiplus ni moins, con"
" Wiplus ni moins, continue le ",305317,Monsicur,PER,,305325," jorid.
Je suis socialiste en "
"nir d
 Pastres bich, avoue le ",305596,Monsieur,PER,,305604," triste.
 C'est que je n'aipoi"
"t étranger qui dort dans son
",306081,Coin,LOC,PER,306085,", Continuetil plus bas, cet Am"
"
 Si, certainement, repond le ",306341,Monsiceur,PER,MISC,306350," triste
l'une voix lugubre, ta"
"se en leur faveur.
ui, dit le ",307142,Monsieur,PER,,307150," triste, on devrait bien
faire"
"chagère beaucoup, répond le ",307254,Monsieur,PER,,307262," j0
vial. Ed plus grande parti"
"ivre en richards, manger de l
",307623,Viande,PER,LOC,307629,", boire du vin, et même de l'"
 qu'il faudrait faire quelque ,307992,Chos,MISC,,307996,"
pourle peuple. Ce qui manque "
"'ane den Eaiement, répond le ",308268,Monsieur,PER,,308276," viete
 Cequilait défaut a la"
"viete
 Cequilait défaut a la ",308307,Chambre,PER,ORG,308314,", Monsieur, cest
un philanthro"
"cun...
- Du pain ? demande le ",308417,Monsieur,PER,,308425," triste. Ahce
Serdit si ocaus
"
Du pain ? demande le Monsieur ,308426,triste,PER,,308432,". Ahce
Serdit si ocaus
i Non, "
"rmanent pour le bou fonction.
",309721,Nemcnt,PER,LOC,309727," de la Societé, seraientrctir"
"lis, soit en France,
soit dux ",309895,Colonies,PER,LOC,309903," ; Id Question est a étudier,"
"voix fsaflinement, répond le ",311296,Monsieur,PER,,311304," trisre d'une
 Il est bien cla"
"s cxpocc. Ces tètes, Monsieur",311474,",",PER,,311475," i
faudrait les faire tomber! "
 car clle étoutterait le bon ,311585,Grsin,PER,,311590,"..
Saver vous, Monsieur, quell"
"e étoutterait le bon Grsin..
",311593,Saver,PER,,311598," vous, Monsieur, quelle est la"
"n Grsin..
Saver vous, Monsieur",311613,",",PER,,311614, quelle est la principale caul
" devrait jamdis
 faire grace, ",311869,Monsieur,PER,MISC,311877,! Il y va dusalut de la Sociè
"n ne guillotine pas asse7i
le ",311965,Momieu,PER,LOC,311971, uiste ne tapoe be de sévesie
"atiquement.
Mathematiquement, ",312239,Monsicur,PER,MISC,312247,"! II conviendrair d'as-
Surer "
" proprière.
 Ah loui, dit le ",312402,Monsicur,PER,,312410," triste. Justement! Oue
chacun"
" !...
 Pas du tout secrie. le ",312601,Monsieur,PER,MISC,312609," jovial. Une
maison ! Un jardi"
"ial. Une
maison ! Un jardin ! ",312643,Jamais,PER,,312649," de la vie! Quils mettent
de l"
" qu'il landrait
créer d leur ",312859,Msage,PER,MISC,312864,", ils en toucheraient les inte"
"mprends pas bien, déclare le ",313189,Monsieur,PER,,313197,"
 Permetier mnoi de vous doune"
"e tous
la petite maison et le ",313322,jardin.dont,PER,,313333," vous parler , ils 7
vivent bi"
nese rcfusent pas grandchose. ,313397,Monsicur,PER,,313405,",
il n'y a pas detres plus ins"
n etre de leurs contrères du ,314148,Centre,PER,LOC,314154,", et ils de
Viendront aussi in"
"ntrères du Centre, et ils de
",314166,Viendront,PER,,314175, aussi intraitables. Ces gens 
"r triste en hochant la tête.
",314753,Maonsiente,PER,,314763," doria aite de dan unais, a de"
"́e Vins
truction obligatoire. ",315048,Croyer,MISC,LOC,315054," vous que ce soit sans in
tent"
"s malfaiteurs, je ne dis pas. ",315294,Etencore,MISC,ORG,315302,"!
Mais, a cdré de 5a, quel bi"
"'importe quoil Pendant
qu'ils ",315740,liront,PER,,315746,", ils nesongeront point d Agir"
"ild la trilogie...
Du papier, ",316291,Monsicur,PER,MISC,316299,", du papier !...
le Monsicur t"
", Monsicur, du papier !...
le ",316319,Monsicur,PER,,316327, triste ferme les yeux et semb
 dux dernières phrases de ce ,316460,Mauvdis,PER,ORG,316467,"
Samaritain. Au fond, il n'a p"
es oil clignotent des becs de ,316841,ga2,PER,ORG,316844,", oil
veillent des lanternes r"
"moi aussi.
Vne cxclamation du ",317008,Monsicur,PER,,317016," jovial mne réveille.
 Ah! sa"
x... Hous scrons d H. dans un ,317424,Guart,PER,MISC,317429,"
theure... Vous aver ld une bi"
" province, mdl
Eclairée, dux ",318126,Mdisons,PER,,318133," Closes, et oul je n'ai jamdis"
"e, mdl
Eclairée, dux Mdisons ",318134,Closes,PER,,318140,", et oul je n'ai jamdis mis
le"
"rendrer la guatrieme rue d...
",318418,Gauche,PER,ORG,318424, : je prends la quatrieme rue 
"nsuite sur ulle grande place, ",318630,la,MISC,,318632," place des
fribundus, que vous"
"iments contigus, le Palais de ",318735,Justice,PER,,318742," et ld
Prison. Mly voici, tout"
lace en laissant le Palais de ,318838,Justice,PER,,318845," derrière
wous, et rous vous "
" lumière aux fenetres. Le Mi
",319168,Mieca,PER,MISC,319173, de Lemresés (Seumentes Laost
"ence. Le voleur, entant de 1d ",320362,Nature,PER,MISC,320368,", Sdit
airer la présence de s"
es contemiporsins civilisés. ,320428,Mille,PER,,320433,"
LE VOLEUE
167
indices, imperc"
"
indices, imperceptibles a la ",320477,Vertn,PER,LOC,320482," planant sur les plus
hautsomm"
"sieur. Ln face, d
droite ou d ",321381,Gauche,PER,ORG,321387, : L'abbé a négligé de m'en
"e,
les bijoux de Madame et de ",322173,Mademoiselle,PER,,322185,", il sera
inutile de rien cher"
"ertaines actions au.
canal de ",322841,Sucz,MISC,,322845,", qui iront dire bonjour a cel"
"caise dont le chifftre ferait
",323047,Coucher,PER,,323054," Paternoster, en face d'un lot"
sse2 disposé d me traiter de ,323497,Vandale,PER,MISC,323504,". Allons, nn.
peu de philosoph"
"cer une serrure, c'est briser
",323572,Mne,PER,,323575," idole.
 Quelle heure est-il? "
 Il est allé en pelerinage d ,323893,Notre,MISC,,323898,"
Dame de je ne sdis quoi, avec"
"t allé en pelerinage d Notre
",323899,Dame,MISC,,323903," de je ne sdis quoi, avec sd f"
" J'ouvre la première
porte d ",324211,Gauche,LOC,ORG,324217,", dans le vestibule. Une salic"
