Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
" On voit ça ailleurs qu'ici. 
",678746,Mouratet,PER,PER,678754, fait sensation. Dans un coulo
es réponses que ne trouve pas ,679021,Mouratet,PER,PER,679029, et je m'arrange de telle faço
" que vous m'avez fait peur ! 
",679904,Mouratet,PER,PER,679912, est enchanté. Ils sont tout d
ampagne lui délie la langue ; ,680274,Mouratet,PER,PER,680282, s'intéresse beaucoup à sa con
omino noir s'est approchée de ,680577,Mouratet,PER,PER,680585,", lui parle à l'oreille. Le do"
drais bien savoir ce que fait ,681146,Mouratet,PER,PER,681154,", tout de même, je prends le p"
"orte d'une loge, ont empoigné ",681486,Mouratet,PER,PER,681494,". Par la porte entrouverte, j'"
trine. Deux gardes entraînent ,681682,Mouratet,PER,PER,681690," qui chancelle, l'enlèvent en "
"ent de refermer. 
– Circulez, ",681840,Messieurs,PER,PER,681849,", nous dit-il à moi et à quelq"
no noir qui est venu chercher ,685143,Mouratet,PER,PER,685151, et lui a mis le revolver à la
Renée et je n'ai point visité ,686225,Mouratet,PER,PER,686233, dans sa prison. Je n'ai pas é
"à rien, et je n'ai pas visité ",686351,Mouratet,PER,PER,686359, parce que Mouratet me dégoûte
pas visité Mouratet parce que ,686370,Mouratet,PER,PER,686378, me dégoûte et que son infortu
 que je fréquentais les époux ,686626,Mouratet,PER,PER,686634,", que je les ai accompagnés au"
ient produits ces aptitudes ? ,693654,Mystère,PER,PER,693661,. Mais peut-être des actes trè
". ma mère a eu un amant. Oui, ",715722,Monsieur,PER,PER,715730,", un amant. Ah ! la pauvre fem"
"réel. Elle l'affirme. 
– Oui, ",717185,Monsieur,PER,PER,717193,", je suis au supplice depuis u"
"sole de mon mieux. 
– Voyons, ",717800,Madame,PER,PER,717806,", calmez-vous. Vous avez raiso"
"in métier que vous faites là, ",719821,Monsieur,PER,PER,719829,", me dit-elle. Mais comme c'es"
"tain. Avez-vous pensé à cela, ",720511,Monsieur,PER,PER,720519," ? : 
– Pas du tout, je l'avou"
"al, que vous soyez un voleur, ",722562,Monsieur,PER,PER,722570,", du moment que vous savez lir"
ment au courant des choses et ,724773,Dieu,MISC,MISC,724777, sait s'il s'amuse ; je crains
"ons été à droite et à gauche, ",732401,Geneviève,PER,PER,732410," et moi. Tantôt ensemble, tant"
". 
– Je suis heureux de voir, ",745483,Monsieur,PER,PER,745491,", me dit-il, que votre oncle e"
 suis dans la première avec l',746315,abbé Lamargelle,PER,PER,746330, qui a endossé des habits civi
exactes de cet excellent abbé ,749314,Lamargelle,PER,PER,749324,. Mais j'entends résonner le t
ieusement l'abbé. Que faire ? ,752561,Mon Dieu,MISC,MISC,752569,", éclairez-nous... Voici ce qu"
" reconduire. 
– J'ai promis à ",753793,M. Randal,PER,PER,753802," d'aller le voir aujourd'hui, "
", moi, je le reconnais. C'est ",764241,Barzot,PER,PER,764247,"... Un journal m'a appris, hie"
"ffirme Courbassol. Eh ! bien, ",765974,Monsieur,PER,PER,765982,", j'ai pensé qu'il ne vous dép"
quée d'Annie pleure comme une ,772212,Madeleine,PER,PER,772221, parce que je viens de lui ann
