Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
" de main pour
une affaire, ch ",236771,Suisse,LOC,LOC,236777,", et Cd Vd Venir ces joursci.
"
"ourquoi n'ireis tul
pas, toi, ",236876,"Randald
 ",PER,PER,236885,Vers mi pourguois demande Ida 
"e.Lumière. Hous nous levons,
",237201,Roger,PER,PER,237206," et moi.
 Comment! s'ecrie ldd"
"t s'apercevoir de son erreuy.
",237707,Broussaille,PER,PER,237718, et Idd sont. Venues nous voir
"s'avions employe Id matinée, ",238124,Roger,PER,PER,238129," et
moi, d déposer ld plus gr"
"ue pas .
et je vous invite en ",239620,Camarade,PER,PER,239628,".
Se Me, de lenei Pare laae, L"
"n Charticux. De
femnmes comme ",241258,Broussdille,LOC,LOC,241269,", par Chemple, ou Coimme
moi, "
"n, la femme du monde et moi.
 ",245103,Monsieur,PER,PER,245111,", me dit-clle, on d bien raiso"
" s'approche sans dékance, on ",246254,AVance,MISC,MISC,246260,"
le pies, et crac!... I1 ne La"
"ée n.... je m'appelle Rence, ",246735,Monsieur,PER,PER,246743," ; dési-
Gner moi par ce nom "
"eussir. Dites le, pour voir?
 ",246991,Renec,PER,PER,246996,".
 Qui, trés bien, c'est tout"
"ée, il faut me tirer de 1d..
",247100,Monsieur,PER,PER,247108,", j'ai mes détauts, je ne le "
"ue vous dimez.
la peinture de ",247871,Bouguereau,PER,PER,247881," :
Madame, disje en reprimant "
"ormement.
 Moi, j'en raffole. ",247967,Bouguereau,PER,PER,247977,", c'est le peintre
de l'umne :"
"gée conline un bijoul.
 Qui, ",249919,Monsieur,PER,PER,249927,", oui, j'ai pensé a celd, d a"
t trop. Et la concurrence est ,251301,Enorine,PER,PER,251308,".
On n'a même plus le mérite"
"n'en d plus. Oue vouler
Vous, ",251763,Monsieur,PER,PER,251771, ? On ne peut pas. Vne jenne K
m'avait manqué de parole. Un ,252986,Russe,LOC,LOC,252991,", Monsieur!...
Aprés ga, il t"
"ns. Je conndis tant de monde,
",253177,Monsieur,PER,PER,253185, ! Des gens qui ont des fortun
"progres ! Je suis persuadéc,
",254053,Monsieur,PER,PER,254061,", que vous aver reguune excell"
"adore 52.
J'en suis décolé, ",254594,Madaine,PER,PER,254601,", mdis je ne saurais
trouver d"
" vous Aurier
Certainement des ",254859,Cauchemnars,PER,PER,254870,", ct je ne voudrais pour
tien "
"d peine vetue pour venir ici, ",256748,Monsieur,PER,PER,256756,", un Co5-
tume de trottin, qui"
"n, etsort avec un petit salut
",258525,Charmant,PER,PER,258533,", un Grand froufrou, laissant "
"e inconscience !... Ah ? mon
 ",259105,Cher,LOC,LOC,259109,", clle n'est pas la scule. Et "
"on dit. Quantauz deux villas, ",260797,Roget-,PER,PER,260803,"
la Lonte ayant amene d mnon d"
ayant amene d mnon dide trois ,260843,Camndrades,PER,PER,260853," de
forte cncolure, hous avous"
"mmps qu'il n'en
urair fallu a ",260979,Bailly,PER,PER,260985,. a Je suis capironne. n Et je
er entre les petites mains de ,261121,Renee,PER,PER,261126," les
apour ntrèvre e7--
LE VO"
"cieuse, légère et
nafquoise ",261994,Contine nn,PER,PER,262004," jeune oiseaul et lissant ses
"
"ur devenir dupc. Quand on trd
",262367,Vaille,PER,PER,262373,", ma mnere ine l'a appris jadi"
" jai.
de bons renseignements, ",262500,Rogerlaflonte,PER,PER,262513," en d aussi
de son coté ; et "
"pris le parti de vivre sur le
",263236,Commnun,PER,PER,263243,". Je Suis - pour cimployer, en"
"grave dont la réponse, si je
",263673,Vouldis,PER,PER,263680," la donner, serait fort probab"
"ts un Quartier tran
quille de ",264297,Londres,LOC,LOC,264304,. Ia vie que j'avais menée ju
"lespectacle n'est pas rare, i ",265182,Londres,LOC,LOC,265189,". Mldis, ce soir
la, il pleuva"
"le n'est pas rare, i Londres. ",265191,Mldis,PER,PER,265196,", ce soir
la, il pleuvait d ve"
" sd
mère, il avait commis un ",266583,Caux,LOC,LOC,266587," ct avait quitte l'An-
feterre"
"eurs années de prison... Ah.
",267822,Monsieur,PER,PER,267830,", je suis si malhcureuse de ne"
boit pas plus qu'un dixieme d',268463,Anglaise,LOC,LOC,268471,", clle
fait de la patisscrie c"
" qualiré
que j'ai pris, cher ",274822,Monsicur,PER,PER,274830,", la liberté de minréres.
er"
"e .
 ne occupation séricuse, ",275544,Coinine,PER,PER,275551," vous dites...
des plus séric"
"́prouvécs Vous rappelervous, ",276754,Cher Mlonsicur,PER,PER,276768,",
l'importance du vol dont Ytm"
"que vous n'aver pas touchéc, ",277533,Naturelle,PER,PER,277542,".
ment. Le dépit vous a condu"
"leur garant
de md bonne foi.
 ",280273,Mon Dieu,MISC,MISC,280281,", dis je, je ne vois point pou"
"tir chrétien et l'eftroyable
",282183,Reinords,PER,PER,282191, de l'antiquire. Ce serdit dé
"nt, clle d plané dsser haut,
",282696,Jadis,PER,PER,282701,. Mais on l'a fait descendre s
nière - Comineces vicus rois ,283447,du Nord,LOC,LOC,283454," qui
se plagaient, mourants, d"
"continudtil d'unc voix forte, ",284131,Come,MISC,MISC,284135,"
s'il revendit a lui tout dun "
n excedant la Consomnmation ! ,285090,Surproduc,PER,PER,285099,".
tionl Mais le voleur ne se c"
"rer une seconde dépèche qui
",286805,Yous Apprendra,PER,PER,286819, quel train il faudra prendre 
", il n'est peutetre pas loin. ",291074,Westce,PER,PER,291080," pa
un piege que me tend l'abb"
"ard... Ci je ne veur pas Ran-
",291290,Cher,LOC,LOC,291294,".
Je jette le telegrainine sur"
re des laboratoires immondes. ,293734,Demdin,PER,PER,293740,",
clles Seront plus heureuses,"
"ls chargés. Et
LE VOLEUE
753
",294758,Aussid,LOC,LOC,294764, placer mentalemnent la Bourse
la tyrannie des carndssiers : ,295569,Matoi,PER,PER,295574,", si lon
cherchait d découvri"
"libre pour les evolutions des
",296011,Rottes,PER,PER,296017, qui vont dppuyer les dépréd
"mindliste...
 Ga viendra! dit ",296669,la Voix,MISC,MISC,296676,".
LES VOVACES PORMENT IA JEUNE"
"avoris opulents,
a l'abdomnen ",300342,Reuri,PER,PER,300347, d'une belle Cchaine a brcloqu
"d entrei en conversation avec
",302207,MOl,PER,PER,302210,".
i Vaine espérance! Le Monsi"
"pa
rcil. Ne trouver.vous pas, ",302466,"Monsicurd
 ",PER,PER,302477,"Qui, beau temps... très beau,"
"utour le monde, juste dinsi.
 ",302607,Monsieur,PER,PER,302615, est étranger ? Ah! ah! vraim
"tamt d'Anglais, d Boulogne,
  ",302801,Jesuis,PER,PER,302807," pas du toutun Anglais, dis je"
"pelle avoir vu
un portrait de ",303120,Washington,PER,PER,303130,"... Vous lui ressembler
Stonna"
"d'une
Voix lugubre.
 Lemonde, ",304158,Monsieur,PER,PER,304166,", est émerveillé de la faço"
"r triste
d'une vois lugubre.
 ",304863,Jesuis,PER,PER,304869, fort heureux que nos idées C
 je n'aipoint lhonneur dêtre ,305653,Connn,PER,PER,305658,"
de vous. Je suis philanthrope"
"e vous. Je suis philanthrope, ",305690,Monsieur,PER,PER,305698,". Un phi
lanthrope, n'estce pa"
"anger qui dort dans son
Coin, ",306087,Continuetil,PER,PER,306098," plus bas, cet Amnéricain don"
"blement inkirmes.
 Croyermoi, ",306527,Monsieur,PER,PER,306535,", la philanthropie doit de.
Ve"
"manque au Parlement frangais,
",308049,Monsieur,PER,PER,308057,", ce n'est pas la bonne volont"
"quilait défaut a la Chambre, ",308316,Monsieur,PER,PER,308324,", cest
un philanthrope qui ind"
? demande le Monsieur triste. ,308434,"Ahce
Serdit",PER,PER,308445," si ocaus
i Non, Monsieur, pas"
". Ahce
Serdit si ocaus
i Non, ",308462,Monsieur,PER,PER,308470,", pas du pain. I'hommme ne vit"
"denz catégories : dans lune, ",308849,Ceu,PER,PER,308852,"
qui payent les impots directs"
"ce, sont suspects ct sujets d ",309173,Caution,MISC,MISC,309180,". Ceuy-
12, il faudrait les so"
"es gaillards la ne font rien,
",310486,Monsieur,PER,PER,310494,", ou presque ricn. Ils se tour"
"e je vous cxpocc. Ces tètes, ",311466,Monsieur,PER,PER,311474,", i
faudrait les faire tomber!"
"it le bon Grsin..
Saver vous, ",311605,Monsieur,PER,PER,311613,", quelle est la principale cau"
"ets
lesméchants, continue le ",312035,Monsieur,PER,PER,312043," jovial au bout dun
instant, A"
"isse avoir une petite maison, ",312479,"nn
Jarilin",PER,PER,312489, ; un jardin oil les entants p
"e capital qu'ils économisent
",312973,Resoit,PER,PER,312979, jamndis représenté par unc 
"ont heureuy, plus ils veulent ",314267,Vetre,PER,PER,314272,".
Dans des conditions parcille"
"e bien mauvais livres, dit le
",314716,Monsieur,PER,PER,314724," triste en hochant la tête.
M"
"rdis porté a croire, hasarde ",315126,le Monsieur,PER,PER,315137,"
triste, que l'instruction obl"
"rs cxtrememnent dan-
DeTeUR.
 ",315257,Queiques,PER,PER,315265," malfaiteurs, je ne dis pas. E"
"uction donne la patience, mon ",315393,cher Monsieur,PER,PER,315406,".
Flle donne une patience d'an"
" semble voul
loir s'endormir. ",316382,Le Monsieur,PER,PER,316393," jovial en fait autant.
Moi, j"
"e craignais de vous deranger, ",317135,Monsieur,PER,PER,317143,",
Continuetil en sC tournant v"
"s de vous deranger, Monsieur,
",317145,Continuetil,PER,PER,317156," en sC tournant vers moi, je v"
tre superbe que j'ai volé en ,317308,Suisse,LOC,LOC,317314,", il y A trois
MOiS.
estaur de"
"ver ld une bien belle montre,
",317476,Monsieur,PER,PER,317484,".
 Oui. J'en di beaucoup comme"
"
 Oui. J'en di beaucoup comme ",317515,Ga,LOC,LOC,317517,". Flles merevien-""
nent d six "
e que se trouve le cabinet de ,321348,Monsieur,PER,PER,321356,". Ln face, d
droite ou d Gauch"
́norme ct superbe secrétaire ,321981,Louis ZV1,PER,PER,321990,", Reuri
d'une garniture mervei"
"uperbe secrétaire Louis ZV1, ",321992,Reuri,PER,PER,321997,"
d'une garniture merveillcuscm"
"t l'abbé. Si vous y trouver, ",322123,Comume,PER,PER,322129," C'est probable,
les bijoux de"
"ive, bientot, dans le pays de ",322917,Beaconskield,LOC,LOC,322929,". Flles
wont dormir dans mon s"
"de l'autre coré de la place, ",328596,Cher,LOC,LOC,328600," un
pharmacien dont ld boutiqu"
"' est ouverte de bonne
heure, ",328663,Aujourdhui,PER,PER,328673,". Duis, je reprends le chemin "
" l'abbe se frotte les
MainS.
 ",332674,Bonne,PER,PER,332679," opération, hein ? Ah! render"
" le bon peuple, la a matière ",336895,Clectordle D,PER,PER,336907,",
a dpplaudi. Alors, ils ont d"
" socialiste ?
Prohtetclle aux ",340854,Malhcureux,PER,PER,340864,".
 Non, Sltremnent. Car, depui"
".. Dui, mais ils sont tant... ",342588,Wssont,PER,PER,342594,"
tant quil laut Choisir.
80
E "
"E VOLEPE
J'ai fait mon choix. ",342652,Balon,PER,PER,342657,", le psychologue Andt-
chiste,"
"erlivre a fait tant de bruit.
",342802,Cher Balon,PER,PER,342812,", pour Commencer.
Il mereçoit"
"en
ConfuS,
 La contusion! dit ",343325,Balon,PER,PER,343330,". en souriant. Je Ne
conndis q"
ter vous de dire que Cest une ,344228,Cuvre,LOC,LOC,344233,".
In chef.d'aeuvre, si vous vo"
"a viande! Comme on le devine, ",344641,Come,MISC,MISC,344645," on
le sent . Ct comine on nd "
 comine on nd pas tort! - Car ,344691,Balon,PER,PER,344696,"
nest pas Sculemnent un psycho"
"plikiée, voild ie
eysteme de ",345799,Balon,PER,PER,345804,. Simplitiée ! One dis je d R
 plus simmple czpression. Car ,345876,Balon,PER,PER,345881," d un procède a
lui. Je le co"
"e.
ussi, Gatient, ce que fait ",346147,Balon,PER,PER,346152,". C'est épais et s0-
lide. II"
esque lhistoire de l'oeut. de ,346323,Colomb,PER,PER,346329,". Omne
22 0v0. Quel cenf
Balon"
" vigourenses peintures - i ld
",346461,Colle,LOC,LOC,346466,". - Peplus, c'est un couveur. "
"VOLEBR
chose qui ne serd pas, ",346553,Comine,PER,PER,346559," on dit, dans un Sac. I1i
prou"
" saupor
arées de salpè̂tre. ",347208,Balon,PER,PER,347213,", 1ui, a force de s'abrcuver d"
me je vous l'ai présenté au ,347676,Mordl,LOC,LOC,347681,". Mdis, voild,
C'est bien dith"
ous l'ai présenté au Mordl. ,347683,Mdis,LOC,LOC,347687,", voild,
C'est bien dithicile "
"t ce que je voulais
Savoir... ",349026,Enkin,PER,PER,349031,", malgré tout, Cest tres beau"
"st tres beaul, ce que
m'a dit ",349079,Balon,PER,PER,349084,". Et puis, il parle si bien! P"
"ns le corridor. Duy a
tils... ",350970,Hme Lalmasco,PER,PER,350982, et moinous nous précipitons.
" Coutiniéret d nous unir cti
",351924,Chercherd,PER,PER,351933, grossir nosforcescontre l'enn
"sées se sont tapprochées de
",354875,Vidole,PER,PER,354881," , de sorte que, tout compte f"
is Sd propre mnisère mordle. ,356272,Ia Révolu-,PER,PER,356283,"
i tion prend l'aspect d'une H"
"es calculs etquid tro-
que le ",356455,Rambeau,PER,PER,356462, de la liberté contre une lan
de Karl Marx oul lespectre de ,356588,Bakounine,PER,PER,356597,", qui
pontihent, jugent et rad"
"bêtes, serviles,
pudibondes, ",357162,Cyniques,PER,PER,357170,", envicuses, laches, cruelles "
", ces san5
11.
 790
LE VOLEUR
",360293,Dieu,MISC,MISC,360297, décrocheront et raccrocheron
"embrdssemoi.
Je mexécute, et ",361502,Ida Continue,PER,PER,361514,":
 Lavérire, C'estque j'avais"
"ldd : il n'a jamais été con
",362466,Aamnne AUIY,PER,PER,362477," trAVAux forces.
 Erilétait a"
" tusdis que, lorsquun homie a ",362775,Cucou,PER,PER,362780,".
deux condamnations, le tribu"
"L'invention n'est pas neuve.
 ",364857,Cequine,PER,PER,364864," l'est pas non plus, cesont le"
" Voici les choses : ily a une
",365595,Vvingtaine,PER,PER,365605," d'années, Canonnier, qui n'e"
"t vivemnent désiree, parlait ",366143,Maridge,PER,PER,366150,"
etrestait sourde d toute autr"
t sourde d toute autre chosc. ,366189,Canonmier,PER,PER,366198,", qui
faisdit alors ses premie"
"core de braves
194
TE VOIEUR.
",367657,Gens!,MISC,MISC,367662," C'est magnitique, ce qu'ils o"
"e réserve. Je crois qu'il ne
",369484,Souge,PER,PER,369489," gpère qu'a s'amnuset, on voi"
" robe s'écourte en redingote
",373654,Noire,LOC,LOC,373659,", en redingote a la papd. Ahi "
"robe.
 Monsicur le protesseur ",374109,Mlachin,PER,PER,374116,", Criminaliste.
Baluts, poignc"
"nsicur le protesseur Mlachin, ",374118,Criminaliste,PER,PER,374130,".
Baluts, poignces de mains, p"
"esseur Mlachin, Criminaliste.
",374132,Baluts,PER,PER,374138,", poignces de mains, perite co"
"r que jetais a l'etranger, vi
",375250,Vant,PER,PER,375254," en barbare, tres en dchors, h"
 que j'ai le plus grand tort. ,375582,Memre,PER,PER,375587," Au
point de vue pécunidire, "
"risons de France
Ent a 
et de ",375763,Navarre,LOC,LOC,375770, ont cté obligés de sy abonn
"resque une affaire faite, dit ",376792,Montareuil,PER,PER,376802,":
de hantes fonctionndires du "
"n de commission d débattre.
 ",376946,Naller,PER,PER,376952," pas croire, surtout, dit le c"
"e
malfiteur. Que vouler-vous, ",377240,Monsieur,PER,PER,377248," . Un crimine
est un invalide "
"ide physique. Wen doutez pas, ",377871,Monsieur,PER,PER,377879,",
tout criminel presente des c"
"ent pas l'exarnen. Car enkin, ",378354,Monsieur,PER,PER,378362,",
oilsont, dans l'admirable so"
"que vous étes un disciple de
",378826,Lombroso,PER,PER,378834,", ct je vous en fais mnon comp"
"ttines dussi pointues.
Voila, ",379875,Monsieur,PER,PER,379883,. Ah! la science est une belle
"sicur, de vous félici
tet... ",381571,Mldis,PER,PER,381576,", j7 pense, continuetil en se "
"ontareuil. Pourquoi, mon
cher ",381924,Randal,PER,PER,381930,", n'écririeryous pas un artic"
et Canonnier pour envoyer des ,382298,Correspon,PER,PER,382307,".
dances d'Amérique... Mais l"
"nvisagte comine aeuvre d'att, ",383116,Comine Sym-,PER,PER,383127,"
bole, et comline obstacle opp"
".
piration de mon travail aux ",383296,voiy Ruviales,PER,PER,383309," , je prétere
la trouver dans"
"
Que la haute moralité de la ",385523,Suisse,LOC,LOC,385529,", contrée accidentéc,
provie"
"̂tre intéressés , ct, comme ",386580,Lombroso,PER,PER,386588,",i
ilfaut en laisser ld déhin"
uclle voyage sans son mari et ,387070,"Guun
Monsieur",PER,PER,387083, sympathique s est installe da
"rs de la Re
publique.
Ah! dit ",389442,Mouratet,PER,PER,389450,", on lui reproche bien. des
Ch"
"gues, j'airne inicux aller au ",391319,Cirque,LOC,LOC,391325," qu'en soirée.
Mais Mouratet "
"au Cirque qu'en soirée.
Mais ",391346,Mouratet,PER,PER,391354," insiste, il revient meme d la"
 suis pas plutot annoncé que ,391637,Mouratet,PER,PER,391645," vient
m'accucillir et me pré"
"n éclat de rire me répond.
 ",391860,Mon Dien,MISC,MISC,391868,", Monsieur, que votre érade, "
"e rire me répond.
 Mon Dien, ",391870,Monsieur,PER,PER,391878,", que votre érade, dams 
a Re"
"suis ravie de vons
connditre, ",392082,Monsieur,PER,PER,392090,", et mon mari ne pouvait m.
ta"
"i l'on s'en est apercu. Mlais
",393032,Mouratet,PER,PER,393040," n'a rien remargue.
 Commnent "
"citer un vieun general et son
",394638,Jenne dide,PER,PER,394648," de-cammp, des diploindtes ezo"
"t dernier,
dans la valléc de ",395186,Josaphat,PER,PER,395194,"... Flle n'est pas mal, dé-
c"
"en temmps. Comme Gd, tencr... ",395890,Westce,PER,PER,395896," pas quille
est bien, mi pose "
"her pour aroir tous les jours
",396166,Nne,PER,PER,396169," surprise parcille, ca vous re"
 de vous retrouver ce soir en ,396597,Maddine Morl,PER,PER,396609,"
ratet. Je m'y attendais si pe"
", il faut que jaille le remer
",396961,Cier,LOC,LOC,396965, et lui demander un autre Morc
tte mauve qui fait valoir son ,397138,Charine,PER,PER,397145,"
de Parisienne.
 Ga y est. Je "
Je lai si dit qu'il érait le ,397202,Strauss,PER,PER,397209," de
Lemain. Pourquoi pas l'Ofe"
ourrons cauiser a notre disc. ,397470,Lener,PER,PER,397475,",.
Venerapres.Gemdin, Ct arriv"
"out prendre, que le cachet du ",398563,Directeur,PER,PER,398572," des Dou
Liemes Provisoires ! "
t la vertucuse indignation de ,399057,Mourdtet,PER,PER,399065,",
Ce Mouratet qui vit au milie"
"t les di
faires de la France. ",399508,Le benékice,MISC,MISC,399520," qu'il aretiré, jsquici,
de c"
"ier bien avoir raison, me dit ",401515,Renee,PER,PER,401520,"
a qui j'expose un jour mes id"
" peu, pourtant, de retomrne
a ",402933,Londres,LOC,LOC,402940,". C'est sifaid et si noir, d c"
"enicur. C'estun beau métier.
",404306,Est,LOC,LOC,404309, ce que c'est vrai quon d fait
 cote d cote dans l'allée et ,404645,"Margue
tite",PER,PER,404656, me fait le récit de ses aven
 renvoyée sans certikcat par ,404745,Htme Montarenil,PER,PER,404760,",
ala suite de ce vol dont on "
"as cu d se plaindre i
ah! mon ",405199,Dieu,MISC,MISC,405203,", nom. Flle d une chance infei"
"vasepe
imain, Courbassol va d ",405849,Mlaleuvers,PER,PER,405859,", avecsa bande, pour
279
E VOI"
"t tu y demeuteras, toi aussi. ",406320,Jixai,PER,PER,406325,"
envahir ta chamibre... Ahl au"
"moi de te quitter, mais icije
",406585,Slis,LOC,LOC,406589," sous les arines, je ne peur p"
" brillants.
Ah! Marguerite de ",406898,Vancouleurs I,PER,PER,406911,"... Lu prends td
revanche , et"
".. Lu prends td
revanche , et ",406942,Htoc Montarenil,PER,PER,406957," aurait sans doute mieuly
 fai"
" amni Chose, et son contrère ",408081,"Machi
mard",PER,PER,408091, : et beaucoup d'hommmes de la
"a file qui peuvent
sappliquer ",408527,d Malenvers,PER,PER,408538,". Moi, je ne fais pas de des
c"
pagne de notre chet député. ,410886,I Margot,PER,PER,410894," prend le
bouquer sans sourcil"
"t d'empécher qu'on lui
Tende ",413232,lHsypre,MISC,MISC,413239,".
Ga m'est égal. Moi, je pens"
"mbre.
RE VOLEDE.
229.
-. Non, ",414256,Monsieur,PER,PER,414264,", pas un coin. Ahs d.'Onre
heu"
i roule ses Rots paresseux et ,418005,Clairs,PER,PER,418011," entre d
eplendeur de ses berg"
"s Cout, c'est de la folie, de
",419484,Tenter Ga,MISC,MISC,419493,". Pour rien, probablement. Et "
"ns le corridor et semblent se
",420014,Tapprocher,LOC,LOC,420024,". Oui, on dirait qu'on vient p"
"s prète, j'espère ? demande
",420562,Ceu,PER,PER,420565," emee
SON MATl.
mouillée de l"
"erd pour cette
 nuit... Vous, ",421471,Annette,PER,PER,421478,", continuetil en s'adressantd
"
"n deux coups
de temps.
- Qui, ",421633,Monsieur,PER,PER,421641,".
 Quand ce Monsieur quid dema"
"s.
- Qui, Monsieur.
 Quand ce ",421653,Monsieur,PER,PER,421661," quid demande une Chambre
reri"
" cing francs... Bien entendu, ",421981,Annette,PER,PER,421988,",
Ljoutetil, vous laisserc2 Ia"
"en envie d'aller avectoi, dit ",423681,Jerome,PER,PER,423687,", les
singes ne reviendront pa"
"merce qui m'a amené a Baint-
",428262,Maraire,LOC,LOC,428269,". De la, je me suis rendu d R."
. attendais depuis deux jours ,428398,Unc Occasicn,PER,PER,428410," de rentre
A Paris...
 Coinmie"
" de veritables son
ticières. ",428734,Dureste,PER,PER,428741,", l'absurde réseaul franģais"
"nc envoye mes bagages a Paris
",429177,Cher,LOC,LOC,429181," quelqnun que je connais et, d"
"'est
Charmant! Nous cntrons.
 ",430810,Lebureaul,PER,PER,430819,", bon, fait Canonier. Et qu'es"
" ? Ea chambre d concher.
. de ",430917,Monsieur,PER,PER,430925," et de Madame, sans doute... L"
", tu as un outilamé.
Ticain, ",431096,Continuetil,PER,PER,431107, pendant que je visse les Mnes
"x que 5d, d présent. Ttpuis,
",431254,Edison,PER,PER,431260, a inventé une petite batteri
"uche et, dans la main droite,
",431911,Son Chapeaul,PER,PER,431923," ou sonnent des pieces d'or.
 "
"demain md.
tin a l'adresse de ",432535,Paternoster,PER,PER,432546,". Ce brave Paternoster.
Il m'a"
ces de voluptueux orgueil : a ,435829,Ouon,LOC,LOC,435833," vienne
dire, d présent, que "
"ait chassé les ven-
deurs du ",438571,Lemple,LOC,LOC,438577, . peutêtre qu'ils n'y serdie
 permettre aux bonnes gens de ,438764,Malenvers,PER,PER,438773," qui
n'out point pris part au "
"madapolamn, Courbdssol parle,
",440387,Varle,PER,PER,440392,", parle...


AE VOLEUR
235
Sa "
" voit que cd, dans la face de ",440669,Courbascol,LOC,LOC,440679,". On ne
peut pas y voirantre c"
" penctrons dans Chotel et que
",442981,Margot,PER,PER,442987, protice de la contusion. pout
"
Ouy AIIl. Ouyatild demandent ",443162,Courbissol,PER,PER,443172,",
Machinard et plusicurs autre"
"mme foniun aflreuy
VACATIRE.
 ",443291,Lener,PER,PER,443296,", Messieurs, tenerl Regarder l"
"iun aflreuy
VACATIRE.
 Lener, ",443298,Messieurs,PER,PER,443307,", tenerl Regarder la caisse
Vo"
́rat de suipporter le voyage. ,443964,Courbassold,PER,PER,443975," d
trmé quil comprendit ça, "
"temine, n'estce pasi
Ainsi..
 ",445117,Lhetelier,LOC,LOC,445126,", Uans un coin, s'arrache les "
"i donner
de mes nouvelles par ",445871,M. Courbasedl,PER,PER,445884,"...
Annette, tout en larmnes, "
"e, se balancer aux
 doigts de ",446152,Margor,PER,PER,446158,"...
236
LE VOLEUR
 Ju ne trouv"
"ori de
Waquan (Eil sur lequel ",448650,Marianne,PER,PER,448658,", coittée d'an bas
238
LE VOL"
"ttends, il y cnd, du nouveau! ",449933,Canou,PER,PER,449938,".
Micr est ici, ct sd klle aul"
" entrée. Dis donc, je
eaiaie ",450119,Cotet,PER,PER,450124,", bici soir, excuse moi, car j"
"je présnme ? Oui.
Ft aller a ",452655,Londres,LOC,LOC,452662,", car il est bien imlprobable "
 tu verrds que tu n'as rien d ,453703,Cruindre,PER,PER,453711,".
Je descends. Du coin de l'es"
 du louche dans la conduire d',454621,Essacar,PER,PER,454628,".
Occupe ! Vous Osez mne racon"
"S'arreier devant nou.
 Alons, ",454924,Essacar,PER,PER,454931,", dis je en le prenant par le "
"par ses actes,
l'absurdite et ",457128,Vintamie,PER,PER,457136,".
i Tin cn prohtant de son Mli"
"mie.
i Tin cn prohtant de son ",457163,Mlicuz,PER,PER,457169,".
 Naturellement. Je vous parl"
"ord vivant a Ia flaye, sur le ",458139,Spui,LOC,LOC,458143,", dans
lhumble maison ou i gag"
" comme moi. Due
 voulervous ? ",458749,Jorsquon,PER,PER,458757," juge une situdtion déses-
Ve"
"'a pas ld
moindre importance. ",460792,Ies,PER,PER,460795," homies méies remdf
quables d"
" policier , guant d l'homme d'",462860,Etat,LOC,LOC,462864,", c'est
un compose des deux au"
de ce qui de passe... Dicu de ,464346,Bienl,PER,PER,464351," Cest
CanonnierI.. Pourvu qu' "
"REMCIA Caowi...
AE VOLEUE
247
",465434,Jesuis,PER,PER,465440, navre ct énervé du point de
". Je sors. Je vais aller invi
",465649,ter Margot,PER,PER,465659," a diner, son bavardage me dis"
"avardage me distraird...
Mais ",465704,Margot,PER,PER,465710," refuse md proposition, telle "
"fuse md proposition, telle ce ",465743,Crec,MISC,MISC,465747,"
incorruptible qui repoussd le"
"s d'y digérer d mon gre, car ",466048,Margot,PER,PER,466054," est
Veuve jusqu d demdin. Cou"
"
 C'est impossible ! s'écrie ",466544,Margot,PER,PER,466550,". Le président.
est forcé de"
"ne pas me reveiller avant de.
",466952,Main,LOC,LOC,466956,".
 Cest, md foi, ceque j'aifai"
"OLEUE
 Quy dtil donc? demande ",467195,Margot,PER,PER,467201,".
Moi, je ne sdis pas... Mlais"
"sAvons qu'il estici
Mais non, ",467436,Monsieur,PER,PER,467444,", je vous jure, répondld
woix"
Qu'estce que tu lais? demande ,468785,Margot,PER,PER,468791,". 7u
Thabilles J' Tu pars ?
 T"
"d'un coup, md traversé lecer
",469739,Vesul,PER,PER,469744,". Canonnier d cté arrèté, c"
ends avec la legercté qui me ,472304,Caracterise,PER,PER,472315,".
Vreminute après je suis dan"
"du Roi Salomon.
 Ah! monsieur ",472464,Randal,PER,PER,472470,".! s'écrie lhdrelière dès
i"
" parle que de vous, depuis -
 ",472556,Lematin,PER,PER,472563,".
uicela ?
-Mais, une Charinan"
"jeuner...
Ier.
252
 LE VOLEUE
",472808,i Jene,PER,PER,472814," l'ecoute plus, je grimpe lesc"
 aimable : je pense dussi que ,473793,"lAngt.
",MISC,MISC,473800,terre vaut micuy pourmoi que l
"adroite. Cette femme,
ce sera ",476778,Llelene,PER,PER,476785,. Jignore quel sont sSes senti
"ue, inspirée par la haine
de ",477970,Viniquire,PER,PER,477979," et parla soit du butin, par l"
" grands beauy yeuxtaciturnes.
",480200,Relene,PER,PER,480206, m'a adressé quelques phrases
"rd, une fois d
256
LE. VOLEUE
",480544,Wice,MISC,MISC,480548, etant Mont Dore. Voili tout. 
"s d
256
LE. VOLEUE
Wice etant ",480555,Mont Dore,LOC,LOC,480564,". Voili tout. Wlais, iaintenan"
"Handal d
 Ohlsi tu demandes a ",480925,Randal,PER,PER,480931,"... II va te parler
viadues, t"
gent qu'au nivellemnent de la ,481036,Suisse,LOC,LOC,481042,".
 Etces ntopistes politiques "
"t la solution deta
Question d'",481210,Alsacelorraine,PER,PER,481224,". I proposdit yuion y te
const"
"uisque je serai d Londres de
 ",481925,Main,LOC,LOC,481929,".
 Tusais donc l'anglais ? dem"
"os, ct cd continudit toute ld
",482490,Gournee,PER,PER,482497," d' peu pres sur le meme toM.
"
"l il y a cncore des gens dhon
",483717,MeNT,PER,PER,483721,".
l'honneur! Un noyé qui revi"
"une emotion etrange, comme ld ",483865,Rervosite,PER,PER,483874,"
amère de lironie qu'on dompt"
