Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
t même en Extrême-Orient ; le ,205037,Japon,PER,LOC,205042, y a pris goût depuis quelques
 depuis quelques années et la ,205086,Chine,PER,LOC,205091, donne de belles espérances. V
a grandeur de la civilisation ,205458,occidentale,PER,,205469, et les rapports des Blancs et
es rapports des Blancs et des ,205504,Jaunes,MISC,ORG,205510, deviennent tous les jours plu
si joliment portraituré par l',205786,Empereur,PER,,205794," d'Allemagne, il nous souhaite"
 n'ont aucune difficulté à en ,206184,toucher,PER,,206191," les intérêts ? 
– Aucune ; on"
"ant peu... Ah ! oui, continue ",206981,Paternoster,PER,MISC,206992, en poursuivant son examen des
" japonais, un kaïmakan d'Asie ",207262,Mineure,PER,LOC,207269, ou un mandarin à bouton de cr
"discours, dit Roger-la-Honte. ",208374,Monsieur,PER,,208382," Paternoster, il faut poser vo"
 dit Roger-la-Honte. Monsieur ,208383,Paternoster,PER,,208394,", il faut poser votre candidat"
"e ! votre ton est sec, ricane ",208530,Paternoster,PER,MISC,208541,. Mais vous avez sans doute le
"ous que nous en fassions ? 
– ",209290,Renvoyez,PER,,209298,"-les à leur propriétaire, répo"
"i ou non. Vous me connaissez, ",210881,monsieur,PER,,210889," Roger-la-Honte, bien que j'ai"
 que j'aie le plaisir de voir ,210940,monsieur,PER,,210948, votre ami pour la première fo
s acquiesçons d'un sourire et ,211943,Paternoster,PER,MISC,211954,", après nous avoir compté les "
"se d'un hôtel du West-End. 
– ",213076,Malgré,PER,,213082," tout, dis-je quand nous nous "
ous allons faire une visite à ,213448,Broussaille,PER,LOC,213459,". 
– C'est une excellente idée"
"ons-y. 
Nous y allons. Nous y ",214151,sommes,MISC,,214157, ; et il y a même dix minutes 
"ais autre part. 
– Ida, c'est ",215353,la,PER,,215355," dame de Paris ? 
– Oui ; une "
"ablement, se déclare ravie et ",216378,sonne,PER,,216383," pour demander du Champagne. 
"
"our demander du Champagne. 
– ",216415,Quelle,PER,,216421, mauvaise idée vous avez eue d
"à dîner, dit-elle ; nous nous ",216515,sommes,MISC,,216521," ennuyées à mourir, toutes seu"
"oger ; et d'ailleurs, mon ami ",216644,Randal,MISC,PER,216650," n'aurait pas osé. 
– Vraiment"
"egarde, pendant qu'on dessert ",217291,la,PER,,217293, table et qu'on apporte le cha
"double, si fréquente chez les ",217895,Parisiennes,MISC,LOC,217906,", qui leur donne l'attrait spé"
rge ; des dents de loup ; une ,218084,mignonne,PER,,218092," fossette au menton. 
– Je vou"
des brunes. Mais mademoiselle ,218333,Broussaille,PER,,218344, n'y perdra rien pour avoir at
 quelque chose d'anglais dans ,218910,la,PER,,218912, physionomie : comme la lèvre 
ct mystérieux de la maison de ,220093,Kensington,PER,LOC,220103,". Là-dessus, Broussaille s'est"
"tropient les femmes. 
– Et la ",223470,Justice,PER,MISC,223477,", dis-je, ne tient guère la ba"
cielle. Ne me dites pas que j',224078,exagère,PER,,224085, ; je citerais des noms si je 
ls encombrent les ports de la ,225769,Manche,PER,,225775,. On les embarque sur les navi
 les navires qui vont à Terre-,225826,Neuve,PER,,225831,", à condition qu'ils aideront "
ner la morue. Je fais gras le ,225996,Vendredi,PER,,226004," Saint, depuis que j'ai appris"
rue. Je fais gras le Vendredi ,226005,Saint,PER,,226010,", depuis que j'ai appris ça. 
"
ant à la bourgeoisie -- c'est ,227181,la,PER,,227183," bourgeoisie avorteuse. 
– À t"
mérite pas d'autre nom. C'est ,227283,la,PER,,227285," bourgeoisie avorteuse. 
– Bra"
" le droit, je crois, nous qui ",227418,sommes,MISC,,227424," obligés d'en vivre. 
– Ah ! d"
"a cliente... Tu sais bien, la ",227574,petite,PER,,227580, femme du monde que j'avais mi
 toujours pas de nouvelles de ,227957,Canonnier,LOC,MISC,227966," ? 
– Non ; depuis plus de deu"
'est qu'il s'était échappé de ,228054,Cayenne,PER,LOC,228061,", il y a six mois... On dit qu"
" plusieurs fois, à côté de sa ",228260,mère,PER,,228264," adoptive. Mon cher, on dirait"
"roi des voleurs... Ma foi, ma ",228391,petite,PER,,228397," Ida, j'en suis désolé, mais j"
", mais je ne peux pas aller à ",228449,Paris,MISC,LOC,228454,. J'ai promis à un camarade de
je ne peux pas aller à Paris. ,228456,J',PER,,228458,ai promis à un camarade de lui
" pourquoi n'irais-tu pas, toi ",228635,Randal,MISC,PER,228641," ? 
– Oui, pourquoi ? demande "
le francs promis avant-hier à ,230050,Issacar,PER,MISC,230057,", je les lui ai envoyés. Qu'il"
" lui servent, à cet excellent ",230118,Issacar,PER,MISC,230125, ! Je lui souhaite bonne chanc
"le spleen, en Angleterre ? 
– ",230730,J',PER,,230732,espère que non ; mais je me la
"ntiendrait pas cinq minutes. 
",231049,La,PER,,231051, traversée est belle et courte
"me défends, pour la forme. 
– ",231457,Laissez,PER,,231464,"-vous donc faire, dit Ida ; vo"
"t c'est si gentil, chez moi ! ",231593,J',PER,,231595,ai un salon... on se croirait 
hez un dentiste américain. Si ,231656,saint,PER,,231661, Vincent de Paul vivait encore
méricain. Si saint Vincent de ,231673,Paul,PER,,231677," vivait encore, je suis sûre q"
x pas être plus difficile que ,231783,saint,PER,,231788," Vincent de Paul, et je promet"
ifficile que saint Vincent de ,231800,Paul,PER,,231804,", et je promets de me laisser "
. les nuits sont glaciales... ,232036,J',PER,,232038,ai pourtant mon grand manteau.
". 
– Ah ! moi qui oubliais... ",232099,J',PER,,232101,ai justement un boa dans ma va
"pis, je le mets tout de même. ",232350,Quelle,PER,,232356, horreur ! Mais nécessité n'a 
s instants avant l'arrivée de ,232831,la,PER,,232833," femme du monde. 
– Pas toutes"
"l ; aujourd'hui, on a soif de ",234268,Cartouche,MISC,LOC,234277,". Un voleur, Madame ! Un vrai "
ive de nous souvenir que nous ,234796,sommes,MISC,,234802," de sexes différents, nous n'e"
ira ou quand tes affaires t'y ,235161,appelleront,PER,,235172,", mais n'y demeure pas. Tu as "
vilaine histoire... Je te dis ,235404,la,PER,,235406," mauvaise aventure, mais c'est"
 te raconterais l'histoire de ,235773,Canonnier,LOC,MISC,235782, ; ce sera pour une autre fois
"ntage, mais refuse carrément. ",236107,Méfie,PER,,236112,"-toi d'elle, car c'est une enj"
"s sommes seuls dans le salon, ",236872,la,PER,,236874," femme du monde et moi. 
– Mon"
"ise. Ah ! l'on a bien raison, ",237106,Monsieur,PER,,237114," ! 
Je hoche la tête d'un air "
"aucoup moins prompt ! 
– Ah ! ",237533,Monsieur,PER,,237541,", si vous saviez quel plaisir "
"le bord, me direz-vous ? Ah ! ",238126,Monsieur,PER,,238134,", que je voudrais ne l'avoir j"
comment cela s'est passé. Mon ,238348,oncle,PER,,238353,", un frère de mon père, s'étai"
"t tout à fait cela. Bref, mon ",238821,oncle,PER,,238826," me dit : « Renée, il faut me "
'était si joli ; ce tableau ! ,239301,J',PER,,239303,ai rêvé devant pendant une dem
t une demi-heure. On voyait l',239354,Acropole,PER,LOC,239362,", dans le fond. C'est admirabl"
"s le fond. C'est admirable, l'",239397,Acropole,PER,LOC,239405, ; tout le monde le dit. C'est
t nous consoler de la mort de ,239821,Cabanel,MISC,PER,239828,. Je suis bien contente que no
"quand ma tante, la sœur de ma ",239922,mère,PER,,239926,", m'eut avoué dans quelle situ"
" se marie, quelques années de ",243587,liberté,MISC,,243594,". Donc, pas la servitude des e"
", quelques années de liberté. ",243596,Donc,MISC,,243600,", pas la servitude des enfants"
il n'y avait pas de remède... ,243846,J',PER,,243848,"ai eu bien du chagrin, dans ce"
Ida m'a mise en rapports avec ,244006,M.,PER,,244008, Canonnier. Elle a dû vous le 
mon mari. Je ne savais à quel ,244540,saint,PER,,244545," me vouer. Un Russe, qui m'ava"
"t manqué de parole. Un Russe, ",244642,Monsieur,PER,MISC,244650," !... Après ça, il fallait tir"
"ns. Je connais tant de monde, ",244824,Monsieur,PER,MISC,244832, ! Des gens qui ont des fortun
"a m'avait presque décidée, et ",245010,M.,PER,,245012, Canonnier m'a convaincue ; éc
"'avait presque décidée, et M. ",245013,Canonnier,LOC,PER,245022," m'a convaincue ; écoutez, Mon"
" vous en prie. J'adore ça. 
– ",246190,J',PER,,246192,"en suis désolé, Madame, mais j"
oleurs sont la modestie même. ,246680,M.,PER,,246682, Canonnier était comme vous ; 
urs sont la modestie même. M. ,246683,Canonnier,LOC,PER,246692, était comme vous ; il n'a jam
vantage. Je m'étonne même que ,247270,Canonnier,PER,MISC,247279, ait pu vous offrir ce que vou
rgent ! La vie est si chère ! ,248003,La,PER,,248005," toilette nous ruine, et les h"
ise ! Je risquerais tout pour ,249440,éviter,PER,,249446, ça... Il y a un coup à faire 
"très inhumain ! 
Elle me tend ",250181,la,PER,,250183," main, et sort avec un petit s"
" brûle, quand l'amour de leur ",250587,beauté,PER,,250593," les tenaille, quand leurs pas"
"indre, qu'en penses-tu, de la ",250724,petite,PER,,250730," femme ? Gentille, hein ? Mais"
"ous allons. 
– Au tonnerre de ",251117,Dieu,MISC,,251121,", dis-je, si ça peut signifier"
"cadence. 
– C'était l'avis de ",251313,Canonnier,LOC,MISC,251322, ; il disait aussi que la cout
"t bien vivre, j'espère que la ",251648,petite,PER,,251654, femme n'oubliera pas de venir
oyen d'en avoir. Tu peux être ,251890,assuré,PER,,251896, qu'elle prendra toutes les me
le n'avait plus personne sous ,252122,la,PER,,252124, main pour forcer les tiroirs 
 Paris était d'une simplicité ,252332,enfantine,PER,,252341, ; ce n'a été qu'un jeu pour m
"sent, qui est récompensée. 
– ",252983,Naturellement,MISC,,252996,", m'a-t-elle répondu ; les tem"
réquent alors qu'aujourd'hui. ,253245,J',PER,,253247,"entendais dire à mon mari, l'a"
" ses triomphes mondains, pour ",253499,la,PER,,253501," voir faire la belle, parée et"
" dupe. Quand on travaille, ma ",253982,mère,PER,,253986," me l'a appris jadis, on ne so"
e. Il y a longtemps que Henri ,254637,Heine,PER,,254642, l'a dit : Il n'y a plus en Eu
ts pour donner raison à Henri ,254774,Heine,PER,,254779, ; et nous avons pris le parti
artier tranquille de Londres. ,255879,La,PER,,255881, vie que j'avais menée jusque-
'un bâtiment ; quelque pauvre ,256603,vieille,PER,,256610," femme, sans argent et sans gî"
ts plongée dans l'affliction. ,257061,J',PER,,257063,offris quelque argent à la pau
on. J'offris quelque argent à ,257087,la,PER,,257089, pauvresse ; elle grelottait e
s au milieu de la noirceur de ,257307,la,PER,,257309, misère ; je lui fis servir un
ermis d'adoucir le sort de sa ,258068,mère,PER,,258072, ; il avait commis un faux et 
rte de chez lui. Il fit plus. ,258423,Dieu,MISC,,258427, poursuivant l'iniquité des pè
uivre le crime du fils sur la ,258632,mère,PER,,258636, jusqu'à ce qu'elle eût rendu 
"Si, répondit-elle en baissant ",259126,la,PER,,259128, tête ; ce malheureux garçon a
eurs années de prison... Ah ! ,259294,Monsieur,PER,,259302,", je suis si malheureuse de ne"
boit pas plus qu'un dixième d',259933,Anglaise,PER,LOC,259941, ; elle fait de la pâtisserie 
it de la pâtisserie comme une ,259981,Allemande,PER,LOC,259990, ; elle est économe comme une 
de adroitement à des corps de ,260970,Lédas,PER,MISC,260975," s'abandonnant au cygne, de Di"
r. Il n'y a pas d'erreur plus ,261442,grossière,PER,,261451, ; mais c'est toujours la viei
ière ; mais c'est toujours la ,261477,vieille,PER,,261484, histoire. « Il faut que je vo
" faut que je vous dise, écrit ",261529,Bussy,LOC,,261534,"-Rabutin à sa cousine, ce que "
"-Rabutin à sa cousine, ce que ",261564,M.,PER,,261566, de Turenne m'a conté avoir ou
it plaisir de me désabuser. » ,262081,J',PER,,262083,"espère, moi aussi, faire plais"
demoiselles viennent me voir. ,262619,Jolies,PER,,262625," ? Ailleurs, je ne sais pas ; "
out ce qu'elles désirent ; et ,262739,la,PER,,262741, femme est toujours belle quan
"elle est heureuse... Et puis, ",262803,Issacar,PER,MISC,262810, avait raison ; on n'a pas à s
 l'inaliénable propriété de l',264418,abbé,PER,,264422, Lamargelle. Je n'avais pas eu
aliénable propriété de l'abbé ,264423,Lamargelle,MISC,PER,264433,. Je n'avais pas eu le temps d
"ène. Oui, c'était bien l'abbé ",264816,Lamargelle,LOC,PER,264826,". 
– Hé ! bonjour, cher Monsie"
"où sortez-vous ? » 
– Ma foi, ",265037,monsieur,PER,,265045," l'abbé, répondis-je, j'en ai "
" remercier de vos attentions, ",265595,monsieur,PER,,265603," l'abbé. Asseyez-vous donc, je"
"en dans l'affaire, répondit l'",265773,abbé,PER,,265777," qui se mit à secouer la tête,"
r notre entrevue à la gare du ,267379,Nord,LOC,,267383,", à Paris, le jour où vous ête"
re n'avait pas été absolument ,267638,fortuite,PER,,267646,". Malgré tout, vous n'avez poi"
 pas été absolument fortuite. ,267648,Malgré,PER,,267654," tout, vous n'avez point oubli"
", j'étais perdu. Il fallait l'",267973,arrêter,PER,,267980," au premier mot agressif et, a"
"eur, l'importance du vol dont ",268204,Mme,PER,,268207, Montareuil a été la victime ?
cune de ses finesses ne m'est ,269435,étrangère,PER,,269444,. Mais vous vous méprenez sur 
doutable ; bien que j'aie mis ,270093,la,PER,,270095," main à la pâte, plus d'une fo"
"es revêtu. 
– Oh ! répondit l'",271321,abbé,PER,,271325," en riant, ma passion ne me fe"
"ieu, dis-je, je ne vois point ",271675,pourquoi,PER,,271683," je ne vous croirais pas, aprè"
"on écrivit Télémaque , sur la ",272338,Petite,PER,,272344," Place, à Versailles, est aujo"
"vit Télémaque , sur la Petite ",272345,Place,MISC,,272350,", à Versailles, est aujourd'hu"
"st aujourd'hui un lupanar. 
– ",272397,J',PER,,272399,"espère, dis-je, qu'on aura pla"
 Je l'ignore ; mais si l'on a ,272506,scellé,PER,,272512," la plaque dont vous parlez, s"
e un flotteur. Je ne suis pas ,275240,le,PER,,275242, seul... Les types sont à prés
" 
– Je vous crois ! s'écria l'",275963,abbé,PER,,275967, en ricanant. Les économistes 
e la misère actuelle vient de ,276043,la,PER,,276045, surproduction ; que le manque
 une seconde dépêche qui vous ,278259,apprendra,PER,,278268, quel train il faudra prendre 
" coup ici, en Angleterre ? 
– ",279014,Jamais,PER,,279020,". D'abord, parce que l'hospita"
ue l'hospitalité anglaise est ,279068,la,PER,,279070, moins tracassière des hospita
i et de la société. Peut-être ,279374,la,PER,,279376, bourgeoisie britannique payer
ai pas visité ; c'est Bethnal-,279890,Green,PER,,279895, Museum. Le sol en est recouve
 visité ; c'est Bethnal-Green ,279896,Museum,PER,,279902,. Le sol en est recouvert d'un
us pas eu de nouvelles de mon ,280647,oncle,PER,,280652," ? 
– Oui et non, répondit-il "
l d'un air un peu embarrassé. ,280710,J',PER,,280712,ai appris que votre oncle avai
rrassé. J'ai appris que votre ,280732,oncle,PER,,280737," avait éprouvé, ces temps dern"
"arlotte ?... 
L'embarras de l'",281364,abbé,PER,,281368," parut augmenter. 
– Je ne sai"
vais passer mon après-midi au ,282948,Jardin,PER,,282954," Zoologique, pour tuer le temp"
 l'œil liquéfié des castrats. ,283838,Leurs,PER,,283843," yeux, à eux... Les yeux des l"
" 
X -- LES VOYAGES FORMENT LA ",288078,JEUNESSE,PER,,288086," 
Tout d'un coup, j'aperçois l"
 nous entourent de manquer de ,289344,morale,PER,,289350," ; d'ailleurs, ils en ont une."
"e, par exemple, ou celle de l'",290437,Ecclésiaste,PER,MISC,290448,"... Voyons, il fait beau, allo"
le train se met en mouvement. ,291424,J',PER,,291426,"aurais préféré être seul, mais"
"ce l'un de l'autre, à côté de ",291549,la,PER,,291551, portière du fond. Le premier 
 fond. Le premier est un gros ,291593,monsieur,PER,,291601," d'aspect jovial, aux petits y"
"ond sur l'oreille, tandis que ",292325,la,PER,,292327," main gauche, plongée dans le "
" Monsieur d'aspect morose, au ",292457,teint,PER,,292462," jaunâtre, aux yeux inquiets, "
tes et utiles serviteurs de l',292922,État,MISC,LOC,292926,". » Non, il n'a point l'air ga"
rêpe qu'ils lui vendront pour ,293335,éviter,PER,,293341," la faillite, ils ont tort, ca"
'ils lui vendront pour éviter ,293342,la,PER,,293344," faillite, ils ont tort, car s"
"ec moi. 
Vaine espérance ! Le ",293595,Monsieur,PER,,293603, jovial m'en convainc très rap
ndant un mois ; il y a tant d',294142,Anglais,PER,LOC,294149,", à Boulogne ! 
– Je suis pas "
"e ! 
– Je suis pas du tout un ",294190,Anglais,PER,LOC,294197,", dis-je, car je vois poindre "
 pas les Anglais ; je suis un ,294356,Américain,PER,LOC,294365,". 
– Ah ! diable ! j'aurais dû"
Ah ! si nous avions encore le ,294693,Canada,PER,LOC,294699," ! 
– Oui, dis-je, Canada... Q"
"e, Canada... Québec, Toronto, ",294745,Montréal,PER,LOC,294753,"... 
– Parfaitement, approuve "
e-t-il en se tournant vers le ,294992,Monsieur,PER,,295000," triste, qu'il y a quelque cho"
"– Si, certainement, répond le ",295149,Monsieur,PER,,295157," triste d'une voix lugubre. 
–"
"– Si, certainement, répond le ",295479,Monsieur,PER,,295487," triste d'une voix lugubre. 
–"
ue l'histoire de la troisième ,295684,République,PER,,295694, ! Et qui sait ce que l'avenir
 l'avenir nous réserve ! Ah ! ,295745,M.,PER,,295747, Thiers avait bien raison de d
"– Si, certainement, répond le ",295882,Monsieur,PER,,295890," triste d'une voix lugubre. 
–"
"– Si, certainement, répond le ",296185,Monsieur,PER,,296193," triste d'une voix lugubre. 
–"
"idées concordent, continue le ",296283,Monsieur,PER,,296291, jovial. Votre approbation m'e
"rvateur. 
– Oh ! oh ! fait le ",296609,Monsieur,PER,,296617," triste. 
– Ni plus ni moins, "
"Ni plus ni moins, continue le ",296659,Monsieur,PER,,296667, jovial. Je suis socialiste en
" ? 
– Pas très bien, avoue le ",296939,Monsieur,PER,,296947," triste. 
– C'est que je n'ai "
"– Si, certainement, répond le ",297688,Monsieur,PER,,297696," triste d'une voix lugubre, ta"
"n leur faveur. 
– Oui, dit le ",298529,Monsieur,PER,,298537, triste ; on devrait bien fair
"n exagère beaucoup, répond le ",298643,Monsieur,PER,,298651," jovial. La plus grande, parti"
"t même de l'alcool. L'alcool, ",299065,Monsieur,PER,MISC,299073, ! Ils en boivent tant que les
ême à des prix très élevés... ,299319,Malgré,PER,,299325," tout, je suis d'avis qu'il fa"
"– Si, certainement, répond le ",299654,Monsieur,PER,,299662," triste d'une voix lugubre. 
–"
"ubre. 
– Ce qui fait défaut à ",299714,la,PER,,299716," Chambre, Monsieur, c'est un p"
"e. 
– Ce qui fait défaut à la ",299717,Chambre,PER,ORG,299724,", Monsieur, c'est un philanthr"
"un... 
– Du pain ? demande le ",299829,Monsieur,PER,,299837, triste. Ah ! ce serait si bea
es gens qui ont la conscience ,300781,nette,PER,,300786, ne redoutent point ces choses
 autrefois l'entreprise d'une ,301996,Maison,PER,,302002, centrale ; mon argent ne me r
"– Si, certainement, répond le ",302640,Monsieur,PER,,302648," triste d'une voix lugubre. 
–"
"e devrait jamais faire grâce, ",303223,Monsieur,PER,MISC,303231, ! Il y va du salut de la Soci
"ne guillotine pas assez ? 
Le ",303323,Monsieur,PER,,303331," triste ne répond pas. 
– Auta"
rer paternel pour les autres. ,303527,La,PER,,303529, bonté est obligatoire aujourd
t démontrée mathématiquement. ,303615,Mathématiquement,PER,,303631,", Monsieur ! Il conviendrait d"
"ropriété. 
– Ah ! oui, dit le ",303792,Monsieur,PER,,303800, triste. Justement ! Que chacu
". 
– Pas du tout ! s'écrie le ",303996,Monsieur,PER,,304004, jovial. Une maison ! Un jardi
ial. Une maison ! Un jardin ! ,304038,Jamais,PER,,304044, de la vie ! Qu'ils mettent de
"omprends pas bien, déclare le ",304562,Monsieur,PER,,304570," triste. 
– Permettez-moi de v"
en-être de leurs confrères du ,305531,Centre,PER,LOC,305537,", et ils deviendront aussi int"
"e bien mauvais livres, dit le ",306092,Monsieur,PER,,306100," triste en hochant la tête. 
–"
le Monsieur triste en hochant ,306119,la,PER,,306121," tête. 
– Il n'y a point de ma"
" de mauvais livres, répond le ",306175,Monsieur,PER,,306183, jovial. Il y a des livres ; e
éé l'instruction obligatoire. ,306467,Croyez,MISC,,306473,-vous que ce soit sans intenti
"sans intention ? 
– Je serais ",306521,porté,MISC,,306526," à croire, hasarde le Monsieur"
"is porté à croire, hasarde le ",306548,Monsieur,PER,,306556," triste, que l'instruction obl"
importe quoi ! Pendant qu'ils ,307163,liront,PER,,307169,", ils ne songeront point à agi"
" Monsieur, du papier !... 
Le ",307745,Monsieur,PER,,307753, triste ferme les yeux et semb
e aux dernières phrases de ce ,307883,Mauvais,PER,MISC,307890," Samaritain. Au fond, il n'a p"
ètre superbe que j'ai volé en ,308709,Suisse,PER,LOC,308715,", il y a trois mois. 
– Il est"
" le kilo, à peu près... Je me ",309031,le,PER,,309033, demande : quelle idée peut bi
t semble jaune à ceux qui ont ,309232,la,PER,,309234, jaunisse. S'ils pouvaient sav
"iments contigus, le Palais de ",310154,Justice,PER,,310161," et la Prison. M'y voici, tout"
lace en laissant le Palais de ,310257,Justice,PER,,310264," derrière vous, et vous vous e"
rclées de fer. Je traverse la ,310401,place,MISC,,310406,", j'aperçois les deux bornes, "
" marches du perron, la clef à ",310639,la,PER,,310641, main. Comment l'abbé Lamargel
lef à la main. Comment l'abbé ,310663,Lamargelle,PER,,310673, s'est-il procuré cette clef ?
timent occupé n'a pas du tout ,311293,la,PER,,311295, même odeur qu'une maison que 
"istence. Le voleur, enfant de ",311806,la,PER,,311808," nature, sait flairer la prése"
 ses contemporains civilisés. ,311874,Mille,PER,,311879," indices, imperceptibles à la "
"e, les bijoux de Madame et de ",313585,Mademoiselle,PER,,313597,", il sera inutile de rien cher"
"ouiller partout. 
C'est fait. ",313748,J',PER,,313750,ai fouillé partout et ma récol
t de billets de banque dont l',314581,abbé,PER,,314585, Lamargelle n'entendra jamais 
billets de banque dont l'abbé ,314586,Lamargelle,MISC,,314596, n'entendra jamais parler. Il 
assez disposé à me traiter de ,314877,Vandale,PER,MISC,314884,". Allons, un peu de philosophi"
i pas à craindre le retour du ,315225,maître,PER,,315231, de céans. Il est allé en pèle
le buffet et la bouteille sur ,316026,la,PER,,316028, table. Il y a des voleurs qui
bre. Par un brusque effort de ,317431,la,PER,,317433, volonté qui veille encore en 
 c'est mon rêve qui continue. ,317593,J',PER,,317595,"entends des coups sourds, mono"
t je me dirige vers la grande ,318478,place,MISC,,318483,. Elle est noire de monde cett
Elle est noire de monde cette ,318515,place,MISC,,318520," ! 
Elle est noire de monde et"
"sur son thorax. -- Il avance, ",319259,porté,MISC,,319264,", plutôt que soutenu, par les "
de forme -- le bourreau -- le ,319540,Monsieur,PER,,319548," triste de la nuit dernière. 
"
se. Je la soutiens ; j'aide à ,319864,la,PER,,319866," transporter, de l'autre côté "
"ansporter, de l'autre côté de ",319899,la,PER,,319901," place, chez un pharmacien don"
"porter, de l'autre côté de la ",319902,place,MISC,,319907,", chez un pharmacien dont la b"
"un soir, dans la maison d'une ",320521,vieille,PER,,320528," femme. La vieille femme, à so"
aison d'une vieille femme. La ,320539,vieille,PER,,320546," femme, à son entrée, avait eu"
amné. Il n'avait point tué la ,320847,vieille,PER,,320854," femme, ne l'avait même pas to"
"s au bourreau, à ce misérable ",321533,monsieur,PER,,321541, triste qui désire que tous le
s de deux francs sont en bien ,322369,petit,PER,,322374," nombre, et il y a tant d'affa"
"léchis, plus je trouve que le ",322776,monsieur,PER,,322784, jovial avait raison. On ne gu
"ui. 
XI -- CHEVEUX, BARBES ET ",322912,POSTICHES,PER,,322921," 
Je trouve l'abbé Lamargelle "
"T POSTICHES 
Je trouve l'abbé ",322940,Lamargelle,PER,,322950," chez lui, rue du Bac, au deux"
u deuxième étage d'une grande ,323004,vieille,PER,,323011," maison grise, d'aspect mépris"
 Ida ces dépouilles opimes de ,323736,la,PER,,323738," bourgeoisie. 
– Vous avez bie"
" inconnu. 
– Quoi ! s'écrie l'",324514,abbé,PER,,324518,. Vous en êtes là ! Vous prene
uire à l'horizon l'aube d'une ,326060,ère,PER,,326063, nouvelle. Je veux me joindre 
"il. Autrefois, quand on était ",326196,las,PER,,326199," et dégoûté du monde, on entra"
"it. Aujourd'hui, quand on est ",326318,las,PER,,326321," et dégoûté du monde, on entre"
sur des roulettes ; et que le ,327545,Quatrième,PER,ORG,327554," État, représenté par eux, pro"
"ravail égal, entre l'homme et ",327902,la,PER,,327904, femme... Et j'ai pensé que le
udeur d'ignorer le travail de ,328001,la,PER,,328003, femme... Je leur ai entendu r
rt d'accommoder les restes du ,329043,Capital,PER,LOC,329050," . -- On y tranche, règle, déc"
de défense accordé au putois. ,330131,Transfuge,MISC,,330140, de la bourgeoisie qui pensait
urgeoisie qui pensait trouver ,330179,la,PER,,330181," pâtée, comme d'autres, dans l"
"es, qu'elle est souvent vide. ",330288,Raté,MISC,,330292, fielleux qui laisse apercevoi
e Roger-la-Honte m'a appelé à ,332900,Rouen,PER,LOC,332905, ; il s'agissait d'une taxe ex
"nité, ont sûrement une vision ",333417,nette,PER,,333422," des choses, la prescience de "
"i, Balon le psychologue, avec ",334758,M.,PER,,334760, Talon le sociologue. Qu'y vou
"de la Cause, anachorète de la ",336102,Sociale,MISC,ORG,336109,", moine du Progrès, confesseur"
cher sa soif de progrès et de ,336904,liberté,MISC,,336911,". 
Vie frugale, méthode de tra"
"e, voilà le système de Balon. ",336985,Simplifiée,PER,,336995, ! Que dis-je ? Réduite à sa p
"s de plus, que l'Idée marche. ",337806,Certains,PER,,337814, écumeurs ne seront pas conten
 sais pas trop comment dire : ,338908,Petit,PER,,338913,", noueux, des genoux qui font "
"ugri, d'un porte-manteau pour ",339221,culs-de-jatte,PER,LOC,339234,". 
Comme j'ai eu raison de me "
le corridor. Qu'y a-t-il ?... ,342048,Mme,PER,,342051, Talmasco et moi nous nous pré
"nne encore. Cette fois, c'est ",343183,Mme,PER,,343186," Talmasco qui va ouvrir. 
– Pe"
pagnons qui viennent insulter ,343506,Mme,PER,,343509," Talmasco, lui reprocher ceci,"
tinuent à hurler dans la rue. ,343699,Mme,PER,,343702," Talmasco remonte, tout en lar"
ent se rendre compte que nous ,344058,sommes,MISC,,344064," en pleine période de lutte, q"
es sanglots et les soupirs de ,344439,Mme,PER,,344442," Talmasco, qui persiste à pleu"
"UREUSES 
Alors c'est cela, le ",346190,spectre,PER,,346197," rouge ; c'est cela, le monstr"
qui lui inculque la vanité et ,346490,la,PER,,346492, patience ; qui l'aveugle des 
s splendeurs futures du Quart-,346550,État,MISC,,346554,", existant par lui-même et tra"
"at ne suffisait pas, comme si ",346829,la,PER,,346831, notion du futur était nécessa
mais sa propre misère morale. ,347333,La,PER,,347335, Révolution prend l'aspect d'u
à se hisser dans ce char de l',348106,État,MISC,LOC,348110, qui n'est plus qu'une roulott
 culte du pouvoir absolu de l',348654,État,MISC,LOC,348658,", à leur glorification du cito"
t cessé avec l'existence de l',349293,Individu,PER,MISC,349301,", tous les progrès accomplis p"
"e administrative, qui a tué l'",349742,Individu,PER,MISC,349750,", devienne plus intelligente, "
"es, tous les jésus-christs de ",351405,Bonnat,PER,,351411,". 
Allons, la Bourgeoisie peut"
nelles sont les affaires de l',351827,État,MISC,LOC,351831,. » C'est Royer-Collard qui a 
s affaires de l'État. » C'est ,351841,Royer,PER,,351846,-Collard qui a dit ça ; et il 
h ! je devine : tu as revu la ,352660,petite,PER,,352666," femme du monde... 
– Renée ? "
lle que je voulais te parler. ,352998,J',PER,,353000,avais l'intention de te demand
"ela ; tu t'en repentirais. 
– ",353096,Naturellement,PER,,353109, ; et ça ne m'empêcherait pas 
".. 
– Après s'être échappé de ",353286,Cayenne,PER,LOC,353293, ; je sais ça. Mais en dehors 
" travaux forcés, d'abord ? 
– ",353426,Condamné,PER,MISC,353434, ! s'écrie Ida ; il n'a jamais
st un des chefs-d'œuvre de la ,353675,République,PER,LOC,353685, ; si elle n'avait pas créé le
