Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
orsque la femme sera libre en ,225259,France,,LOC,225265,", dit Roger, la France cessera"
"mme sera libre en France, dit ",225271,Roger,,PER,225276,", la France cessera d'être la "
"a libre en France, dit Roger, ",225278,la France,,LOC,225287, cessera d'être la France -- l
"ger, la France cessera d'être ",225303,la France,,LOC,225312, -- la France qu'elle est. -- 
e cessera d'être la France -- ,225316,la France,,LOC,225325, qu'elle est. -- Les législate
"en certaine. Conclusion... 
– ",225471,Conclusion,,MISC,225481," : il faut continuer. Eh bien,"
ue sur les navires qui vont à ,225820,Terre-Neuve,,LOC,225831,", à condition qu'ils aideront "
ner la morue. Je fais gras le ,225996,Vendredi Saint,,MISC,226010,", depuis que j'ai appris ça. 
"
ça de luxe ! dit Broussaille. ,226081,Madame,,PER,226087, ne se refuse plus rien. On vo
osses mériteraient qu'on leur ,226239,coupât,,PER,226245, le cou ; et quant aux pauvres
 ou amateurs qui pullulent en ,226851,France,,LOC,226857, et qui veillent à ce qu'elles
" la bourgeoisie avorteuse. 
– ",227312,Bravo !,,MISC,227319, crie Roger-la-Honte. Vilipend
"ie avorteuse. 
– Bravo ! crie ",227325,Roger-la-Honte,,PER,227339,. Vilipendons la bourgeoisie !
"sommes obligés d'en vivre. 
– ",227448,Ah !,,MISC,227452," dit Ida, on n'en dira jamais "
"ligés d'en vivre. 
– Ah ! dit ",227457,Ida,,PER,227460,", on n'en dira jamais ce qu'il"
 ce qu'il en faudrait dire... ,227511,Oh !,,MISC,227515," à propos, Roger, j'ai revu ma"
"udrait dire... Oh ! à propos, ",227526,Roger,,PER,227531,", j'ai revu ma cliente... Tu s"
j'avais mise en rapports avec ,227630,Canonnier,,MISC,227639, et qui lui a donné de si bons
e jour où je suis partie pour ,227732,Londres,,LOC,227739,", et m'a dit de faire mon poss"
"ir. 
– Attends un peu, répond ",227887,Roger,,PER,227892, ; il faut que je réfléchisse.
 toujours pas de nouvelles de ,227957,Canonnier,,MISC,227966," ? 
– Non ; depuis plus de deu"
'est qu'il s'était échappé de ,228054,Cayenne,,LOC,228061,", il y a six mois... On dit qu"
x mois... On dit qu'il est en ,228102,Amérique,,LOC,228110,... C'est sa fille qui a eu de
 magistrats... Je l'ai vue au ,228211,Bois,,LOC,228215," et au théâtre, plusieurs fois"
"e. 
– C'est tout naturel, dit ",228337,Roger,,PER,228342, ; son père est le roi des vol
" voleurs... Ma foi, ma petite ",228398,Ida,,MISC,228401,", j'en suis désolé, mais je ne"
", mais je ne peux pas aller à ",228449,Paris,,LOC,228454,. J'ai promis à un camarade de
" pourquoi n'irais-tu pas, toi ",228635,Randal,,PER,228641," ? 
– Oui, pourquoi ? demande "
" ? 
– Oui, pourquoi ? demande ",228671,Ida,,PER,228674," en se tournant vers moi. 
Je "
rai. Je manque d'expérience ? ,228787,Ça,,MISC,228789, ne fait rien. C'est en forgea
orgeron. Je viendrai chercher ,228867,Ida demain soir,,MISC,228882, et nous prendrons le train en
"drons le train ensemble, pour ",228925,la Ville-Lumière,,LOC,228941,". Nous nous levons, Roger et m"
"le-Lumière. Nous nous levons, ",228961,Roger,,PER,228966," et moi. 
– Comment ! s'écrie "
"nous levons, Roger et moi. 
– ",228978,Comment !,,MISC,228987, s'écrie Ida ; vous partez déj
" et moi. 
– Comment ! s'écrie ",228996,Ida,,PER,228999, ; vous partez déjà ? Et il n'
"spitalité. 
S'il avait pensé, ",229326,cet Hébreu,,MISC,229336," malfaisant, qu'il mettait déf"
ment sur la paille la sœur de ,229403,Roger-la-Honte,,PER,229417,", il pourra bientôt s'apercevo"
de son erreur. Broussaille et ,229480,Ida,,PER,229483, sont venues nous voir aujourd
"us avions employé la matinée, ",229875,Roger,,PER,229880," et moi, à déposer la plus gra"
le francs promis avant-hier à ,230050,Issacar,,MISC,230057,", je les lui ai envoyés. Qu'il"
" lui servent, à cet excellent ",230118,Issacar,,MISC,230125, ! Je lui souhaite bonne chanc
"s le chemin que j'ai choisi. 
",230311,Voilà Ces tristes réflexions auxquelles je me livre,,MISC,230362,", tout à fait malgré moi, dans"
ans le train qui m'éloigne de ,230419,Londres,,LOC,230426,. Ida est assise en face de mo
ain qui m'éloigne de Londres. ,230428,Ida,,LOC,230431, est assise en face de moi ; m
"vous déjà gagné le spleen, en ",230714,Angleterre,,LOC,230724," ? 
– J'espère que non ; mais "
 ; je me demandais comment la ,230837,Société,,ORG,230844, actuelle ferait pour se maint
"s voleurs et sans putains. 
– ",230913,Oh !,,MISC,230917," dit Ida, voilà une grande que"
" et sans putains. 
– Oh ! dit ",230922,Ida,,PER,230925,", voilà une grande question ! "
versée est belle et courte. À ,231085,Calais,,LOC,231091,", nous nous trouvons seuls dan"
"t. 
– Avez-vous un domicile à ",231170,Paris,,LOC,231175," ? me demande Ida. 
– Non, je "
domicile à Paris ? me demande ,231189,Ida,,PER,231192,". 
– Non, je n'en ai plus ; ma"
" Laissez-vous donc faire, dit ",231486,Ida,,PER,231489, ; vous ne serez pas dérangé ;
 dentiste américain. Si saint ,231662,Vincent de Paul,,PER,231677," vivait encore, je suis sûre q"
être plus difficile que saint ,231789,Vincent de Paul,,PER,231804,", et je promets de me laisser "
"rtant mon grand manteau... 
– ",232074,Ah !,,MISC,232078, moi qui oubliais... J'ai just
l est beau. Mais comment ?... ,232213,Oh !,,MISC,232217, que je suis sotte !... Vous m
" frileuse à ce point-là !... 
",232624,VIII,,MISC,232628, -- L'ART DE SE FAIRE CINQUANT
"à ce point-là !... 
VIII -- L'",232634,ART DE SE,,MISC,232643, FAIRE CINQUANTE MILLE FRANCS 
RANCS DE RENTE SANS ÉLEVER DE ,232697,LAPINS,,MISC,232703," 
Souvent, la femme est la per"
ofonde vérité que me rappelle ,232789,Ida,,MISC,232792,", quelques instants avant l'ar"
"Est-ce que tu crois vraiment, ",233519,Ida,,PER,233522,", qu'elles s'enflamment aussi "
"iminels ? 
– Si je le crois ! ",233604,Ah !,,MISC,233608, Seigneur ! Mais j'en suis sûr
"ls ? 
– Si je le crois ! Ah ! ",233609,Seigneur !,,MISC,233619," Mais j'en suis sûre, mon ami "
lais ensuite faire un tour au ,233889,Bois,,LOC,233893," et sur le boulevard, les fact"
" y a quinze ans, on rêvait de ",234233,Capoul,,PER,234239," ; aujourd'hui, on a soif de C"
"l ; aujourd'hui, on a soif de ",234268,Cartouche,,LOC,234277,". Un voleur, Madame ! Un vrai "
"soif de Cartouche. Un voleur, ",234290,Madame !,,MISC,234298, Un vrai voleur ! Un criminel 
"i je te parle ainsi, continue ",234673,Ida,,MISC,234676,", crois bien que ce n'est poin"
rouver exposé. Ne reste pas à ,235099,Paris,,LOC,235104, ; viens-y lorsqu'il te plaira
"bonne. 
– Je n'en doute pas ; ",235470,"Mais, sois tranquille : si jamais je suis",,MISC,235511," pris, on pourra chercher la f"
"cher la femme. 
– Hélas ! dit ",235562,Ida,,PER,235565,", elle ne sera peut-être pas d"
"être pas difficile à trouver, ",235615,J'ai connu des hommes rudement forts,,MISC,235651,", et qui se disaient sûrs d'eu"
"le temps, je te raconterais l'",235761,histoire de,,MISC,235772, Canonnier ; ce sera pour une 
 te raconterais l'histoire de ,235773,Canonnier,,MISC,235782, ; ce sera pour une autre fois
"le est sa position sociale ? 
",236381,– Ah !,,MISC,236387," ça, mon petit, permets-moi de"
"te entre, dit quelques mots à ",236670,Ida,,MISC,236673," et se retire. 
– Elle est là,"
"etire. 
– Elle est là, me dit ",236711,Ida,,PER,236714,. Viens avec moi ; je vais te 
"ise. Ah ! l'on a bien raison, ",237106,"Monsieur ! 
Je hoche la tête d'un air attristé",,MISC,237152,", mais convaincu. 
– Pourtant,"
"jugements... 
– Certainement, ",237454,Madame,,PER,237460,", dis-je d'un ton péremptoire,"
"it beaucoup moins prompt ! 
– ",237528,Ah !,,MISC,237532," Monsieur, si vous saviez quel"
" sur le bord, me direz-vous ? ",238121,Ah !,,MISC,238125," Monsieur, que je voudrais ne "
 vous aurez à parler de moi à ,238574,Ida,,PER,238577,", vous me ferez plaisir ; même"
"z plaisir ; même, appelez-moi ",238621,Renée,,PER,238626," maintenant, si vous voulez. M"
ait son vieux père aveugle... ,239036,Voyons,,PER,239042,", il y avait un si beau tablea"
"si beau tableau là-dessus, au ",239088,Salon !,,MISC,239095, Cette jeune fille... Ah ! c'e
 Salon ! Cette jeune fille... ,239117,Ah !,,MISC,239121, c'est une Grecque ; vous voye
jeune fille... Ah ! c'est une ,239132,Grecque,,MISC,239139, ; vous voyez que je commence 
"out... Non, je ne peux pas... ",239246,Ça,,MISC,239248, ne fait rien... Ah ! c'était 
eux pas... Ça ne fait rien... ,239265,Ah !,,MISC,239269, c'était si joli ; ce tableau 
t une demi-heure. On voyait l',239354,Acropole,,LOC,239362,", dans le fond. C'est admirabl"
"s le fond. C'est admirable, l'",239397,Acropole,,LOC,239405, ; tout le monde le dit. C'est
le dit. C'est dommage que les ,239452,Anglais,,LOC,239459, aient tout abîmé. Quels sauva
"ut abîmé. Quels sauvages, ces ",239498,Anglais,,LOC,239505," ! J'en ai connu un, l'année d"
ffée tout le milieu du dos... ,239585,Est,,LOC,239588,-ce que vous aimez la peinture
que vous aimez la peinture de ,239622,Bouguereau,,PER,239632," ? 
– Madame, dis-je en réprim"
"a peinture de Bouguereau ? 
– ",239638,Madame,,PER,239644,", dis-je en réprimant une grim"
"mément. 
– Moi, j'en raffole. ",239723,Bouguereau,,PER,239733,", c'est le peintre de l'âme ; "
t nous consoler de la mort de ,239821,Cabanel,,PER,239828,. Je suis bien contente que no
et qui s'est fait coiffer par ,241530,Virot,,PER,241535," d'une capote minuscule, naïve"
ler voler dans les magasins ! ,241687,Croiriez,,PER,241695,"-vous des choses pareilles ? 
"
"t à la mode. Vous auriez été, ",241792,Madame,,PER,241798,", en fort bonne compagnie à cô"
" vous aviez besoin pour... 
– ",242054,Ah !,,MISC,242058," dit-elle en faisant la moue, "
"e. 
– Je vous demande pardon, ",242342,Madame,,PER,242348,. J'admets très bien qu'une fe
"des passes... 
– À en faire ? ",242449,Oh !,,MISC,242453," certainement. Mais, voyez-vou"
 donner au monde ? Son mari ? ,243326,Ça,,MISC,243328, ne compte plus... Ah ! si l'o
n mari ? Ça ne compte plus... ,243347,Ah !,,MISC,243351," si l'on avait des enfants, en"
a famille comme elle l'est en ,243512,France,,LOC,243518,", veut avoir à juste titre, lo"
"en avoir, il est trop tard... ",243712,Ah !,,MISC,243716, vous pouvez le demander à Ida
h ! vous pouvez le demander à ,243743,Ida,,LOC,243746, : elle m'a vue pleurer bien d
Vous savez sans doute comment ,243976,Ida,,PER,243979, m'a mise en rapports avec M. 
ais à quel saint me vouer. Un ,244559,Russe,,LOC,244564,", qui m'avait promis monts et "
 m'avait manqué de parole. Un ,244635,Russe,,LOC,244640,", Monsieur !... Après ça, il f"
"t manqué de parole. Un Russe, ",244642,Monsieur !,,MISC,244652,"... Après ça, il fallait tirer"
il fallait tirer l'échelle... ,244696,Ida,,LOC,244699,", à qui j'avais fait part de m"
"ns. Je connais tant de monde, ",244824,Monsieur !,,MISC,244834, Des gens qui ont des fortunes
"des fortunes chez eux, soit à ",244882,Paris,,LOC,244887,", soit à la campagne, et des m"
"suis toujours instruite. Oui, ",244978,Ida,,PER,244981," m'avait presque décidée, et M"
"a m'avait presque décidée, et ",245010,M. Canonnier,,PER,245022," m'a convaincue ; écoutez, Mon"
ose me dit que vous sortez de ,245823,Polytechnique,,ORG,245836, ; il me semble vous voir avec
"dore ça. 
– J'en suis désolé, ",246208,Madame,,PER,246214,", mais je ne saurais trouver d"
oleurs sont la modestie même. ,246680,M. Canonnier,,PER,246692, était comme vous ; il n'a jam
"ît que c'est le prix. 
– Non, ",247053,Madame,,PER,247059,", dis-je froidement, car je me"
avertissements que m'a donnés ,247133,Ida,,PER,247136,". Non, Madame, ce n'est pas le"
"ents que m'a donnés Ida. Non, ",247143,Madame,,PER,247149,", ce n'est pas le prix. Le pri"
vantage. Je m'étonne même que ,247270,Canonnier,,MISC,247279, ait pu vous offrir ce que vou
s dites 33. C'est si peu !... ,247643,"Moi, je disais 50",,MISC,247660,". Eh ! bien, coupons la poire "
iment de ne pouvoir le faire. ,247789,Madame,,PER,247795,. Mais je ne puis vous donner 
"n, qui ne vaut pas vingt-cinq ",248420,louis,,PER,248425," ; mais les dessous, c'est obl"
" ! la délicieuse poupée !... 
",248679,Attention !,,MISC,248690, Pas de bêtises -- ou les 33 p
toutes nos communications par ,249219,Ida,,PER,249222,", n'est-ce pas ? J'ai toute co"
"romettrez jamais. D'ailleurs, ",249339,Ida,,PER,249342, m'en a assurée. C'est telleme
a... Il y a un coup à faire à ,249478,Paris,,LOC,249483,", actuellement, et deux villas"
"roque ; et croyez-bien, chère ",250069,Madame,,PER,250075,", que si je pouvais vous offri"
"ardies, les fières voleuses ! ",250377,Voleuses,,MISC,250385," de tout ce qu'on veut, et de "
"rs passions sont en jeu... 
– ",250647,Eh !,,MISC,250651," bien, me demande Ida qui est "
"u... 
– Eh ! bien, me demande ",250669,Ida,,PER,250672," qui est venue me rejoindre, q"
Mais quelle inconscience !... ,250786,Ah !,,MISC,250790," mon cher, elle n'est pas la s"
"e demander où nous allons. 
– ",251102,Au tonnerre de Dieu,,MISC,251121,", dis-je, si ça peut signifier"
" que nous méritons, nous, les ",251266,Barbares de la Décadence,,MISC,251290,". 
– C'était l'avis de Canonni"
"cadence. 
– C'était l'avis de ",251313,Canonnier,,MISC,251322, ; il disait aussi que la cout
"r après-demain. 
– Elle ! dit ",251723,Ida,,PER,251726," en riant, elle viendrait plut"
e ses amis et connaissances ? ,252185,Sois tranquille,,MISC,252200,", les indications qu'elle te d"
", en effet. Le coup à faire à ",252303,Paris,,LOC,252308, était d'une simplicité enfant
"n dit. Quant aux deux villas, ",252460,Roger-la-Honte,,LOC,252474, ayant amené à mon aide trois 
mps qu'il n'en aurait fallu à ,252637,Bailly,,PER,252643,. « Je suis capitonné. » Et je
er entre les petites mains de ,252778,Renée,,PER,252783, les cinquante mille francs qu
" fort en économie politique. 
",253389,Ah !,,MISC,253393, la petite poupée... Je donner
"-être, ou de ses victimes... 
",253717,Souhaits,,MISC,253725," ridicules, désirs dangereux, "
 que le disait très justement ,253883,Ida,,PER,253886, ; ce n'est pas la peine de co
" j'ai de bons renseignements, ",254104,Roger-la-Honte,,PER,254118, en a aussi de son côté ; et l
J'inclinerais à croire que la ,254209,Providence,,LOC,254219, néglige souvent les ivrognes 
 cieux différents ; passer de ,254491,Belgique,,LOC,254499," en Suisse, d'Allemagne en Hol"
"sser de Belgique en Suisse, d'",254513,Allemagne,,LOC,254522, en Hollande et d'Angleterre e
"que en Suisse, d'Allemagne en ",254526,Hollande,,LOC,254534, et d'Angleterre en France. Le
 d'Allemagne en Hollande et d',254540,Angleterre,,LOC,254550, en France. Le vol doit être i
n Hollande et d'Angleterre en ,254554,France,,LOC,254560,. Le vol doit être internation
as être. Il y a longtemps que ,254631,Henri Heine,,PER,254642, l'a dit : Il n'y a plus en Eu
ne l'a dit : Il n'y a plus en ,254670,Europe,,LOC,254676," des nations, mais seulement d"
 efforts pour donner raison à ,254768,Henri Heine,,PER,254779, ; et nous avons pris le parti
"ant un peu, une expression de ",254902,Talleyrand,,PER,254912, -- je suis un déloyal Europée
leyrand -- je suis un déloyal ,254935,Européen,,LOC,254943,". 
« Pourtant, me dis-je quelq"
t à la lamentable histoire de ,255634,Claude Gueux,,MISC,255646,. Je n'ai jamais volé mon pain
ans un quartier tranquille de ,255870,Londres,,LOC,255877,. La vie que j'avais menée jus
"e spectacle n'est pas rare, à ",256717,Londres,,LOC,256724,". Mais, ce soir-là, il pleuvai"
té obligée de se placer comme ,257775,housekeeper,,LOC,257786,", et même comme servante, afin"
mis un faux et avait quitté l',258117,Angleterre,,LOC,258127, avec le produit de son escroq
e produit de son escroquerie. ,258164,Annie,,PER,258169, -- c'est le nom de la pauvres
"aux ce qui s'était passé, mit ",258380,Annie,,PER,258385, à la porte de chez lui. Il fi
continué à se mal conduire en ,259189,France,,LOC,259195,", où il était parti. Il a été "
plusieurs années de prison... ,259289,Ah !,,MISC,259293," Monsieur, je suis si malheure"
"ettre à son aise. 
C'est donc ",259806,Annie,,PER,259811, qui a la charge de la maison 
boit pas plus qu'un dixième d',259933,Anglaise,,LOC,259941, ; elle fait de la pâtisserie 
it de la pâtisserie comme une ,259981,Allemande,,LOC,259990, ; elle est économe comme une 
 ; elle est économe comme une ,260020,Française,,LOC,260029, ; et dévouée comme un terre-n
on -- pas en vieux garçon. -- ,260568,Annie,,PER,260573, a donc du temps de reste. Ell
"pour lui, quand il sortira de ",260765,Centrale,,LOC,260773,", le plus d'argent possible. E"
de adroitement à des corps de ,260970,Lédas,,MISC,260975," s'abandonnant au cygne, de Di"
"as s'abandonnant au cygne, de ",261003,Dianes,,PER,261009," au bain, de Danaés sous la pl"
" cygne, de Dianes au bain, de ",261022,Danaés,,PER,261028, sous la pluie d'or. Elle est 
ndés par certaines maisons de ,261140,Saint-John's Wood,,MISC,261157,. Elle m'a montré l'autre jour
" très excitante, vraiment, en ",261266,Vénus Callipyge,,LOC,261281,". 
Si Annie a des loisirs, je "
"ment, en Vénus Callipyge. 
Si ",261287,Annie,,PER,261292," a des loisirs, je n'en manque"
" faut que je vous dise, écrit ",261529,Bussy-Rabutin,,PER,261542," à sa cousine, ce que M. de Tu"
"-Rabutin à sa cousine, ce que ",261564,M. de ,,PER,261570,Turenne m'a conté avoir ouï di
à la main. » -- « Le conte du ,261819,prince d'Orange,,PER,261834," m'a réjouie, répond la marqui"
"elle est heureuse... Et puis, ",262803,Issacar,,MISC,262810, avait raison ; on n'a pas à s
"nt appeler leur avenir, quand ",263152,Annie,,PER,263157, vient m'apporter un télégramm
nt de l'étranger ; elle vient ,263302,de France,,LOC,263311,"... Et je me rappelle, tout d'"
". Un instant après, la voix d'",263934,Annie,,PER,263939, protestant contre l'invasion 
" ? Quelle était cette tête ? 
",264302,IX,,PER,264304, -- DE QUELQUES QUADRUPÈDES ET
"lle était cette tête ? 
IX -- ",264308,DE QUELQUES QUADRUPÈDES ET DE CERTAINS BIPÈDES,,PER,264354," 
Cette tête et cette main éta"
 l'inaliénable propriété de l',264418,abbé Lamargelle,,PER,264433,. Je n'avais pas eu le temps d
" d'ébène. Oui, c'était bien l'",264811,abbé Lamargelle,,PER,264826,". 
– Hé ! bonjour, cher Monsie"
"it bien l'abbé Lamargelle. 
– ",264831,Hé !,,MISC,264835," bonjour, cher Monsieur, me di"
"e noir, d'où sortez-vous ? » 
",265027,– Ma foi,,MISC,265035,", monsieur l'abbé, répondis-je"
"sur moi ses yeux perçants. 
– ",267139,Ah !,,MISC,267143, ah ! s'écria-t-il en anglais.
 rappeler notre entrevue à la ,267371,gare du Nord,,LOC,267383,", à Paris, le jour où vous ête"
"entrevue à la gare du Nord, à ",267387,Paris,,LOC,267392,", le jour où vous êtes parti p"
ur où vous êtes parti pour la ,267429,Belgique,,LOC,267437," ? 
– Ce n'est pas le temps qu"
"eur, l'importance du vol dont ",268204,Mme Montareuil,,PER,268218, a été la victime ? Et dire qu
sur la trace du coupable... À ,268299,Paris,,LOC,268304,", à l'heure qu'il est, on n'a "
 que si l'on poussait jusqu'à ,268403,Londres,,LOC,268410,"... 
– Monsieur l'abbé, dis-je"
"cré dont vous êtes revêtu. 
– ",271305,Oh !,,MISC,271309," répondit l'abbé en riant, ma "
"s croirais pas, après tout. L'",271723,Église,,MISC,271729, n'a jamais beaucoup pratiqué 
"aller trop loin, n'est-ce pas ",271903,Bourdaloue,,PER,271913, qui a dit qu'en remontant aux
"aire trembler ? Relativement, ",272033,Bourdaloue,,PER,272043, est bien près de nous ; mais 
"e descente dans l'infamie, du ",272162,Roi-Soleil,,LOC,272172, au Roi Prudhomme ! Je vais vo
"s l'infamie, du Roi-Soleil au ",272176,Roi,,PER,272179, Prudhomme ! Je vais vous cite
pas : la maison dans laquelle ,272303,Fénelon,,PER,272310," écrivit Télémaque , sur la Pe"
dans laquelle Fénelon écrivit ,272319,Télémaque,,PER,272328," , sur la Petite Place, à Vers"
"on écrivit Télémaque , sur la ",272338,Petite Place,,LOC,272350,", à Versailles, est aujourd'hu"
"aque , sur la Petite Place, à ",272354,Versailles,,LOC,272364,", est aujourd'hui un lupanar. "
"et. 
– Ils ont l'éloquence de ",272727,Guizot,,PER,272733, : Enrichissez-vous ! Ce qui m
 besoins modernes. Je ne vous ,273477,tracerai,,LOC,273485," point, n'est-ce pas ? un para"
ntir chrétien et l'effroyable ,273575,Remords,,PER,273582, de l'antiquité. Ce serait dés
uité. Ce serait déshonorer le ,273623,Remords,,PER,273630,"... Quant à la morale, il n'y "
le qui lui dit simplement : « ,273820,Sois !,,MISC,273826, » Voilà la morale. Elle n'a r
"Elle n'a rien à voir avec, la ",273876,Société,,ORG,273883, actuelle. La morale ne saurai
" publique, quoi qu'en dise le ",273949,Code...,,MISC,273956, Vous voulez peut-être parler 
vent à étayer le piédestal du ,274408,Veau d'or,,MISC,274417,". Certainement, il eut été plu"
"loquence sacrée à Mazas... 
– ",275042,Un voleur !,,MISC,275053," murmura l'abbé, les yeux perd"
st une fenêtre ouverte sur la ,275659,Société,,ORG,275666, ? Que connaîtrait-on du monde
on excédant la consommation ! ,276504,Surproduction !,,MISC,276519, Mais le voleur ne se contente
"e, certain et lucratif. 
– En ",277584,France,,LOC,277590," ? 
– Oui. La France a déjà tr"
"ratif. 
– En France ? 
– Oui. ",277601,La France,,LOC,277610, a déjà trente milliards à l'é
z donc pas mieux votre pays ? ,277861,La France,,LOC,277870," n'est ni religieuse, ni athée"
" actions. 
– Et pour quand ? 
",277997,– Ah !,,MISC,278003," ça, je ne sais pas encore. Il"
"s fournissent des tuyaux ? 
– ",278570,Trente-trois,,LOC,278582, pour cent ; jamais un sou de 
"ent ; jamais un sou de plus. 
",278619,– Bon,,PER,278624,. Vous ferez une exception en 
"is aucun mauvais coup ici, en ",278998,Angleterre,,LOC,279008," ? 
– Jamais. D'abord, parce q"
ais avait été appliqué sur le ,279749,Continent,,LOC,279758,", la révolution sociale y aura"
it éclaté depuis vingt ans... ,279818,Tenez,,PER,279823,", il y a à Londres un musée qu"
" vingt ans... Tenez, il y a à ",279834,Londres,,LOC,279841, un musée que je n'ai pas visi
ue je n'ai pas visité ; c'est ,279882,Bethnal-Green Museum,,MISC,279902,. Le sol en est recouvert d'un
" envie de faire à d'autres, à ",280490,Paris,,LOC,280495,", depuis de longs mois, mais q"
"ui, en relisant la dépêche qu'",281700,Annie,,PER,281705," m'a apportée. Certes, il vaut"
e tend l'abbé en m'appelant à ,282571,Paris,,LOC,282576, ? Qui me dit qu'il ne va pas 
u'il ne va pas me trahir ?... ,282621,Hé !,,MISC,282625," qu'il me vende, si ça lui pla"
vais passer mon après-midi au ,282948,Jardin Zoologique,,LOC,282965,", pour tuer le temps. Ce sont "
"ur est interdit de dépenser. 
",283695,Douloureux,,LOC,283705, spectacle que celui de ces êt
 aux prunelles religieuses... ,284405,Ah !,,MISC,284409," quelle terrible angoisse, et "
"res, sur le terre-plein de la ",285802,Bourse,,LOC,285808,", à droite. C'est bien ; j'y s"
 cinq minutes ? À comparer la ,285987,Banque d'Angleterre,,ORG,286006,", gardée par un polichinelle à"
"rouge, à chapeau pointu, à la ",286075,Banque de France,,ORG,286091, défendue par des sentinelles 
aussi à placer mentalement la ,286174,Bourse de Paris,,ORG,286189,", bastionnée de cafés et flanq"
"nquée de lupanars, en face du ",286247,Royal Exchange,,ORG,286261, avec la statue de la reine à 
"nt et, derrière, l'effigie de ",286333,Peabody,,PER,286340," assise, les jambes en l'air, "
itent sous le péristyle de la ,286625,Bourse,,LOC,286631, et sur les marches ; et les r
"nnaître un criminaliste... 
– ",288023,Ça,,MISC,288025," viendra ! dit la Voix. 
X -- "
"aliste... 
– Ça viendra ! dit ",288040,la Voix,,MISC,288047,". 
X -- LES VOYAGES FORMENT LA"
"
– Ça viendra ! dit la Voix. 
",288050,X,,ORG,288051, -- LES VOYAGES FORMENT LA JEU
" viendra ! dit la Voix. 
X -- ",288055,LES VOYAGES FORMENT,,ORG,288074," LA JEUNESSE 
Tout d'un coup, "
"eux qui le fréquentent. 
– La ",288757,Bourse,,LOC,288763," est une institution, comme l'"
" est une institution, comme l'",288793,Église,,MISC,288799,", comme la Caserne ; on ne sau"
"ion, comme l'Église, comme la ",288810,Caserne,,LOC,288817, ; on ne saurait donc la décri
é de leur action combinée. Le ,289493,Code,,MISC,289497, a l'audace de fournir la solu
ommence à comprendre celle de ,290401,Sénèque,,PER,290408,", par exemple, ou celle de l'E"
"e, par exemple, ou celle de l'",290437,Ecclésiaste,,MISC,290448,"... Voyons, il fait beau, allo"
"beau, allons faire un tour au ",290498,Bois,,LOC,290502, ; je vous expliquerai la peti
une bâche noire étiquetée : « ,290948,Panorama,,MISC,290956," », me fait craindre de m'être"
"train là-bas, en tête. Vite ! ",291133,Dépêchez,,MISC,291141,"-vous ; il va partir. 
– C'est"
n fleuri d'une belle chaîne à ,291708,breloques,,LOC,291717," ; un de ces bons bourgeois, o"
" main gauche, plongée dans le ",292357,gousset,,LOC,292364,", fait tinter les pièces de mo"
"ssances, dans les discours du ",292868,Jour de l'An,,MISC,292880,", de « modestes et utiles serv"
tes et utiles serviteurs de l',292922,État,,LOC,292926,". » Non, il n'a point l'air ga"
la consolation d'un héritage. ,293139,Affligeante,,PER,293150," perspective ! En tout cas, le"
"er en conversation avec moi. 
",293574,Vaine,,LOC,293579, espérance ! Le Monsieur jovia
" avec moi. 
Vaine espérance ! ",293592,Le Monsieur jovial m',,MISC,293613,"en convainc très rapidement. 
"
"ouvez-vous pas, Monsieur ? 
– ",293838,"Oui, beau temps",,MISC,293853,"... très beau, dis-je avec un "
"i. 
– Monsieur est étranger ? ",293994,Ah !,,MISC,293998," ah ! vraiment... Anglais, san"
anger ? Ah ! ah ! vraiment... ,294016,Anglais,,LOC,294023,", sans doute ? J'ai vu beaucou"
ns doute ? J'ai vu beaucoup d',294057,Anglais,,LOC,294064,", dans ma vie. J'ai été à Boul"
"lais, dans ma vie. J'ai été à ",294090,Boulogne,,LOC,294098,", une fois, pendant un mois ; "
ndant un mois ; il y a tant d',294142,Anglais,,LOC,294149,", à Boulogne ! 
– Je suis pas "
"is ; il y a tant d'Anglais, à ",294153,Boulogne,,LOC,294161," ! 
– Je suis pas du tout un A"
"e ! 
– Je suis pas du tout un ",294190,Anglais,,LOC,294197,", dis-je, car je vois poindre "
l avec les fils de la perfide ,294308,Albion,,LOC,294314, ; je n'aime pas les Anglais ;
de Albion ; je n'aime pas les ,294335,Anglais,,LOC,294342," ; je suis un Américain. 
– Ah"
 pas les Anglais ; je suis un ,294356,Américain,,LOC,294365,". 
– Ah ! diable ! j'aurais dû"
"is ; je suis un Américain. 
– ",294370,Ah !,,MISC,294374, diable ! j'aurais dû m'en dou
pelle avoir vu un portrait de ,294491,Washington,,PER,294501,... Vous lui ressemblez étonna
s lui ressemblez étonnamment. ,294538,La France,,LOC,294547, aime beaucoup les États-Unis.
. La France aime beaucoup les ,294566,États-Unis,,LOC,294576,". Du reste, sans Lafayette... "
yette... Et vous détestez les ,294627,Anglais,,LOC,294634, ? Comme je vous comprends ! A
s ? Comme je vous comprends ! ,294663,Ah !,,MISC,294667, si nous avions encore le Cana
Ah ! si nous avions encore le ,294693,Canada,,LOC,294699," ! 
– Oui, dis-je, Canada... Q"
" avions encore le Canada ! 
– ",294705,"Oui, dis-je",,MISC,294716,", Canada... Québec, Toronto, M"
"e le Canada ! 
– Oui, dis-je, ",294718,Canada,,LOC,294724,"... Québec, Toronto, Montréal."
