Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"rnoster,
et inême en Extreme ",213056,Orient,PER,,213062,": le Japon y d pris Golt
depui"
 inême en Extreme Orient: le ,213067,Japon,PER,LOC,213072," y d pris Golt
depuis quclques"
depuis quclques années et la ,213117,Chine,PER,LOC,213122," donne de belles
espérances. "
"es
rapports des Blancs et des ",213536,Jaunes,PER,ORG,213542," deviennent tous les
jours plu"
" a la poste, pour les valeurs ",214574,Nominatives,PER,MISC,214585,",
nous Opérons, avant livrais"
"aison, un petit travail de la
",214642,Vageou,PER,MISC,214648," de grattage, quelque peu supe"
"vrai qu'ils ont conquis leurs
",214808,Grades,PER,,214814," a Oxford ; l'un d'eux, celui "
"vant
peM... Ah! oui, Continve ",215046,Paternoster,PER,,215057," en poursuivant
con cyatnen de"
"est une grosse soiine, Assure ",215572,Paternoster,PER,,215583," cn
ochane la ree e upene o 
 "
"
 Voild un beau discours, dit ",216438,Roger,PER,,216443," Id-Hlonte.
Monsieur Paternost"
"iscours, dit Roger Id-Hlonte.
",216455,Monsieur,PER,,216463," Paternoster, il faut poser vo"
"dit Roger Id-Hlonte.
Monsieur ",216464,Paternoster,PER,,216475,", il faut poser votre candidat"
"es. Mais que nous
OrerVous :
 ",216572,Diable,PER,,216578," ! votre ton est scc, ricane P"
tent de nouvedux impots... Ia ,216926,Chdine,PER,LOC,216932," sans
tn de l'exploitation rou"
"pose : je garde la Renie, les ",217088,Chemins,PER,,217095," de
fer et le Suez, je vous re"
" Renie, les Chemins de
fer et ",217106,le,PER,,217108," Suez, je vous rends toutes le"
"nie, les Chemins de
fer et le ",217109,Suez,PER,,217113,", je vous rends toutes les val"
 c'est ridicule. Et quant aux ,217297,Valeurs,PER,ORG,217304," in.
Austriclles, que vouleryo"
"propriétaire, répond Patet-
",217411,Noster,PER,,217417,. Ligurer voue que yous étes 
"oyer les
a leur proprietaire. ",217876,Cene,PER,,217880, serd pasla première tois que
 l'immobilisation des forces. ,218112,Le,MISC,,218114," pen délasticiré
dont clle j"
́Réchi en parlant ? derrande ,218295,Roger,PER,,218300,".
Nous me Semmbler bienautorit"
"ant ? derrande Roger.
Nous me ",218310,Semmbler,PER,,218318," bienautoritaire, d votre touy"
"tiers MArronS
s'appellent les ",218468,Napoleon,PER,,218476," de la kinance, et un coulis-
"
"unon. Vous me conndisscr, Mon
",218989,Sieur,PER,,218994," Rogerla Tlonte, bien que j'ai"
"Vous me conndisscr, Mon
Sieur ",218995,Rogerla,PER,,219002," Tlonte, bien que j'aie le pla"
" tu ? me demande Roger.
 Fais ",219267,Coinine,PER,,219274," tu voudrds.
 C'est bon, dit R"
s Acquiesgons d'un sourire et ,220069,Paternoster,PER,MISC,220080,", apres
nous avoir compté les"
endons l'escalier en silence. ,221070,Notre,PER,,221075," cat
ROus attend devant la mnd"
micux que ce quenous d donné ,221327,Paternoster,PER,MISC,221338,".
Non, ditRoger, il ne marique"
"ous allons faire
une visite d ",221562,Broussaille,LOC,PER,221573,".
 C'est une cricllente idéc."
"VOLEUR
113
Nous voila partis. ",221647,Lecab,PER,MISC,221652," hle tout le long de Piccd.
di"
is. Lecab hle tout le long de ,221673,Piccd,PER,MISC,221678,".
dilly, descend Brompton Road"
"long de Piccd.
dilly, descend ",221695,Brompton,PER,,221703," Roadetsarrère, a Kensington,"
"nd Brompton Roadetsarrère, a ",221722,Kensington,PER,LOC,221732,",
devant Une des petiles mdiso"
"ute jeune,
i trés bien mise.
",222889,Crande,PER,,222895," 
Moinsque moi, mais assc2 for"
"Bon! Jesais qui c'est. Merci.
",222959,Ecoute,PER,,222965," un pen, dit la grande roussc "
vient pas toujours d interner ,223665,Cu,PER,,223667,"
pidon dans un cul Cesac, et d"
"nderirctre, du bout du doigt,
",223807,Commne,PER,,223813," Mlimi Pinson. Du reste, clle "
"tre, du bout du doigt,
Commne ",223814,Mlimi,PER,,223819," Pinson. Du reste, clle peui r"
"i rester Klle,
toujours comme ",223876,Mlimi,PER,,223881," Pinson, Car Cest une bonne
Al"
"r a diner, ditclle, nous
nous ",224609,Soinines,PER,MISC,224617," Cnnuyces d Mourir, toufes Scu"
", ditclle, nous
nous Soinines ",224618,Cnnuyces,PER,,224626," d Mourir, toufes SculeS,
 Il "
"nous
nous Soinines Cnnuyces d ",224629,Mourir,PER,,224635,", toufes SculeS,
 Il aurait fa"
"ami Randal n'aurdi
pa5 O56,
- ",224764,Vraiment,PER,,224772, ! s'ecrie Idd : etes vous tim
"ide d ce
point ld, Monsieurd
 ",224832,Beaucoup,PER,,224840," plus cncore, dis je, dinsi, j"
 donne l'attrait spécial des ,226064,Reurs,PER,,226069," At
tihciclles, moins fraiches"
" faut l'y laisser, Appelermoi ",226586,Broussdille,PER,,226597,"
Tout Court, ou je ne vous par"
", Appelermoi Broussdille
Tout ",226603,Court,PER,LOC,226608,", ou je ne vous pardonne pas d"
"mpardisons par les brunes.
 e ",226691,tiens,MISC,,226696, d me faire pardonner ; je l'a
"une créature de plaisir, une ",227559,Mature,PER,MISC,227565," fruste ou
laquelle la ridicul"
"eme bouteille de.
Chammpagne, ",228031,Rogerld,PER,,228038, flonte a voulul savoir quelle
"ite par la grande rousse, a l'",228169,Empire,PER,LOC,228175," , ctild de. ;
mande aussi des"
"stoire. Il y a trois mois en.
",228462,Viron,PER,LOC,228467,", clle d acheté a un Juit pou"
"
pendantun an du mnoinls, une ",228712,Garantie,PER,ORG,228720," sur Ses meu
bles. L'echéance"
"uveler les cklets et..
Commne ",228849,Broussdille,PER,,228860,", prise au dépourvil, ne se t"
" Ah! c'est horrible...
 Ne la ",229131,Gronde,PER,,229137," pas, Roger, implorc Idd. Elle"
"es pareilles.
 Hon, Sanglotie ",229297,Broussaille,PER,,229308," : non, je ne le ferai
plus ja"
"le dont les larmes se sechent
",229888,Comine,PER,,229894," par cnchantement, je t'en cod"
"t
Comine par cnchantement, je ",229916,t',PER,,229918,"en codtte, de largent)
Ertu as"
"e, 1a 6a5... Wais quant d ton ",230384,Juif,PER,MISC,230388,", continve-til
en faisant saur"
 mille francs. C'est le père ,230609,Binocar,PER,,230616,", du
moins ? Oui. Ehl bien, il"
"stropient les temmmnes.
 Etla ",231632,Justice,PER,MISC,231639,", dis je, ne tient guère la b"
"e jezagère , je Citerais des ",232271,Roind,PER,,232276,"
Si je vouldis.
 On pourrait l"
" quel troupeau d'anes, ces le
",233106,Gislateurs,PER,ORG,233116, qui ne savent memne plus nous
qui ne savent memne plus nous ,233147,Montre,PER,,233153,"
Comment on mneurt pour vingt "
"s n'en doutent
point, sois-cn ",233651,Certaine,PER,,233659,". Conclusion...
Conclusion . i"
"is-cn Certaine. Conclusion...
",233675,Conclusion,PER,MISC,233685," . il fautcontinuer. Fh bien, "
ls encombrent les ports de la ,233974,Manche,PER,,233980,". On
les cmbarque sur les navi"
"ne. Je tais gras le Ver
dredi ",234206,Gaint,PER,,234211,", depuis que j'di appris Ca.
 "
"t la bourgeoisie aVorteuse.
- ",235523,Bravo,PER,,235528, ! Crie Rogerla-flonte. Vilipe
"sie aVorteuse.
- Bravo ! Crie ",235536,Rogerla,PER,,235543,"-flonte. Vilipendons l-.
bourg"
 Bravo ! Crie Rogerla-flonte. ,235552,Vilipendons,PER,,235563," l-.
bourgeoisie ! Nous en avo"
 toujours pas de nouvelles de ,236172,Canon,PER,ORG,236177,".
Rier?
Non, depuis plus de de"
estquil s'était échappé de ,236262,Cazenne,PER,LOC,236269,", il 7 de
sis mois... On dit q"
"Tout d lait désolé... Mais, ",236837,tiens,MISC,,236842," ! pourquoi n'ireis tul
pas, t"
"ons le train
ensemble pour la ",237167,Ville,PER,LOC,237172,".Lumière. Hous nous levons,
R"
"ouhdits n'avdient point été
",237812,Vains,PER,LOC,237817, et clles avdient parfaiteinen
"e vous invite en Camarade.
Se ",239633,Me,PER,,239635,", de lenei Pare laae, Li 140, "
er un dentiste américain. Si ,239829,saint,PER,,239834," Vin-
cent de Paule vivait cnc"
"ai justement un bod -
Sans ma ",240322,Valise,PER,,240328,".
- Unbodd
Oui... Le voild.
- "
".
- Unbodd
Oui... Le voild.
- ",240358,Vraiment,PER,,240366,", il est beau. Mais comment I."
"n Charticux. De
femnmes comme ",241258,Broussdille,PER,LOC,241269,", par Chemple, ou Coimme
moi, "
"d redouter, ou bien peu, nous
",241346,Soiines,PER,LOC,241353, des sccuis plutot qu'auttre c
"e, vous aver tout a Craindre, ",241448,Ccsont,PER,LOC,241454,"
des detraquées, enervées pa"
"is vraiment, Idd, quelles sen
",241740,Rarinmnent,PER,,241750, drssi facilement pour les cri
"ncls )
 Si je le crois ! Ah I ",241812,Seigneur,PER,MISC,241820," ! Mais j'en suis
.
LE VOAEUR
"
'airecu tant de contessions I ,241943,Ecoute,PER,,241949," . Si tu pouvais
ecrire sur to"
ur tou chapeaul. u Je suis un ,242004,Volcurn,PER,ORG,242011," en let.
tres visibles sculemn"
"y d quinre ans, oure.
wait de ",242462,Capoul,PER,LOC,242468,", aujourd'hui, on asoif de Car"
"oches , tu es, comme rouisles
",243447,Voleurs,PER,MISC,243454,", toujours pret d le dépenser"
".. Je te dis la mauvaise aven
",243614,Nure,MISC,LOC,243618,", Mais C'est la bonne.
 Je n'e"
"jugements...
. LE VOLEUE
127
 ",245659,Certainement,PER,,245671,", Wadamne, dis je d'un ton pe."
"nt, aujourdhui... Vous savez, ",246032,Monsicur,PER,MISC,246040,", pour
quoi j'ai demandé a fa"
"
le bord, me direr-vous ? Ah! ",246345,Monsieur,PER,,246353,", que je vou
Arais ne l'avoir "
le courage de mne condamnner. ,246525,Voici,PER,,246530,"
exactement cominent celd s'es"
".
u Renée n.... je m'appelle ",246728,Rence,PER,MISC,246733,", Monsieur ; dési-
Gner moi p"
"t tout a fait celd. Bret, mon
",247050,oncle,PER,,247055," me dit : a Renée, il faut me"
"it son vicuz père aveugle...
",247268,Voyons,PER,,247274,", il y avait un si beau tablea"
es Anglais aient tout abimé. ,247726,Oucis,PER,MISC,247731," sduvages, Ces
Anglais ! J'en "
"mmne, quand clle
meut dit : A ",248278,Rence,MISC,LOC,248283,", il faut me rirer de la si, j"
"le, clle parle ! Une voix mal ",248685,Soutenue,PER,,248693,", fe
brile, qui passc sans tra"
"transition du ton digu dux in
",248750,Rexions,PER,,248757," doucercuses, incisive. et ins"
" qu'une Mdscarade opulente et
",249330,Stupide,PER,LOC,249337,". Cette femme, une jolie petit"
" minuscuile, wdive comme urie
",249876,Reur,MISC,LOC,249880, et ouvragée conline un bijou
"a la mode.
Vous aurier été, ",250094,Mladamne,PER,LOC,250102,", cn fort bonne compagnie
a co"
"moi. Ce nest pas pentil. Vous
",250458,Voyeh,PER,MISC,250463,", je vous dit tout, comime d u"
"je vous dit tout, comime d un ",250495,Confesieur,PER,MISC,250505,"...
Mais vous ne commprener pa"
"le mérite de l'audace, ou de ",251358,Vori-,MISC,,251363,"
Sinalité, a ne pas reculer d"
" pour cd. Et après, quand on
",252012,Voudrait,PER,,252020," en avoir, il est trop tard..."
on... Je vouldis dire que mon ,252682,oncle,PER,,252687,"... Ou plutotn
tante... Fnhn, "
mon mari. Je ne savais d qucl ,252889,saint,PER,,252894," mne vouer. Un
Russe, qui m'av"
"is d qucl saint mne vouer. Un
",252909,Russe,PER,LOC,252914,", qui m'avait promis monts et "
m'avait manqué de parole. Un ,252986,Russe,PER,LOC,252991,", Monsieur!...
Aprés ga, il t"
" manqué de parole. Un Russe, ",252993,Monsieur,PER,,253001,"!...
Aprés ga, il tallait rir"
"t deja presque décidée
d... ",253127,Ntiliser,PER,MISC,253135, mes telations. Je conndis tan
"m'avait presque décidée, et ",253364,M.,PER,,253366," Canonnier m
Convaincue, Ecoui"
"vait presque décidée, et M. ",253367,Canonnier,PER,,253376," m
Convaincue, Ecouier, Monsic"
" décidée, et M. Canonnier m
",253379,Convaincue,PER,,253389,", Ecouier, Monsicur : on peut "
"onnier m
Convaincue, Ecouier, ",253400,Monsicur,PER,MISC,253408," : on peut dire de luii
ce qu'"
"
Je m'incline protondément.
 ",253952,Comine,PER,,253958," on voit bien, continuet-clle,"
"sc mne dit que vous sorter de
",254211,Polytechnique,PER,ORG,254224,", il me semble vous voir avecu"
"ous ne me surprener pa5, les
 ",255048,Voleurssont,PER,LOC,255059, la modestie meine. ML. Canonn
"e meine. ML. Canonnier était
",255100,Coinme,PER,MISC,255106," vous, il na jamdis rien voulu"
ertissernents que m'a donnés ,255527,IAd,PER,MISC,255530,". Hon,
Madame, ce n'est pas le"
"éricus ne vous proposerd dd-
",255637,Vantage,PER,,255644,. Je métonne méine que Canon
"̀te, la tourne aussi a
134
TE ",259224,VOIEUE,PER,LOC,259230,"
bien d'autres. Il n'y a plus "
"ons,
NouS, les Barbares de la ",259601,Décadence,MISC,,259611,".
 C'etait l'avis de Canonnier"
"écadence.
 C'etait l'avis de ",259632,Canonnier,LOC,,259641," , il disdit aussi que
la cout"
"antauz deux villas, Roget-
la ",260807,Lonte,PER,LOC,260812, ayant amene d mnon dide trois
"ésent,
Qui Cst LECOmpensee.
 ",261361,Naturellemient,PER,,261375,", m'a tcllc répondu, les temp"
" heurcusement. Autrefois, les ",261450,Mauvdis,PER,ORG,261457,"
othces que je rends d mnes am"
", l'autre jour,
que les prix, ",261686,Comine,PER,,261692," les liquides, tendent vers le"
"la belle, parec et pommponnte
",261928,Comine,PER,LOC,261934," une princesse de fécrie, Gra"
"pareilles, peutetre,
ou descs ",262096,Victimes,PER,,262104,"...
Souhaits ridicules, désir"
scieux differents : passer de ,262887,Belgique,PER,LOC,262895," en Suicse,
l'Allemagne en Hol"
rents : passer de Belgique en ,262899,Suicse,PER,LOC,262905,",
l'Allemagne en Hollande et d"
"tre. Ilya
longtemps que Henri ",263031,Hleine,PER,,263037," l'a dir. Il n'y a plus en.
Tu"
" pas cu un petit
capitdl pour ",263471,Conhnencer,PER,,263481," tes opérations, pour l'insi
"
"ur cxemmple, oi en Serdistu a ",263614,Vheure,PER,,263620,"
qu'il est? o Ouestion grave d"
"lamentable
histoire de Claude ",264067,Cueuy,PER,,264072,". Je n'ai jamdis volé mon
pai"
"'avais menée jusque 1
ne mne ",264348,Convenait,PER,MISC,264357," pas beaucoup; hotels, boardin"
"usckcepet, et méme Comme set
",266291,Vante,PER,,266296,", aln délever l'entant qu'il "
n de la pauvresse -- était d ,266702,Cetle,PER,MISC,266707," époque
en service chez un Cl"
boit pas plus qu'un dixieme d',268463,Anglaise,PER,LOC,268471,", clle
fait de la patisscrie c"
"Elle découpe, sur des photo.
",269385,Graphies,PER,,269393,", portraits de grandes dames, "
" admirées du public, et. les
",269494,Lccommode,PER,MISC,269503, adroitement d des corps de Le
" s'aban-
donnant au Cygne, de ",269567,Dianes,MISC,PER,269573," du bain, de Dandés
sous la p"
 tres demandes par Certainres ,269695,Mdison,PER,,269701,"
de Saint-John's Wood. Tlle mi"
"ainres Mdison
de Saint-John's ",269718,Wood,MISC,,269722,. Tlle mi'a montre l'autre jou
" tres
encitante, Vraiment, en ",269832,Venus,PER,,269837," Callipyge.
Si Annie d des loi"
"encitante, Vraiment, en Venus ",269838,Callipyge,PER,,269847,".
Si Annie d des loisirs, je n"
" taut que je vous dise, ecrit ",270091,Bussy,PER,,270096," Rabutin d Sd
Ccousine, ce que"
"ise, ecrit Bussy Rabutin d Sd
",270110,Ccousine,PER,,270118,", ce que M. de Turenne ma cont"
"Rabutin d Sd
Ccousine, ce que ",270127,M.,PER,,270129, de Turenne ma conté avoir ou
"n d Sd
Ccousine, ce que M. de ",270133,Turenne,PER,,270140," ma conté avoir oui
dire au l"
"voir oui
dire au leu prince d'",270182,Orange,MISC,,270188,": que les jennes klles
Croydie"
"ain. n-
a leconte du prince d'",270393,Orange,MISC,,270399," m'a réjouie, répond ld
 Mar"
"nge m'a réjouie, répond ld
 ",270426,Marguise,PER,,270434,". Je crois, ma foi, qu'il disa"
"emoi
selles viennent me voir. ",271186,Jolies,PER,,271192," ? Ailleurs, je ne sais
240
LE"
"clle est heureusc... Et puis,
",271384,Issacar,PER,MISC,271391, avait raison: On na pas d s'O
"s clevtes ?Si, quelquetois...
",271594,Cesoir,PER,LOC,271600,", méme, je pense fort tristem"
"s bons romans anglais, relle.
",272317,Mentassommants,PER,MISC,272331,", Mdis oil lesentiment de la t"
"asion de mon domicile parvint
",272583,Jusqu',PER,,272589,a moi et unpas lourd ht craque
"onree et
a Mai Suà C̀lie des ",272823,Sseiee,PER,ORG,272829," erai ceure rerc 3
1H.
I DE QU"
DE QUELOUES QUADRUPEDES ET DE ,272884,CPRTAINS,PER,,272892," BIPEDES
Cette iète et cette "
"matique de sd puissante
hgure ",273131,Osscusc,PER,,273138," et olivatre, encadrée de che"
"ne. Oui, Cétait bien l'abbé ",273375,Iamnargelle,PER,,273386,".
 Tlel bonjout, cher Monsicur"
"nargelle.
 Tlel bonjout, cher ",273408,Monsicur,PER,LOC,273416,", me diril de sd
Voiz protonde"
", d'ou sorter-vous ? n
Mafoi, ",273592,monsieur,PER,,273600," l'abbe, répondis je, j'en di"
"d quel heureus hasard je dois
",274260,Thonneur,PER,LOC,274268," de votre visite.
 Le hasard n"
r notre entrevue d la gare du ,275966,Mord,LOC,,275970,", d
Paris, le jour oil vous Et"
r oil vous Etes parti pour la ,276017,Belgi,PER,LOC,276022,"
Quei
- Ce n'est pas le temmps"
"vous di parle, ce matinld, de
",276325,Cettematheureuse,PER,LOC,276341," famille Montareuil...
Je nere"
"́prouvécs Vous rappelervous, ",276754,Cher,PER,,276758," Mlonsicur,
l'importance du vo"
"poussdit jusqu'd Londres...
- ",277008,Monsieur,PER,,277016," l'abbé, dis je, j'ai peine a"
"e je
n'ai aucun goit pour les ",277804,Lables,PER,LOC,277810,". Ft puis, écoutez. jai
un pi"
", puisque vous sembler le dé
",278357,Sirer,PER,MISC,278362,. Vous étes un voleur. - Ne p
"eur. - Ne protester pas, Cest
",278411,In,PER,,278413, métier pas Comine un autre. 
"ster pas, Cest
In métier pas ",278426,Comine,PER,,278432," un autre. - Je disais. Vous
e"
"r... Moi aussl.
ourguoi pas ? ",278504,Croyer,PER,LOC,278510," vous avoir le monopoe
du camb"
"stoires, ct je tiens d Gardet
",279041,Secrets,PER,,279048, les motits de mes actes... Ho
"ndre, ou simplement pour de..
",279745,Venir,PER,,279750," riche.
 Bon, dis je, je suppo"
"des choses a faire trembler ?
",280652,Relativement,PER,,280664,", Bourdaloue est bien près de"
"le descente dans linfamie, du ",280796,Roi,PER,,280799,"-Soleil
Au Roi Prudhomme ! Je "
" écrivit Lélémaque, sur
la ",280976,Perire,MISC,,280982," Place, a Versailles, est auij"
"it Lélémaque, sur
la Perire ",280983,Place,MISC,,280988,", a Versailles, est auijourd'h"
"r gu'on la mise au-dessous
Au ",281179,Gros,MISC,,281183, numéro. Hous somimes d l'ép
"ls
Cont, e. aut éloquence de ",281310,Cairot,PER,LOC,281316,": Enrichieser ous1
d
246
LE VO"
"lus d'une fois, en
disant mnd ",281656,Messe,PER,MISC,281661,", si la fièvre du vol, ld rag"
"tianisme, quisemble faire des ",281842,Mdmnours,PER,MISC,281850," a lhomme
et lui dire : u Lu p"
" plagaient, mourants, dans un ",283491,Navire,PER,,283497," dux voiles
Couvcrtes qu'on la"
"t sur la nier, ct ousallumait
",283561,Vincendie,PER,MISC,283570,".
 Vous ne parler pasmdl, pour"
"us
entraine, du lieu detre un ",283852,Rotteur,PER,LOC,283859,". Je ne suis pas le
ocul... Le"
ue tout acte crimincl est une ,284271,Lenetre,PER,MISC,284278," Ouverte
auis le Mmellieur due"
"t une Lenetre Ouverte
auis le ",284295,Mmellieur,PER,,284304," due case onte e e es aucele
s"
"dance des produirs. Et l'onse
",284777,Waint,MISC,,284782, du voleur ! Mais chaque fois 
"itquelque chose, un bijou, un ",284866,Chapeaul,PER,LOC,284874,", un ob-
Jet d'art ou une culo"
"Ouelle
inConséquence
7.18
LE ",285232,VOLEUR,PER,LOC,285238,"
 Etquantaux billets de banque"
té a entreindre le deuxième ,285730,Comman,PER,,285736,".
dement, ct je vous di prépa"
"ays I Ia France n'est ni reli
",286463,Gicuse,PER,LOC,286469,", ni athée, ni revolutionndir"
oit oil vous me rencontrerer. ,286902,Duis,MISC,PER,286906,"-je
COMIpIET SuT VOMS :
Oui. V"
"disent les midale classes An-
",287818,Glaises,PER,ORG,287825,", parce qu'ils écrssent lindi"
"i
eclaté depuis vingt an5... ",288390,Lener,PER,MISC,288395,", il y a a Londres un
mmusce q"
rrasse. J'ai appris que votre ,289320,oncle,PER,,289325," avait Eprouvé,
ces temps der"
"triste , Mais
Qc voulervous ? ",289622,Certains,PER,,289630," hommes s'efforcent d'etre
pir"
"ind cousine,
ajOntai je... Ma ",289858,Cousine,PER,,289865," Charlotte ....
L'embarras de "
"ine,
ajOntai je... Ma Cousine ",289866,Charlotte,PER,,289875," ....
L'embarras de l'abbé pa"
vais csperé. Je ne sais pas. ,290690,Cesont,PER,,290696,"
des songes que j'ai faits, to"
"ard... Ci je ne veur pas Ran-
",291290,Cher,PER,LOC,291294,".
Je jette le telegrainine sur"
"ur pas Ran-
Cher.
Je jette le ",291308,telegrainine,PER,,291320," sur une table. J'en recevrai
"
vais passer mon apres midi au ,291503,Jardin,PER,,291509," Toolo-
Sique, pour tuer le te"
sser mon apres midi au Jardin ,291510,Toolo-,MISC,,291516,"
Sique, pour tuer le temmps. C"
"mndis plus, de choses dont le
",292010,Souvenir,PER,,292018, éveille des Coleres farouche
"ur est interdit de dépenser.
",292262,Douloureur,MISC,LOC,292272, spectacle que celui de ces et
" que celui de ces etres ener-
",292312,Siques,PER,LOC,292318, et Cruels condamnés a macher
"c yeun duvreRets métalliques
",293089,Desroleurs,PER,,293099," et desbrigands, tous ces gale"
es et d les enfermer dans des ,293472,Cages,PER,MISC,293477,".
Alles sont tres heurcuses. L"
"oires immondes. Demdin,
clles ",293748,Seront,PER,,293754," plus heureuses, cucore. Je le"
"la nécessire scicntifique...
",294271,Setrouve,PER,LOC,294279,", enrentrantchermoi, la dépè"
"res, Suf le
terre plein de la ",294399,Bourse,PER,LOC,294405,", d droite. C'est bien ; jy se"
"l'endroit indiqné. A quoienn
",294544,Noyer,PER,,294549, ces cing minutes ? A comparer
gardée par un polichinelle d ,294634,Manteal,PER,,294641,"
Youge, d chapesu pointu, a la"
"par un polichinelle d Manteal
",294642,Youge,PER,,294647,", d chapesu pointu, a la Banqu"
"ls chargés. Et
LE VOLEUE
753
",294758,Aussid,PER,LOC,294764, placer mentalemnent la Bourse
"de lupandrs, en face du
Royal ",294871,Lxchange,MISC,,294879, avec la statue de l reine a C
tent sous le péristyle de la ,295247,Bourse,PER,LOC,295253," et sur les
marches , et les r"
"uyarinent ct Gesticulent. Ils
",296352,Nontrien,PER,LOC,296360," du fauve, certainement. Ils m"
"̀re vue. Ah! je voudrais bien
",296623,Connditre,PER,LOC,296632," un Crimindliste...
 Ga viendr"
" Voix.
LES VOVACES PORMENT IA ",296701,JEUNESSE,PER,,296709,"
Tout d'un coup, j'aperçois l"
"x qui le fréquen.
tent.
- Ed ",297391,Bourse,PER,,297397," cst une institution, Comme lf"
"se cst une institution, Comme ",297425,lfglise,LOC,,297432,",
Commne la Caserne, ou ne sau"
"e institution, Comme lfglise,
",297434,Commne,PER,LOC,297440," la Caserne, ou ne saurait don"
"tution, Comme lfglise,
Commne ",297441,la,PER,,297443," Caserne, ou ne saurait donc l"
"ion, Comme lfglise,
Commne la ",297444,Caserne,PER,MISC,297451,", ou ne saurait donc la décri"
"quelle repose le principe des
",297869,Gouvernements,PER,,297882,. Je ne suis pointun moraliste
"oups et, surtont lorsquon est
",298799,Voleur,PER,,298805," ou escroc, porter habit de de"
"ou celle de l'Ecclésiaste...
",299106,Voyons,PER,,299112,", il fait beau, allons faire u"
"dune bache noire etiquetée.
 ",299598,Panoraind,PER,LOC,299607," n, me fait craindre. de métr"
 l'abdomnen Reuri d'une belle ,300360,Cchaine,PER,LOC,300367," a brcloques, un
de ces bons b"
"e supérioricé, fredonne, le ",300954,Chapednl,PER,MISC,300962," rond
Sur l'orcille, tandis qu"
"x du crépe qu'ils lui ven-
i ",301963,Aront,PER,MISC,301968," pour éviter la faillite, ils"
"'instaille dans mou coin, mne ",302086,Rattant,PER,,302093," du dou
espoir que mnes deux c"
ir que mnes deux compagnons n',302135,Aurontpoint,PER,,302146," Vidéc.
Sangrenue de chercher"
"i en conversation avec
MOl.
i ",302214,Vaine,PER,,302219, espérance! Le Monsicur jovia
"ais,
dans ma vic. J'ai eté d ",302727,Boulogne,PER,LOC,302735,", une fois, pendant
un mois, i"
"ois, il y d tamt d'Anglais, d ",302789,Boulogne,PER,LOC,302797,",
  Jesuis pas du toutun Angla"
al avec les hls de la perkide ,302943,Albion,PER,LOC,302949," ; je dime
pas les Anglais ; j"
"ance dime beaucoup les Frats-
",303203,Vnis,PER,LOC,303207,". Du reste, sans Latayette... "
"Y SOTL.
 Ne trouver.vous pas, ",303584,Mlonsicur,PER,LOC,303593,", demandetil en
Se tournant ve"
"ndetil en
Se tournant vers le ",303629,Monsicur,PER,,303637," triste, qu'il y A quelque
cho"
"'il y A quelque
chose de tres ",303678,Ratteur,PER,LOC,303685," pour nous dans cet cmmpresse
"
" S1, Certainemnent, repond le ",303788,Monsicur,PER,,303796," triste durie
woix lugubre.
- "
"Si, certainemnent, répond le ",304112,Monsieur,PER,,304120," triste d'une
Voix lugubre.
 L"
"Si, certainemnent, répond le ",304519,Monsieur,PER,,304527," triste
d'une voix lugubre.
 -"
"Si, certaincinent, répond le ",304826,Monsieur,PER,,304834," triste
d'une vois lugubre.
 J"
"iservd
teuT.
 Oh! oh lfait le ",305270,Monsieur,PER,,305278," triste.
 Wiplus ni moins, con"
"pplication, et je suis Conser
",305444,Vateur,PER,,305450, en Cesens que je m'oppose d t
"nir d
 Pastres bich, avoue le ",305596,Monsieur,PER,,305604," triste.
 C'est que je n'aipoi"
"x :
 Si, certainement, repond ",306338,le,PER,,306340," Monsiceur triste
l'une voix l"
"
 Si, certainement, repond le ",306341,Monsiceur,PER,MISC,306350," triste
l'une voix lugubre, ta"
"rend incurablement inkirmes.
 ",306516,Croyermoi,PER,ORG,306525,", Monsieur, la philanthropie d"
"ur, la philanthropie doit de.
",306563,Venir,PER,LOC,306568, la pierre angulaire de notre 
"chose en leur faveur.
ui, dit ",307139,le,PER,,307141," Monsieur triste, on devrait b"
"se en leur faveur.
ui, dit le ",307142,Monsieur,PER,,307150," triste, on devrait bien
faire"
"chagère beaucoup, répond le ",307254,Monsieur,PER,,307262," j0
vial. Ed plus grande parti"
"ivre en richards, manger de l
",307623,Viande,PER,LOC,307629,", boire du vin, et même de l'"
"'ane den Eaiement, répond le ",308268,Monsieur,PER,,308276," viete
 Cequilait défaut a la"
"viete
 Cequilait défaut a la ",308307,Chambre,PER,ORG,308314,", Monsieur, cest
un philanthro"
"cun...
- Du pain ? demande le ",308417,Monsieur,PER,,308425," triste. Ahce
Serdit si ocaus
"
"inction
d'age ni de sere, dun ",309267,Mensurations,PER,,309279," authropornatri
ques, les mesu"
es gens qui ont la conscience ,309394,nette,PER,,309399,"
ne redourent point ces choses"
"rmanent pour le bou fonction.
",309721,Nemcnt,PER,LOC,309727," de la Societé, seraientrctir"
"voix fsaflinement, répond le ",311296,Monsieur,PER,,311304," trisre d'une
 Il est bien cla"
 car clle étoutterait le bon ,311585,Grsin,PER,,311590,"..
Saver vous, Monsieur, quell"
"e étoutterait le bon Grsin..
",311593,Saver,PER,,311598," vous, Monsieur, quelle est la"
" devrait jamdis
 faire grace, ",311869,Monsieur,PER,MISC,311877,! Il y va dusalut de la Sociè
