Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"quière des hon
nêtes. gens. ",648016,In,PER,,648018," voleur a l'amnéricaine, peut"
" bienfaisant. F
Touwtant !... ",653679,Dieul,MISC,PER,653684, sait ce que diraicnt nos Cons
" piston, mais je ml'aperçois ",654120,Mdinteuan,PER,LOC,654129,"
que c'est le tambour Jui memn"
"in a lhorel.
Saint-Vincent de ",660961,Paul,PER,,660965,". Je vous présenterai, de vou"
". Won, pas du tout.
 Mtme Ida ",661907,Boilcau,MISC,,661914,", rue Baint Hlonoré ?
Quoi! C"
"t Hlonoré ?
Quoi! Commentl.
 ",661954,Mon,MISC,,661957," Dieu! ricane l'abbt, ne faite"
"uis
trouve a droite se noinme ",662501,Mouratet,PER,ORG,662509,", cest un de mes
Aimis, et la "
"e du momient oi sappro.
cheni ",666628,Mouratet,PER,,666636, et les deux adultères qui l'
"nce, ditil. Et
apres... Il ne ",667966,taudra,PER,,667972," pas l'etonner de voir, dici u"
"eineut
de l'année prochaine. ",673983,Maintenant,LOC,,673993,", il faut qu'il répère
Sd pr"
" que
j'avais faite aux Époux ",674321,Mouratet,PER,,674329,", a Vichy. J'ai quitte
londres"
"ret luimême.
me l'a avoue la ",676149,semdine,PER,,676156," dernière, un muatin our je
l"
" decroit son
Audace ct... - C'",676788,estce,PER,LOC,676793, que je mne dis tous les jours
"quent. - C'estvrai,
arépondu ",679951,Mouratet,PER,ORG,679959,", la larmne a Veeil : et j'ai "
"iton ?... Ah ! animal! Je ne
 ",686565,regretterdi,PER,,686576, pas le tourque j'aiderai dera
"ces, princesses,
Scigneurs et ",688205,Marquises,PER,LOC,688214,". On ne Se croirait guere Ch.
"
"ns doute, un bateau qu'on lui ",690949,Monte,PER,LOC,690954,".
Onraconte tant de blagues, i"
"d ricn, ct je n'ai pas wisite
",696111,Mouratet,PER,,696119, paref que Mouratet.me dégout
"main, je reçois un billet de ",698107,Mirgot,PER,,698113," qui
mannonce que les choses v"
"
rète. Enréalité, c'est un ",700303,Mouton,PER,MISC,700309,". Il m'avoue qu'il cst
bacheli"
"uches Mortuaires désertées, ",705744,Chfants,PER,,705751," Martyrs, pros-
tituées par f"
"rtuaires désertées, Chfants ",705752,Martyrs,PER,,705759,", pros-
tituées par force, pr"
"se !... En Attendant, je vais ",706077,Eerire,PER,LOC,706083,"
l'histoire il un honlne qui d"
"pris
sd place. I serd absent, ",709255,Maturclement,PER,MISC,709267,", dans trois:
Jours, mais dici"
".
a Delpich, 84, rue d'Arlon, ",711156,Bruzelles,PER,LOC,711165,". - Vener.
tondres immnédiate"
" d gauche, deuy pas a droite, ",720776,Mi,PER,,720778,"
lanterne au bout du bras. Hon"
"t
avec le tratiqueur Delpich. ",723566,In,PER,,723568," un clin d'ocil, toute
une sé"
"r.
Tener, voici une chaise... ",724693,Maintenant,LOC,,724703,", veuiller me
dire qui vous Ct"
"voir contracte.
392
NE VOIEUR
",726050,Mne,PER,,726053, lidison quclle ne pouvait ré
"t récl. Elle l'afhirme.
Qui, ",727328,Mousieur,PER,LOC,727336,", je suis au supplice depuis n"
es preures de la faiblesse de ,728592,Mi,PER,MISC,728594,"
puvre Mère:
les tiroirs sont"
"Auss
f facile de sortir de la ",730465,place,MISC,,730470, qu'il m'a étéaisé d'y cntr
"ment
Comprises, nous, pauvres ",732175,Lemies,PER,MISC,732181,"! Ohs je vous ii.
bien devine,"
" perit
hotel de la rue Berlior",740798,",",LOC,,740799," et moidutre part. Pres con-
i"
"et d gauche, Cene
vievectmoi. ",742710,Lantot,PER,LOC,742716," ensemble, tamtot sépares. Je"
"ix les-
Bains. Moi, je suis a ",742914,Royan,PER,LOC,742919,". Je ne pourrais dire
exacteme"
"s-
Toiprèt.
Je suis toujours ",749978,prèt,PER,,749983,". Er lorsque le domestique de
"
"latent en sanglots.
 Vn sibon ",755247,maitre,PER,,755253," ! Mais l'abbé, qui se releve"
"de 1cl comme con
Solation...
 ",755617,Maintenant,LOC,,755627,", il faut soccuper des formali"
"sld.
Le notaire de mon oncle, ",755816,Mt,PER,MISC,755818,". JabclLion, arrive
le lendema"
 Toute sd fortune a llnstitut ,756174,Pasteur,PER,,756181,", il se trouve an-
nule de ple"
"i lettres de mi mère... Ici, ",761417,Mionsieur,PER,LOC,761426,"
l'abbé. il faiit que je vous"
"existence ?
aoi mu anlerie de ",764149,Merileie,PER,,764157," Demetle rene aesai  e
1
..
.
"
" repose 1na bienhenreuise pd-
",767073,Tionne,MISC,LOC,767079,. Cestl que Dien m'a parlé. I
"me inscnsibilisé, d certains ",768114,Mornents,PER,ORG,768122,", ctsans
aucune waisoi. Tt je "
que j'ai volés a droite et d ,771327,Gariche,LOC,,771334,", que
j'di conserves sans mém"
".
a terme. Cependant, je suis ",773856,las,PER,,773859," de m'entendre félicl
tter su"
"nt
lcursregards dansle vague. ",775052,Mdis,PER,,775056,", moi, je le reconndis.
C'est "
".
le Courbassol que j'ai vu a ",775500,Malenvers,PER,,775509,", le mêmere.
 Sard fuyant, la"
".
matie etait remdrgudble.
i. ",775757,In,PER,,775759, travail de tout premier ordre
"ravail de tout premier ordre, ",775791,Monsicuy,PER,,775799,"
Vous avezrendu, en lecrivant,"
" L'un n'empèche pas l'autre.
",777992,In,PER,,777994, mnot de moi d mon colleque de
éc d'Annic pleure comnme Une ,783189,Madeleine,PER,,783198," parceque
je viens de lui anno"
" y a de l'amertumne sur tout.
",790944,Ifaut,PER,,790949," noils taire, puisque nous le "
"s I. dessitarres, vos juges ? ",798701,Moiquisuis,PER,LOC,798711," une foyces
aui veuy etre un h"
"ans !... Pourtant, j'espère. ",799881,Motre,PER,LOC,799886,"
epoque est tellement abiecte,"
"Serait un Individu, l'abord - ",800247,Iadividu,PER,,800255," qui a dis-
parn. - Le jour ou"
ers actuel sera balaye commne ,800477,Mne,PER,,800480," dite
 Au soufle de sa voix et"
"l'abattoir. - Oui, le jour ou ",801472,Individu,PER,,801480,"
reparditrd, rehiant les pacte"
" jour, crgds-
tule des foules ",801942,Souverdines,PER,MISC,801953," ou l'on prèche que
lhlommne "
".
D
311--
aint Amand (Cher).- ",805770,Imprimerie,PER,,805780," Bbsffifh iteres.
3
d
D M
Ai
M"
int Amand (Cher).- Imprimerie ,805781,Bbsffifh,LOC,,805789," iteres.
3
d
D M
Ai
M
M 
N
 < "
