Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"plus une

_chaise.chez moi... ",236722,Ah!,,MISC,236725," c’est horrible.

— Ne la gron"
"la gronde pas, Roger, implore ",236778,Ida,,PER,236781,". Elle est
un peu étourdie, tu"
"s pareilles.

— Non, sanglote ",236918,Broussaille,,PER,236929," ; non, je ne le ferai
plus ja"
" rit à

.… gorge déployée.

— ",237056,Ah!,,MISC,237059, ah! C’est vraiment drôle! Je 
"e commander un mobilier...

— ",237465,Ah!,,MISC,237468, dit Broussaille dont les larm
"der un mobilier...

— Ah! dit ",237473,Broussaille,,PER,237484," dont les larmes se sèchent
co"
" je t'en coûte, de l’argent !
",237565,Et tu as,,MISC,237573, tant de mal à le gagner ! Ça 
 as tant de mal à le gagner ! ,237600,Ça,,MISC,237602," ne fait rien, va;
je te rendr"
" jours, et tu
pourras aller à ",237687,Venise,,LOC,237693,... ‘Quand je pense qu'avec ce
" suis furieuse contre moi.

— ",237826,Ést,,PER,237829,-elle gentille ! murmure Ida. 
"Roger. Ne parlons plus de ça.
",237929,Irai,,LOC,237933, à Venise une autre fois... Pa
"Ne parlons plus de ça.
Irai à ",237936,Venise,,LOC,237942, une autre fois... Passe-moi c
ai à Venise une autre fois... ,237961,Passe-moi,,LOC,237970," cette bou-
teille, là-bas. Ma"
" fois... Passe-moi cette bou-
",237982,teille,,LOC,237988,", là-bas. Mais quant à ton Jui"
"lle, là-bas. Mais quant à ton ",238015,Juif,,MISC,238019,", continue-t-il
en faisant sau"
"raccourcirai le nez
et je lui ",238102,allongerai,,PER,238112," les oreilles, pas plus tard q"
"sûr queses bijoux ne valaient
",238202,PaS troïs,,LOC,238211, mille francs. C’est le père B
"père Binocar, au
Moins ? Oui. ",238265,Eh !,,MISC,238269," bien, il payera la différence"
"ura du
toupet.…

Ah l's'écrie ",238385,Ida,,PER,238388,", fais attention. Ne va pas tr"
"ttention. Ne va pas trop
On ; ",238426,Un mauvais coup,,MISC,238441,. est si vite donné ! Et ça co
"nce !

— Tu as raison, répond ",238601,Roger,,PER,238606," ; mais si tu mettais
tes préc"
"ez n’est pas sans dangers.

— ",238862,Oh !,,MISC,238866," vous savez, quand on est adro"
"! Chaque fois qu'ils
peuvent, ",239069,Nous leur faisons concurrence,,MISC,239098,", tu com-
prends; ils voudraie"
"u'ils font ! C'est du propre.
",239215,En voilà,,MISC,239223,", des charcutiers sans conscie"
"tropient les femmes.

— Et la ",239326,Justice,,MISC,239333,", dis-je, ne tient guère la ba"
"
ces soi-disant savants de la ",240076,Faculté,,ORG,240083,". C’est le prestige
abrutissan"
"é de leur science impl-

APE ",240327,"f Dot
Boer",,LOC,240337,"
st '

LE VOLEUR | 119

toyabl"
"qui est
en train de dépeupler ",240552,la France,,LOC,240561,". — On cherche des
remèdes, di"
"— On cherche des
remèdes, dit ",240593,Roger,,PER,240598,"; on parle d’un impôt sur les
"
" Ce serait
moins ridicule.

— ",240765,Ah!,,MISC,240768," oui, dit Ida, quel troupeau d"
"ins ridicule.

— Ah! oui, dit ",240778,Ida,,PER,240781,", quel troupeau d'ânes, ces lé"
orsque la femme sera libre en ,241181,France,,LOC,241187,", dit

Roger, la France cesser"
"me sera libre en France, dit

",241194,Roger,,PER,241199,", la France cessera d’être la "
" libre en France, dit

Roger, ",241201,la France,,LOC,241210, cessera d’être la France — la
"ger, la France cessera d’être ",241226,la France,,LOC,241235," — la France
qu'elle est. — Le"
ce cessera d’être la France — ,241238,la France,,LOC,241247,"
qu'elle est. — Les législateu"
"tent
point, sois-en certaine. ",241375,Conclusion,,MISC,241385,".
.— Conclusion : il faut cont"
"s-en certaine. Conclusion.
.— ",241390,Conclusion,,MISC,241400," : il faut continuer. Eh bien,"
ue sur les navires qui vont à ,241743,Terre-Neuve,,LOC,241754,",
à condition qu'ils aideront "
"Saint, depuis que j'ai appris ",241962,ça,,MISC,241964,".

— Rien que ça de luxe ! dit"
"n que les affaires

marchent. ",242081,Eh!,,MISC,242084," bien, moi, je pense que les r"
"iteraient qu’on leur coupât

",242176,f20 LE,,LOC,242182," VOLEUR

le cou ; et quant aux"
" ou amateurs qui pullulent
en ",242799,France,,LOC,242805, et qui veillent à ce qu’elles
"la bourgeoisie avorteuse.

_— ",243258,Bravo!,,MISC,243264, crie Roger-la-Honte. Vilipend
"ie avorteuse.

_— Bravo! crie ",243270,Roger-la-Honte,,PER,243284,". Vilipendons la
bourgeoisie !"
"sommes obligés d’en vivre.

— ",243393,Ah!,,MISC,243396," dit Ida, on n’en dira jamais "
" ce qu'il en
faudrait dire... ",243455,Oh!,,MISC,243458," à propos, Roger, j'ai revu ma"
"audrait dire... Oh! à propos, ",243469,Roger,,PER,243474,", j'ai revu ma
cliente. Tu sai"
j'avais mise en rapports avec ,243571,Canonmer,,PER,243579," et qui lui 2
donné de si bons"
_ jour où je suis partie pour ,243674,Londres,,LOC,243681,", et m'a dit de faire
mon poss"
" |
- — Attends un peu, répond ",243834,Roger,,PER,243839,"; il faut que Je
réfléchisse.…"
"eu, répond Roger; il faut que ",243853,"Je
réfléchisse",,MISC,243867,.… Et toujours pas de nouvelle
 toujours pas de nouvelles de ,243902,Canon-,,LOC,243908,"
nier ? |

— Non; depuis plus "
'est qu'il s'était échappé de ,244002,Cayenne,,LOC,244009,", il y 2
six mois... On dit qu"
x mois... On dit qu’il est en ,244050,Amérique,,LOC,244058,"... C'est 51

DR ré enr Da fe"
"est en Amérique... C'est 51

",244073,DR,,ORG,244075, ré enr Da fe Joue te merite n
 fe Joue te merite nas tra ne ,244115,ue Fm Lo ent ms,,ORG,244130," ses mr
ME 7 ai \: É ‘ es “7 s"
as tra ne ue Fm Lo ent ms ses ,244135,"mr
ME",,PER,244140," 7 ai \: É ‘ es “7 s 4
ns: , ."
"+ ‘ - - s
» - .
Ni . ""

—
2 -
",244210,AT,,ORG,244212,"
tes
Lt

4:

LE VOLEUR ji

fil"
de magistrats. Je l'ai vue au ,244324,Bois,,LOC,244328," et au théâtre, plu-

sieurs f"
" -

— C’est tout naturel, dit ",244457,Roger,,PER,244462,"; son père est le
roi des vole"
" voleurs... Ma foi, ma petite ",244517,Ida,,MISC,244520,", j’en suis dé-
solée, mais je"
" ma petite Ida, j’en suis dé-
",244536,solée,,LOC,244541,", mais je ne peux pas aller à "
", mais je ne peux pas aller à ",244571,Paris,,LOC,244576,". J'ai promus à
un camarade de"
"en Suisse, et ça va venir ces ",244682,Jours-ci,,MISC,244690,".
Tout à fait désolé... Mais, "
". |

— Oui, pourquoi? demande ",244799,Ida,,PER,244802," en se tournant
vers moi. |

J"
rai. Je manque d'expérience ? ,244918,Ça,,MISC,244920," ne fait rien. C'est’
en forge"
"orgeron. Je viendrai
chercher ",244999,Ida demain soir,,MISC,245014," et nous prendrons le train
en"
"ndrons le train
ensemble pour ",245056,la Ville-Lumière,,LOC,245072,". Nous nous levons,
Roger et m"
"s levons,
Roger et moi. |

_— ",245112,Comment !,,MISC,245121, s'écrie Idä ; vous partez déj
" moi. |

_— Comment ! s'écrie ",245130,Idä,,PER,245133," ; vous partez déjà ? Et il
ne"
" qui va-t-on
nous prendre? |

",245226,Maïs,,MISC,245230, ses objurgations n’ont aucun 
" . » 9 ° . f
par l'inexorable ",245418,Juif,,MISC,245422, et à qui elle a offert l'hosp
"spitalité.

S'il avait pensé, ",245480,cet Hébreu,,MISC,245490," malfaisant, qu'il met-
tait d"
ment sur la paille la sœur de ,245559,"Roger-la-
Honte",,PER,245574,", il pourra bientôt s’apercevo"
"de son erreur.
Broussaille et ",245637,Ida,,PER,245640, sont venues nous voir aujourd
"s quoi, nous avons couru les

",245833,Magasins,,LOC,245841,", pendant toute l'après-midi, "
" employé la matinée, Roger et
",246045,Mol,,PER,246048,", à déposer la plus grande par"
" lui
servent, à cet excellent ",246301,Issacar,,MISC,246308," ! Je lui souhaite
bonne chanc"
"ans le train qui m’éloigne de
",246601,Londres,,LOC,246608,. Ida est assise en face de mo
sise en face de moi; mais son ,246650,"ba-
bil",,PER,246657, ne parvient guère à me distra
"vous déjà gagné le spleen, en
",246896,Angleterre,,LOC,246906," ? |

—. J'espère que non ; ma"
"|

—. J'espère que non ; mais ",246939,je'ine,,PER,246945," laissais aller à des
méditati"
" je me demandais com-
ment la ",247025,Société,,ORG,247032, actuelle ferait pour se maint
"voleurs et sans putains. |

— ",247103,Oh ! dit Ida,,MISC,247115,", voilà une grande question! V"
"a, voilà une grande question! ",247144,Vou-,,ORG,247148,"
lez-vous que je vous donne mo"
versée est belle et courte. À ,247277,Calais,,LOC,247283,", nous nous
trouvons seuls dan"
"s dans notre compartiment.

— ",247338,Âvez,,LOC,247342,-vous un domicile à Paris ? me
"t.

— Âvez-vous un domicile à ",247362,Paris,,LOC,247367," ? me demande Ida.

— Non, je "
domicile à Paris ? me demande ,247381,Ida,,PER,247384,".

— Non, je n'en ai plus; mai"
" Laissez-vous donc faire, dit ",247677,Ida,,PER,247680," ; vous ne serez
pas dérangé ;"
"ricain. Si saint Vin-
cent de ",247865,Paule,,PER,247870," vivait encore, je suis sûre q"
être plus difficile que saint ,248001,"Vincent
de Paul",,PER,248016,", et je promets de me laisser "
finiriez par entendre raison. ,248139,Ah !,,MISC,248143," que je serais
contente d’être"
"ourtant mon
grand manteau.

— ",248283,Ah!,,MISC,248286, moi qui oubliais... J'ai just
l est beau. Maïs comment ?... ,248423,Oh!,,MISC,248426,"
que je suis sotte!... Vous m'"
"IRE CINQUANTE MILLE FRANCS DE
",248882,RENTE SANS,,ORG,248892," ÉLEVER DE LAPINS

Souvent, la"
ofonde vérité que me rappelle ,248995,Ida,,MISC,248998,", quelques
instants avant l’ar"
"Est-ce que tu crois vraiment, ",249729,Ida,,PER,249732,", qu’elles s’en-
flament aussi"
"riminels ?

— Si je le crois! ",249814,Ah!,,MISC,249817," Seigneur ! Mais j'en suis

E"
"nels ?

— Si je le crois! Ah! ",249818,Seigneur !,,MISC,249828," Mais j'en suis

Es ne
3

= e"
"LE VOLEUR 125

sûre, mon ami; ",249897,J'ai,,MISC,249901," vu tant de choses, à ce sujet"
ai reçu tant de confessions | ,249971,Ecoute,,MISC,249977,": si tu pouvais
écrire sur ton"
lais ensuite faire un tour au ,250137,Bois,,LOC,250141," et sur le boule-
vard, les fa"
"tour au Bois et sur le boule-
",250159,vard,,LOC,250163,", les facteurs gémiraient le l"
"nt bien démodés. Plus latmos-
",250365,phère,,PER,250370, qu'on respire est artificiell
"l ; aujourd’hui, on a soif de ",250520,Cartouche,,PER,250529,".
Un voleur, Madame! Un vrai v"
"soif de Cartouche.
Un voleur, ",250542,Madame!,,MISC,250549," Un vrai voleur ! Un criminel
"
st-ce que le cœur vient faire ,250826,"Là ?

—",,MISC,250833, Ce qu'il fait partout ailleur
"i je te parle ainsi, continue ",250927,Ida,,MISC,250930,",
crois bien que ce n’est poin"
" et, s’il nous arrive de nous
",251032,SSuvenir,,MISC,251040, que nous sommes de sexes diff
 restons pas moins camarades. ,251117,f’,,PER,251119,"aime ma liberté
plus que tout "
"rouver exposé. Ne reste
pas à ",251353,Paris,,LOC,251358, ; viens-y lorsqu'il te plaira
"n-
sure, mais c’est la bonne. ",251701,oo,,MISC,251703,".

— Je n’en doute pas. Mais, "
"cher la femme.

— Hélas ! dit ",251820,fda,,ORG,251823,", elle ne sera peut-être pas d"
"être pas difficile

126 . LE ",251873,VOLEUR,,LOC,251879,"

à trouver. J'ai connu des ho"
"raconterais l’his-
_ toire de ",252054,Canonnier,,MISC,252063, ; ce sera pour une autre fois
" est sa position sociale ?

— ",252666,Ah !,,MISC,252670,"ça, mon petit, permets-moi de "
"te entre, dit quelques mots à ",252951,Ida,,MISC,252954," et se
retire. |

— Elle. est "
"re. |

— Elle. est là, me dit ",252995,Ida,,PER,252998,". Viens avec moi ; je vais
te "
"ûre que
vous m'avez comprise. ",253362,Ah !,,MISC,253366," l’on à bien raison, Mon-
sieu"
"ise. Ah ! l’on à bien raison, ",253387,"Mon-
sieur | | LL
Je hoche la tête d’un air",,PER,253430," attristé, mais convaincu.
— P"
"E VOLEUR 12%

— Certainement, ",253753,Madame,,PER,253759,", dis-je d’un ton pé-
remptoir"
"t beaucoup moins prompt !
._— ",253830,Ah!,,MISC,253833," Monsieur, si vous saviez quel"
e seule. Mais le monde est si ,254077,"mé-
chañt",,PER,254086,", aujourd'hui... Vous savez, M"
" sur
le bord, me direz-vous ? ",254423,Ah!,,MISC,254426," Monsieur, que je vou-
drais n"
"Il vint me voir et me dit :
« ",254772,Renée,,PER,254777," »... — je m'appelle Renée, Mo"
":
« Renée »... — je m'appelle ",254798,Renée,,PER,254803,", Monsieur ; dési-
gnez-moi pa"
"pelle Renée, Monsieur ; dési-
",254822,gnez,,LOC,254826,-moi par ce nom quand vous aur
"he pas. Mais la
famille, pour ",255247,moï,,PER,255250,", c’est sacré. J’ai toujours a"
"ait son vieux père aveugle...
",255342,Voyons,,PER,255348,", il y avait un si beau tablea"
"si beau tableau là-dessus, au
",255394,Salon,,LOC,255399, ! Cette jeune fille... Ah! c’
"
Salon ! Cette jeune fille... ",255423,Ah!,,MISC,255426," c’est une Grecque ;
VOus voye"
 jeune fille... Ah! c’est une ,255437,Grecque,,MISC,255444," ;
VOus voyez que je commence "
"le... Ah! c’est une Grecque ;
",255447,VOus,,LOC,255451, voyez que je commence à me so
" tout. Non, je ne peux
pas... ",255551,Ça,,MISC,255553, ne fait rien... Ah! c'était s
"eux
pas... Ça ne fait rien... ",255570,Ah!,,MISC,255573," c'était si joli, ce ta-
bleau"
"nt pendant une demi-heure. On
",255650,Voyait,,LOC,255656," l’Acropole, dans le fond. C’e"
"t une demi-heure. On
Voyait l’",255659,Acropole,,LOC,255667,", dans le fond. C’est admirabl"
"ble,

..
1

128 LE VOLEUR

l’",255725,Acropole,,LOC,255733, ; tout le monde le dit. C’est
"le dit. C’est dommage que
les ",255780,Anglais,,LOC,255787, aient tout abimé. Quels sauva
"ut abimé. Quels sauvages, ces
",255826,Anglais,,LOC,255833,"! Jen ai connu un, l’année der"
"ue vous aimez.
la peinture de ",255950,Bouguereau,,PER,255960," ? |

— Madame, dis-je en répr"
"peinture de Bouguereau ? |

— ",255968,Madame,,PER,255974,", dis-je en réprimant une grim"
"ous conso-
‘ler de la mort de ",256155,Cabanel,,PER,256162,". Je suis bien contente que
no"
"l faut me tirer de là 5, je n’",256396,"hé-
sitai",,PER,256405, point à lui déclarer que j'al
"e. Je crois devoir vous dire, ",256668,Mon-,,ORG,256672,"
sieur, quelles idées me vinre"
"t insinuante, impa-
tiente et ",256893,cajoleuse,,MISC,256902,", où l’émotion sursaute tandis"
"et qui s’est fait coiffer par
",257905,Virot,,PER,257910," d’une capote minuscule, naïve"
"ler
voler dans les magasins ! ",258061,Croiriez,,PER,258069,"-vous des choses pa-
reilles ?"
"t à la mode.
Vous auriez été, ",258172,Madame,,PER,258178,", en fort bonne compagnie
à cô"
" vous
aviez besoin pour...

— ",258436,Ah!,,MISC,258439," dit-elle en faisant la moue, "
" |

— Je vous demande pardon, ",258726,Madame,,PER,258732,". J’admets
très bien qu’une fe"
"ns des passes.

— À en faire? ",258830,Oh!,,MISC,258833," certainement. Mais, voyez-
vo"
lus compter ; les hommes sont ,259056,deverius,,PER,259064," telle-
ment inconstants! Autr"
" donner au monde ? Son
mari ? ",259730,Ça,,MISC,259732, ne compte plus... Ah ! si l’o
"n
mari ? Ça ne compte plus... ",259751,Ah !,,MISC,259755," si l’on avait des en-
fants, "
" avait des en-
fants, encore! ",259793,Maïs,,MISC,259797," on n’en a plus. Que voulez-
v"
a famille comme elle l’est en ,259918,France,,LOC,259924,",
veut avoir à juste titre, lo"
"en avoir, il est trop tard... ",260120,Ah!,,MISC,260123," vous pou-
vez le demander à I"
"st trop tard... Ah! vous pou-
",260134,vez,,ORG,260137, le demander à Ida : elle m'a 
"! vous pou-
vez le demander à ",260152,Ida,,PER,260155, : elle m'a vue pleurer bien d
Vous savez sans doute comment ,260383,Ida,,PER,260386," m'a mise en
rapports avec M. "
"ais à quel saint me vouer. Un
",260971,Russe,,LOC,260976,", qui m'avait promis monts et "
"t manqué de parole. Un Russe, ",261054,Monsieur !,,MISC,261064,".…
Après ça, il fallait tirer "
il fallait tirer l'échelle... ,261107,Ida,,LOC,261110,", à qui j'avais
fait part de m"
"des fortunes chez eux,
soit à ",261291,Paris,,LOC,261296,", soit à la campagne, et des m"
"suis toujours instruite. Oui,
",261387,Ida,,PER,261390," m'avait presque décidée, et M"
"çon si originale de voir

LE ",261597,VOLEUR,,LOC,261603," . SI

les choses... et ce pou"
"ose me dit que vous sortez de
",262261,Polytechnique,,ORG,262274, ; il me semble vous voir avec
"sque ! Comme elle me plurait,
",262517,Si J'étais homme!,,MISC,262534," Vous devez avoir eu des tas
d"
"re ça. |

— J'en suis désolé, ",262648,Madame,,PER,262654,", mais je ne saurais
trouver d"
"ote de vos intentions, répond ",263037,Re-,,ORG,263040,"
née en souriant. Mais vous ne"
"e même. M. Canonnier était

À
",263150,LL,,LOC,263152,"

Comme vous ; il n’a jamais r"
"x sont toujours

-Excellents. ",263378,II,,PER,263380, me donnait so pour cent sur l
"aît que c’est le prix.
— Non, ",263510,Madame,,PER,263516,", dis-je froidement, car je me"
avertissements que m'a donnés ,263613,Ida,,PER,263616,". Non,
Madame, ce n'est pas le"
"ents que m'a donnés Ida. Non,
",263623,Madame,,PER,263629,", ce n'est pas le prix. Le pri"
vantage. Je m'étonne même que ,263752,Canonnier,,MISC,263761," ait pu
vous offrir ce que vou"
"st
si peu! Moi, je disais $o. ",264142,Eh!,,MISC,264145," bien, coupons la
poire en deu"
"imenttde ne pouvoir le faire,
",264268,Madame,,PER,264274,. Mais je ne puis vous donner 
"enir ici, Monsieur ; un cos-
 ",264852,tume de trottin,,PER,264867,", qui ne vaut pas vingt-cinq l"
"n, qui ne vaut pas vingt-cinq ",264896,louis,,PER,264901,";

mais les dessous, c'est obl"
"éferler sur ses
jambes fines. ",265120,Ah !,,MISC,265124," la délicieuse poupée !.…

Att"
"h ! la délicieuse poupée !.…

",265151,Attention !,,MISC,265162, Pas de bêtises — ou ‘les 33 p
"ment dans les miens.

*

- ia
",265450,pt,,ORG,265452,"
: , .""
Lame e

. . 4 + ‘
BAF"
"les miens.

*

- ia
pt
: , .""
",265460,"Lame e

",,MISC,265469,". . 4 + ‘
BAFA mnt Mia eus ps "
"
pt
: , .""
Lame e

. . 4 + ‘
",265479,BAFA mnt,,MISC,265487," Mia eus ps Maude RE PE LS '
s"
". . 4 + ‘
BAFA mnt Mia eus ps ",265499,Maude RE PE LS,,PER,265513," '
ss” n a . . ï
és : . ,
. 4
"
"t Mia eus ps Maude RE PE LS '
",265516,ss”,,MISC,265519," n a . . ï
és : . ,
. 4

LE VO"
"LS '
ss” n a . . ï
és : . ,
. ",265541,"4

LE",,MISC,265546," VOLEUR 133

— Alors, toujours"
toutes nos communications par ,265813,Ida,,PER,265816,",
n'est-ce pas ? J'ai toute co"
"romettrez jamais.
D'ailleurs, ",265933,Ida,,PER,265936, m’en a assurée. C’est telleme
a... Il y a un coup à faire à ,266071,Paris,,LOC,266076,", ac-
tuellement, et deux vill"
"
vous donner les indications. ",266218,Ah !,,MISC,266222," l’argent, l’argent!
Il me fau"
"roque ; et croyez-bien, chère ",266663,Madame,,PER,266669,", que si
je pouvais vous offri"
"ardies, les fières voleuses !
",266969,Voleuses,,MISC,266977," de tout ce qu’on veut, et de "
"eurs passions sont en jeu.

— ",267237,Éh!,,MISC,267240," bien, me demande Ida qui est "
" jeu.

— Éh! bien, me demande ",267258,Ida,,PER,267261," qui est venue me
rejoindre, q"
Mais quelle inconscience !... ,267377,Ah!,,MISC,267380," mon

_ Cher, elle n’est pas l"
"e la tête, la tourne aussi à

",267501,"S

34 LE VOLEUR",,MISC,267517,"

bien d’autres. Il n'y a plus"
" que nous méritons,
nous, les ",267878,Barbares de la Décadence,,MISC,267902,". |

— C'était l’avis de Canon"
"dence. |

— C'était l’avis de ",267927,Canonnier,,MISC,267936,"; il disait aussi que
la coutu"
" nous voir après-demain. |

— ",268335,Elle !,,MISC,268341," dit Ida en riant, elle viendr"
"après-demain. |

— Elle ! dit ",268346,Ida,,PER,268349," en riant, elle viendrait plut"
"e ses amis et connaissances ?
",268812,Sois,,LOC,268816," tranquille, les indications q"
", en effet. Le coup à faire à ",268933,Paris,,LOC,268938,"
était d’une simplicité enfant"
our moi; le métier commence à ,269024,m'’entrer,,PER,269033," dans les
doigts, comme on dit"
"n dit. Quant aux deux villas, ",269088,Koget-,,LOC,269094,"
la-Honte ayant amené à mon ai"
es que je rends à mes amis ne ,269782,m'’auraient,,MISC,269793," rap-
porté que trente deniers"
"es, tendent vers leur
niveau. ",270020,Îl,,LOC,270022, est très fort en économie pol
" fort en économie politique.

",270061,Ah !,,MISC,270065, la petite poupée... Je donner
"t-être,
ou de ses victimes.

_",270388,Souhaits,,PER,270396," ridicules, désirs dangereux. "
"ridicules, désirs dangereux. {",270427,ls,,PER,270429," passent ra-
pidement, par bon"
désirs dangereux. {ls passent ,270438,"ra-
pidement",,ORG,270450,", par bonheur, car des idées s"
" que le disait très
justement ",270556,Ida,,PER,270559, ; ce n’est pas la peine de co
" j'ai

€ bons renseignements, ",270778,Roger-la-Honte,,PER,270792," en a aussi
de son côté ; et l"
"in-
clinerais à croire que la ",270885,Providence,,LOC,270895," néglige souvent
les ivrognes "
"à des résultats. Aide-toi, le
",271075,Ciel,,PER,271079, t'aidera. Il faut s’aider en 
"asser de Belgique en Suisse,

",271188,Allemagne,,LOC,271197, en Hollande et d'Angleterre e
"ique en Suisse,

Allemagne en ",271201,Hollande,,LOC,271209," et d'Angleterre en France.

L"
",

Allemagne en Hollande et d'",271215,Angleterre,,LOC,271225," en France.

Le vol doit être "
n Hollande et d'Angleterre en ,271229,France,,LOC,271235,".

Le vol doit être internatio"
"nternational, ou ne pas être. ",271286,Ily,,PER,271289," a

Ongtemps que Henri Heïine "
"ional, ou ne pas être. Ily a

",271293,Ongtemps,,LOC,271301, que Henri Heïine l’a dit : Il
"pas être. Ily a

Ongtemps que ",271306,Henri Heïine,,PER,271318," l’a dit : Il n’y a plus en
ur"
 efforts pour donner raison à ,271460,"Henri
Heine",,PER,271471, ; et nous avons pris le parti
"ant
un peu, une expression de ",271593,T'alleyrand,,LOC,271604," — je suis un
déloyal Européen"
"t à la lamentable
histoire de ",272333,Claude Gueux,,MISC,272345,". Je n'ai jamais volé mon
pain"
"m'inspirait un certain ennui, ",272824,paï,,MISC,272827,"
les temps de chômage. Je suis"
"sser là sa nuit.

Sr ts
MASSE ",273402,"AU

LE VOLEUR",,MISC,273416," | 137

Le spectacle n’est pas"
"é obligée de

se placer comme ",274521,housekeeper,,LOC,274532,", et même comme ser-
vante, af"
"’adoucir le sort de sa
mère ; ",274823,1l,,PER,274825, avait commis un faux et avait
mis un faux et avait quitté l’,274865,An-,,ORG,274868,"
gleterre avec le produit de s"
"un faux et avait quitté l’An-
",274869,gleterre,,LOC,274877, avec le produit de son escroq
e produit de son escroquerie. ,274914,Annie,,PER,274919," —
c'est le nom de la pauvress"
"yman réputé pour son ardeur

‘",275028,Philanthropique,,MISC,275043,". Ce vénérable ecclésiastique,"
"aux ce qui s'était passé, mit
",275133,Annie,,PER,275138, à la porte de chez lui. Il fi
"it pu — misérablement, à tous ",275788,Îes,,PER,275791,"
points de vue. |

— Et votre "
"continué à se mal conduire en
",275975,France,,LOC,275981,", où il était parti. Il a été "
à plusieurs années de prison. ,276073,"Ab!
Monsieur",,MISC,276085,", je suis si malheureuse de ne"
"ettre à son aise.

C’est donc ",276591,Annie,,PER,276596, qui a la charge de la maison 
it de la pâtisserie comme une ,276765,Allemande,,LOC,276774," ; elle est
économe comme une "
" ; elle est
économe comme une ",276804,Française,,LOC,276813," ; et dévouée comme
un terre-n"
"bien dur, car je suis souvent
",277301,absént,,PER,277307, et je vis en garçon — pas en 
"rçon — pas en vieux garçon. —
",277353,Annie,,PER,277358, a donc du temps de reste. Ell
"pour lui, quand il sortira de ",277566,Centrale,,LOC,277574,",
le plus d'argent possible. E"
de adroitement à des corps de ,277775,Lédas,,MISC,277780," s’aban-
donnant au cygne, de "
" s’aban-
donnant au cygne, de ",277810,Dianes,,PER,277816," au bain, de Danaés
sous la pl"
"ndés par certaines maisons
de ",277947,Saint-John’s Wood,,MISC,277964,. Elle m'a montré l’autre jour
" très
excitante, vraiment, en ",278073,Vénus Callipyge,,LOC,278088,".

Si Annie a des loisirs, je "
"ment, en Vénus Callipyge.

Si ",278094,Annie,,PER,278099," a des loisirs, je n’en manque"
"ujours la vieille histoire.
« ",278304,Îl,,ORG,278306," faut que je vous dise, écrit "
" faut que je vous dise, écrit ",278336,Bussy-Rabutin,,PER,278349," à sa
cousine, ce que M. de Tu"
"-Rabutin à sa
cousine, ce que ",278371,M. de Turenne,,PER,278384," m'a conté avoir oui
dire au f"
"a conté avoir oui
dire au feu ",278417,prince d',,PER,278426,Orange : que les jeunes filles
"rmée, l’épée à la main. » —
€ ",278612,Le conte du prince d'Orange,,MISC,278639," m'a réjouie, répond la
marqui"
"tendues. Moi, par exemple, je
",279148,Minstruis,,LOC,279157,". Je m'instruis, de la même fa"
"u, en oubliaït des choses que
",279249,JE Suis,,ORG,279256, et en apprenant des choses qu
" ? Ailleurs, je ne sais

l
=
",279461,Sf,,LOC,279463,"

140 | LE VOLEUR

pas ; mais "
"elle est heureuse... Et puis,
",279635,Issacar,,MISC,279642, avait raison : on n'a pas à s
"nt appeler leur avenir, quand ",279991,Annie,,PER,279996," vient
m'apporter un télégramm"
"de l'étranger ; elle vient de
",280144,France,,LOC,280150,"... Et je me rappelle, tout d’"
d’être en train de sécher. Je ,280519,Ii,,PER,280521,"
sais un roman, l’un de ces bo"
". Un instant après, la voix d’",280784,Annie,,PER,280789,"
protestant contre l'invasion "
"? Quelle était cette tête ?

",281154,"IX

DE QUELQUES QUADRUPÈDES ET DE CERTAINS",,MISC,281196," BIPÉDES

Cette tête et cette "
ES QUADRUPÈDES ET DE CERTAINS ,281197,BIPÉDES,,MISC,281204,"

Cette tête et cette main éta"
"
d'ébène. Oui, c'était bien l'",281664,abbé Lamargelle,,PER,281679,".

— Hé! bonjour, : cher Monsi"
"it bien l'abbé Lamargelle.

— ",281684,Hé!,,MISC,281687," bonjour, : cher Monsieur, me "
"te des protestations de votre
",282165,SélVante,,MISC,282173, qui s'obstinait à vouloir m’a
"m’annoncer à vous,

142 | LE ",282230,VOLEUR,,LOC,282236,"

et je suis monté directement"
"us voulez bien me porter ?

— ",283331,Îl,,LOC,283333, est des plus vastes. Rien ne 
"z-vous ?

— Quelquefois. J'ai ",283654,Ià,,MISC,283656," d’excellents cigares.
Permett"
"J'ai Ià d’excellents cigares.
",283679,Permettez,,MISC,283688,"…

— Merci, dit l’abbé en allu"
’abbé en allumant un londrès. ,283735,Îls,,PER,283738,"
sont excellents, en effet. Et"
" sur moi ses yeux perçants.

",284018,sg MN Ut,,MISC,284026,"
3 , _:

LE VOLEUR 143.

— Ah!"
"rçants.

sg MN Ut
3 , _:

LE ",284038,VOLEUR,,LOC,284044," 143.

— Ah! ah! s'écria-t-il "
" Ut
3 , _:

LE VOLEUR 143.

— ",284053,Ah!,,MISC,284056, ah! s'écria-t-il en anglais —
 rappeler notre entrevue à la ,284280,gare du Nord,,LOC,284292,", à
Paris, le jour où vous ête"
"entrevue à la gare du Nord, à
",284296,Paris,,LOC,284301,", le jour où vous êtes parti p"
ur où vous êtes parti pour la ,284338,Belgi-,,ORG,284344,"
que ? |

— Ce n’est pas le te"
" de
cette malheureuse famille ",284674,Montareuil,,PER,284684,".… |

Je ne répondis pas; sa v"
