Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"s bons amis, Du moins, elle l'",758030,espère,PER,,758036,". 
– Ma foi, dit l'abbé après "
 la même facilité. La liberté ,758363,dont,PER,,758367," elle jouit maintenant, et qui"
 qui doit avoir fini un petit ,760399,travail,PER,,760406, pour moi ; vous lui direz de 
"s à terme. Cependant, je suis ",763062,las,PER,,763065, de m'entendre féliciter sur m
"ravail de tout premier ordre, ",764931,Monsieur,PER,MISC,764939," ! Vous avez rendu, en l'écriv"
ques sous et une propriété en ,768501,Normandie,PER,LOC,768510,. C'est dans l'une que Broussa
us en vouloir à nous-mêmes. J',776235,espère,PER,,776241, que vous n'avez pas de remord
Je voudrais bien être à votre ,781596,place,MISC,,781601,", Vous n'avez pas de but dans "
"euse, si balbutiante -- et si ",785381,féroce,PER,,785387, ! -- Ce thaumaturge ridicule 
"s charlatans !... Pourtant, j'",788584,espère,PER,,788590,. Notre époque est tellement a
"tans !... Pourtant, j'espère. ",788592,Notre,MISC,,788597," époque est tellement abjecte,"
endre. -- Un apôtre serait un ,788928,Individu,PER,MISC,788936,", d'abord -- l'Individu qui a "
"ait un Individu, d'abord -- l'",788951,Individu,PER,MISC,788959, qui a disparu. -- Le jour où 
"battoir. -- Oui, le jour où l'",790137,Individu,PER,MISC,790145," reparaîtra, reniant les pacte"
s leurs Droits ; le jour où l',790280,Individu,PER,MISC,790288,", laissant les rois dire : « N"
