Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"aires. Jolis, hein ? Tu sais, ",396504,Courbassol,PER,PER,396514, sera ministre lundi ou mardi.
"on ami Chose, et son confrère ",398864,Machinard,PER,PER,398873, ; et beaucoup d'hommes de lan
"s, d'une cocotte ; et surtout ",398984,Margot,PER,PER,398990,. Une partie de l'âme de la Fr
 devant la gare. Il y a aussi ,399662,M.,PER,PER,399664, le maire flanqué de ses adjoi
"u dernier soupir du trombone, ",400314,M.,PER,PER,400316," le maire, rouge jusqu'aux ore"
"col, prononce un discours que ",400408,Courbassol,PER,PER,400418," écoute, le sourire sur les lè"
" en un gentil compliment, « à ",401549,Mme Courbassol,PER,PER,401563,", la vertueuse et dévouée comp"
pagne de notre cher député. » ,401622,Margot,PER,PER,401628, prend le bouquet sans sourcil
"demander une chambre. 
– Non, ",404956,Monsieur,PER,PER,404964,", pas un coin. Ah ! à onze heu"
". Pourtant, ajoute-t-elle, si ",405220,Monsieur,PER,PER,405228, voulait repasser vers les cin
s de vous donner une chambre. ,405626,Monsieur,PER,PER,405634," a l'intention de déjeuner ? 
"
". Pour rien, probablement. Et ",410173,Margot,PER,PER,410179,", ce soir... Tant pis ; j'y su"
" deux coups de temps. 
– Oui, ",412319,Monsieur,PER,PER,412327,". 
– Quand ce Monsieur qui a d"
"
– Oui, Monsieur. 
– Quand ce ",412341,Monsieur,PER,PER,412349, qui a demandé une chambre rev
"n difficile, de sortir d'ici. ",413428,Jérôme,PER,PER,413434, est assis juste devant moi ; 
"
– Jamais de la vie ! s'écrie ",414489,Annette,PER,PER,414496,. Je te connais ; tu me ferais
"embrassant... Pourtant, si ce ",414763,Monsieur,PER,PER,414771, qui a demandé une chambre rev
"ntement vers moi. 
– Bonsoir, ",416055,cher Monsieur,PER,PER,416068,. Comment vous portez-vous ? D
 cette boîte que tu es venu à ,418649,Malenvers,PER,PER,418658," ? 
– Non, c'est une idée que "
"itations. Moi, je suis venu à ",418907,Malenvers,PER,PER,418916, afin de pouvoir en partir. Tu
ce un homme qui veut aller de ,419614,Lyon,LOC,LOC,419618," à Bordeaux, ou de Nancy à Cet"
èce ? La chambre à coucher de ,421702,Monsieur,PER,PER,421710," et de Madame, sans doute... T"
lenvers. Elles partiront pour ,423276,Londres,LOC,LOC,423283, demain matin à l'adresse de P
s demain matin à l'adresse de ,423312,Paternoster,PER,PER,423323,. Ce brave Paternoster ! Il m'
esse de Paternoster. Ce brave ,423334,Paternoster,PER,PER,423345, ! Il m'a écrit plusieurs fois
 gilet. Je fais concurrence à ,423987,M.,PER,PER,423989," le maire, intérieurement ; et"
e dis que je sens l'argent... ,424305,Tiens,MISC,MISC,424310,", là. 
Il se dirige vers la ch"
" mazette !... Quatre, cinq... ",424565,Neuf,MISC,MISC,424569,", dix. Dix mille francs, mon b"
"rousel, devant le monument de ",428682,Gambetta,PER,PER,428690,. Convenu ? Bien. Je te quitte
onnêtes gens ? Si ç'avait été ,429265,Barabbas,PER,PER,429273, qui avait chassé les vendeurs
"oquence de leur cher député. 
",429623,La Halle,LOC,LOC,429631,", éclairée par de grands lustr"
e buste d'une bacchante de la ,430312,Courtille,PER,PER,430321," étiquetée R. F., un buste cou"
pénétrons dans l'hôtel et que ,433641,Margot,PER,PER,433647, profite de la confusion pour 
"un affreux vacarme. 
– Tenez, ",434007,Messieurs,PER,PER,434016,", tenez ! Regardez la caisse !"
 tout ! Ah ! les coquins !... ,434148,Mon Dieu !,MISC,MISC,434158," quel malheur !... 
Courbassol"
 ça ; les nerfs des femmes... ,434767,Margot,PER,PER,434773, passera la nuit au Sabot d'Or
 ce que je pourrai pour vous. ,435582,Courbassol,PER,PER,435592, m'accordera ce que je lui dem
ation... Donnez le numéro 8 à ,436306,Monsieur,PER,PER,436314,", ordonne-t-il à Annette qui v"
" 8 à Monsieur, ordonne-t-il à ",436331,Annette,PER,PER,436338, qui vient d'arriver avec une 
i donner de mes nouvelles par ,436583,M. Courbassol,PER,PER,436596,"... 
Annette, tout en larmes, "
"ne, se balancer aux doigts de ",436861,Margot,PER,PER,436867,"... 
– Tu ne trouves pas que c"
"r avec des gens pareils !... 
",438361,Et Margot,PER,PER,438370," pousse un gros soupir. 
XV --"
i de N'a-qu'un-Œil sur lequel ,439390,Marianne,PER,PER,439398,", coiffée d'un bas de laine, e"
"t me désigne, dans la rue, un ",442859,Monsieur,PER,PER,442867," qui porte un lorgnon. 
– Atte"
 je présume ? Oui. Et aller à ,443343,Londres,LOC,LOC,443350,", car il est bien improbable q"
 leurs rangs des hommes comme ,449296,Lassalle,PER,PER,449304,", il s'y trouve encore plus so"
aisir ! Comme au supplicié du ,450652,Golgotha,PER,PER,450660,", nous lui disons : « Sauve-to"
: c'est une raison d'être. Le ,453899,Juif,MISC,MISC,453903,... Figurez-vous une caravane 
isons qu'on lui demande... Le ,454054,Juif,MISC,MISC,454058,", à mon avis, n'a pas encore j"
e sors. Je vais aller inviter ,456326,Margot,PER,PER,456332, à dîner ; son bavardage me di
"vardage me distraira... 
Mais ",456379,Margot,PER,PER,456385," refuse ma proposition, telle "
"ser faire. 
Je dîne donc chez ",456657,Margot,PER,PER,456663," ; et même, j'aurai largement "
"ps d'y digérer à mon gré, car ",456729,Margot,PER,PER,456735, est veuve jusqu'à demain. Cou
quand je voudrai. Ah ! ce que ,457071,Liane,PER,PER,457076," va rager !... 
– Mais si, par"
"
– C'est impossible ! s'écrie ",457238,Margot,PER,PER,457244,. Le président est forcé de ra
" qu'il est ici ! 
– Mais non, ",458119,Monsieur,PER,PER,458127,", je vous jure, répond la voix"
"n cher ami, vous êtes là ?... ",458433,Répondez,MISC,MISC,458441,"-moi, sacredié ! C'est moi, Ma"
"ié ! C'est moi, Machinard. 
– ",458483,Réponds,PER,PER,458490,", murmure Margot ; sans ça, il"
"achinard. 
– Réponds, murmure ",458500,Margot,PER,PER,458506," ; sans ça, ils ne s'en iront "
nd leurs pas qui s'éloignent. ,459340,Margot,PER,PER,459346, se tord de rire ; et moi je s
'est-ce que tu fais ? demande ,459475,Margot,PER,PER,459481,". Tu t'habilles ? Tu pars ? 
–"
"ice ! 
– Et puis, après ? dit ",459615,Margot,PER,PER,459621, qui rit encore. Pourquoi pas 
"Roi Salomon. 
– Ah ! monsieur ",463174,Randal,PER,PER,463180, ! s'écrie l'hôtelière dès qu'
du Nord et j'ai télégraphié à ,464691,Paternoster,PER,PER,464702, de garder la valeur des titre
"s sommes mis à table. 
– Non, ",471014,Monsieur,PER,PER,471022,", répond Hélène à une question"
"– Est-ce votre avis, monsieur ",471569,Randal,PER,PER,471575," ? 
– Oh ! si tu demandes à Ra"
"al ? 
– Oh ! si tu demandes à ",471603,Randal,PER,PER,471609,"... Il va te parler viaducs, r"
"re, par exemple ? 
– Oh ! si, ",476499,Monsieur,PER,PER,476507,", je lisais beaucoup. Même des"
"i, il salue obséquieusement. 
",479946,– Mademoiselle,PER,PER,479960,", je suis chargé d'une mission"
" résous à rompre le silence. 
",481214,– Mademoiselle,PER,PER,481228,", dis-je pendant qu'elle sembl"
"lle m'interrompt. 
– D'abord, ",481369,Monsieur,PER,PER,481377,", je vous en prie, veuillez me"
"rès probablement... 
– Merci, ",481852,Monsieur,PER,PER,481860,", répond-elle d'une voix ferme"
"re départ... 
Hélène sourit. 
",482738,– Monsieur,PER,PER,482748,", me demande-t-elle, connaisse"
eu comme l'Égérie vieillie de ,483466,Numas,PER,PER,483471," en simarres, et il me semble "
"récié... Je vous prie encore, ",483924,Monsieur,PER,PER,483932,", de ne point vous formaliser "
. Vous avez entendu parler de ,485213,Barzot,PER,PER,485219," ? 
– Le premier président à l"
" honorable, m'a vendue à lui, ",485390,Monsieur,PER,PER,485398,. Comment le marché fut conclu
" pourrais, jusqu'à ce soir... ",486962,Barzot,PER,PER,486968, a fini par croire que je m'ét
.. Ah ! j'ai dû coûter cher à ,487921,Barzot,PER,PER,487927,". 
– Mais, dis-je, M. de Bois-"
" elle était pour moi, lorsque ",489100,Barzot,PER,PER,489106, venait. Il y avait un portrai
"n, peut-être, elle va envoyer ",489739,Barzot,PER,PER,489745, faire appel à vos sentiments 
"dra pas à demain, dît Hélène. ",489907,Barzot,PER,PER,489913," est déjà à Bruxelles. 
– Il e"
tant l'hôtel de Bois-Créault. ,493348,Mme Ida,PER,PER,493355, m'a donné un peu de linge lor
le qui sont dans la valise de ,494348,Barzot,PER,PER,494354,", cela fera un million. Pourqu"
ez-vous exploré les poches de ,494587,Barzot,PER,PER,494593,", par la même occasion ? 
– No"
Ces lettres ont été écrites à ,495882,Barzot,PER,PER,495888," par Mme de Bois-Créault, depu"
" oui, je lui ai coûté cher, à ",496084,Barzot,PER,PER,496090, ; et il ne m'a pas eue comme 
"ir déconfit. 
– Ah ! monsieur ",498831,Randal,PER,PER,498837,", dit-il, quel malheur ! Une a"
ez moi !... Qu'est-ce que ces ,498910,Messieurs,PER,PER,498919, vont penser de nous ? L'hôtel
"pour moi... 
– Bien, monsieur ",499398,Randal,PER,PER,499404, ; tout de suite. Ah ! j'oubli
"nq minutes. 
– Bien, monsieur ",499910,Randal,PER,PER,499916," ; comptez sur moi, pour une f"
que tu faisais donc à Paris ? ,500225,Broussaille,PER,PER,500236, disait qu'on t'avait nommé ju
" noblesse de robe, et surtout ",502748,Barzot,PER,PER,502754, !... Barzot ! Il faut qu'il s
" robe, et surtout Barzot !... ",502760,Barzot,PER,PER,502766, ! Il faut qu'il soit mis au c
la dérangerait mes projets... ,503615,Remarquez,PER,PER,503624, bien que tout peut se faire l
"e monde sera content. 
– Même ",504124,Barzot,PER,PER,504130,", dis-je ; car il sera certain"
"nte, j'espère. -- J'écrirai à ",505017,Barzot,PER,PER,505023," demain matin. 
– Non, Hélène,"
"faire ! 
– Il faut aller voir ",505328,Barzot,PER,PER,505334," et lui parler. 
– Moi ? 
– No"
 Mais qui peut aller parler à ,505533,Barzot,PER,PER,505539," ? 
– Moi, si vous voulez. 
– "
"sera malin. 
– Vous irez voir ",508174,Barzot,PER,PER,508180, demain matin ? me demande-t-e
"ez pas d'inquiétude, monsieur ",510733,Randal,PER,PER,510739,", me dit cette veuve de colone"
biller pour courir surprendre ,512656,Barzot,PER,PER,512662," au saut du lit, Tiens, à prop"
"rendre Barzot au saut du lit, ",512679,Tiens,MISC,MISC,512684,", à propos... Mais où perche-t"
"ropos... Mais où perche-t-il, ",512719,Barzot,PER,PER,512725, ?... Diable ! il va falloir f
descendu le premier président ,512918,Barzot,PER,PER,512924,". 
Je lui fais passer ma carte"
"S RÉSULTATS 
En m'apercevant, ",513099,Barzot,PER,PER,513105, ne peut réprimer un mouvement
"prise. 
– Êtes-vous bien sûr, ",513172,Monsieur,PER,PER,513180,", me demande-t-il d'une voix t"
" mon oncle. Je sais en effet, ",513631,Monsieur,PER,PER,513639,", qu'il a l'honneur d'être de "
"rompez pas. 
– Alors !... dit ",514219,Barzot,PER,PER,514225, en se levant et en faisant un
"oint si vous l'avez remarqué, ",514901,Monsieur,PER,PER,514909,", mais la solidarité est utile"
"monde !... 
– Hâtez-vous, dit ",515090,Barzot,PER,PER,515096, dont l'attitude n'a pas chang
"e situation que vous occupez, ",515699,Monsieur,PER,PER,515707,", et qui vous laisse ignorer b"
ue vous m'avez volées ! hurle ,516296,Barzot,PER,PER,516302,". Ah ! misérable ! 
Je hausse "
"e les épaules. 
– Réellement, ",516360,Monsieur,PER,PER,516368, ? Misérable ?... Dites-moi do
"ntention de vous les vendre. 
",516945,Barzot,PER,PER,516951, lève la tête et me regarde av
"rier ?... Eh ! bien... Tenez, ",517515,Monsieur,PER,PER,517523,", continue-t-il étendant la ma"
"ien des scélérats devant moi, ",518686,Monsieur,PER,PER,518694, ; j'ai entendu le récit de bi
"i. 
– En venant ici, continue ",519910,Barzot,PER,PER,519916,", j'avais pris une grande réso"
"ire... Vous venez de me dire, ",520299,Monsieur,PER,PER,520307,", que Mlle Canonnier désire se"
", vous avez soixante ans, mon ",520692,cher Monsieur,PER,PER,520705,", dont quarante de magistratur"
"ge ? 
– Si je le pouvais, dit ",521193,Barzot,PER,PER,521199,", très pâle, je le ferais, Mon"
"zot, très pâle, je le ferais, ",521226,Monsieur,PER,PER,521234,". Mais j'ai une fille, une fil"
"simples... Rien ne se répare, ",522788,Monsieur,PER,PER,522796,", et rien ne se pardonne. On p"
"ne pardonne jamais... Voyons, ",523025,Monsieur,PER,PER,523033,. Mlle Canonnier désire se mar
"ue mad... 
– Jamais ! s'écrie ",523378,Barzot,PER,PER,523384, qui se lève en frappant la ta
" figure ferez-vous au procès, ",524101,Monsieur,PER,PER,524109," ? 
Barzot ne répond pas. Appu"
"r. 
– Voudriez-vous au moins, ",524351,Monsieur,PER,PER,524359,", m'apprendre pour quelle rais"
"nonnier ? 
– Je l'aime ! crie ",524533,Barzot,PER,PER,524539,. Je l'aime ! Je l'aime de tou
"squement, il relève la tête. 
",526855,– Monsieur,PER,PER,526865,", dit-il d'une voix qu'il s'ef"
" ajoute-t-il anxieusement. 
– ",527313,Mon Dieu !,MISC,MISC,527323," Monsieur, dis-je en souriant,"
"l anxieusement. 
– Mon Dieu ! ",527324,Monsieur,PER,PER,527332,", dis-je en souriant, vous vou"
"est une comédie sinistre, dit ",527646,Barzot,PER,PER,527652,". 
C'est mon avis. Mais je me "
" en descendant l'escalier, si ",527720,Barzot,PER,PER,527726," n'était pas très heureux, ces"
le vie ! C'est agir comme les ,529771,Barzot,PER,PER,529777," qui déplorent, quand ils sont"
"n éprouve à se martyriser... 
",530940,Barzot,PER,PER,530946, a écrit. Les Bois-Créault se 
"iage. Parbleu ! Canonnier, de ",531025,Mazas,PER,PER,531030," où il se trouve, a donné son "
e donner de mes nouvelles par ,531942,Mme Ida,PER,PER,531949, ; et si par hasard j'avais à 
"oncer le oui solennel, devant ",534401,Dieu,MISC,MISC,534405," et devant les hommes, d'une v"
 femme -- la femme forte de l',535618,Évangile,MISC,MISC,535626,", mon cher. -- Et, tenez, pour"
 et qu'elle va partir pour la ,536555,Suisse,LOC,LOC,536561,". D'ailleurs, elle ne me donne"
lle fille venue. Qui est là ? ,541953,Broussaille,PER,PER,541964,. Très bien. Affaire conclue. 
"onnêteté l'abandonne », a dit ",542353,Jean-Jacques,PER,PER,542365,", et c'est assez juste, de tem"
 mouillez vos mouchoirs quand ,549382,Musette,PER,PER,549389," quitte Rodolphe, à tous les c"
ouchoirs quand Musette quitte ,549397,Rodolphe,PER,PER,549405,", à tous les coins de page, po"
"i-je oublié, par exemple, que ",551269,Danton,PER,PER,551275, était un voleur ? Et un tas d
 que je lui ai meublé près de ,552363,Waterloo Road,LOC,LOC,552376,", où elle vit fort satisfaite."
j'en mettrais ma main au feu. ,554256,Curé,PER,PER,554260,", vicaire, suisse, bedeau ou s"
allumer ma lanterne. Homme de ,554457,Dieu,MISC,MISC,554461,", y es-tu ? 
Boum !... 
C'est "
"te ma force. 
Mais l'homme de ",554740,Dieu,MISC,MISC,554744," est sur mes talons, criant, h"
gens se joignent à l'homme de ,554905,Dieu,MISC,MISC,554909,", galopent avec lui, crient av"
che la lampe. Ciel !... C'est ,563772,Charlotte,PER,PER,563781,". 
XX -- OU L'ON VOIT QU'IL ES"
a chaise que vient de quitter ,563918,Charlotte,PER,PER,563927,", confondu d'étonnement, accab"
"et toujours imprévue... 
Non, ",564325,Charlotte,PER,PER,564334," ne s'est pas mariée. Non, rie"
"is croire encore, pourtant... ",564561,Charlotte,PER,PER,564570," chassée par son père, le jour"
 vu quel était le fardeau que ,565721,Charlotte,PER,PER,565730," portait dans ses bras... 
Ell"
"ue de l'Opéra, j'ai rencontré ",567638,Marguerite,PER,PER,567648," -- Marguerite, tu te souviens"
'ancienne femme de chambre de ,567712,Mme Montareuil,PER,PER,567726,. -- Elle ne savait rien de ce
.. Je ne pouvais plus écouter ,568257,Marguerite,PER,PER,568267, ; et je ne suis revenue à moi
uver l'enfant. J'ai demandé à ,568538,Marguerite,PER,PER,568548, si elle avait ton adresse. El
"emps que tu aurais dû venir. 
",569109,Charlotte,PER,PER,569118," me regarde avec étonnement. 
"
"ai pensé... 
– Quoi ? demande ",569400,Charlotte,PER,PER,569409, d'une voix nerveuse. Quoi ? c
"uiller un peu. 
– Écoute, dit ",569967,Charlotte,PER,PER,569976, ; ce n'est pas ta maîtresse q
" à lui donner le tien, répond ",570625,Charlotte,PER,PER,570634," en rougissant, à l'appeler Ge"
"te en rougissant, à l'appeler ",570662,Georgette,PER,PER,570671," ; et puis, je n'ai plus voulu"
"uement, je retire ma main que ",570784,Charlotte,PER,PER,570793, tient dans les siennes ; et u
"remière idée, et de l'appeler ",571033,Georgette,PER,PER,571042,". Mais, Hélène, c'est un joli "
"s tu dois être très fatiguée, ",571175,Charlotte,PER,PER,571184,. Il va être une heure du mati
"te minutes. 
– Et c'est lundi ",571640,Noël,MISC,MISC,571644,", dit Charlotte en soupirant. "
". 
– Et c'est lundi Noël, dit ",571650,Charlotte,PER,PER,571659, en soupirant. Mon Dieu ! pour
"heures, je m'endors... 
C'est ",572199,Charlotte,PER,PER,572208," qui m'a réveillé, à neuf heur"
"ndra-t-il donc, ce médecin ? 
",572636,Charlotte,PER,PER,572645, m'appelle auprès de la petite
"an, bobo... Maman... bobo... 
",573104,Charlotte,PER,PER,573113," la prend dans ses bras, essay"
"it d'une façon lamentable... 
",573579,– Monsieur,PER,PER,573589,", vient dire Annie, le docteur"
"ourd'hui, dimanche, veille de ",575174,Noël,MISC,MISC,575178,", il en demanderait peut-être "
"... cent. 
Le docteur sort et ",575263,Charlotte,PER,PER,575272,", immédiatement, entre dans le"
"r chercher tout de suite, dit ",575624,Charlotte,PER,PER,575633,". 
– Oui, mais... 
– Mais quoi"
u n'as pas d'argent ! s'écrie ,575802,Charlotte,PER,PER,575811,". 
– Non, je n'en ai pas ici. "
"hâte. 
– C'est singulier, dit ",576319,Charlotte,PER,PER,576328,", que tu n'aies pas d'argent c"
"peur des voleurs, à Londres. 
",576463,Charlotte,PER,PER,576472," sourit d'un sourire triste. 
"
les larmes aux yeux ; quant à ,576846,Charlotte,PER,PER,576855,", elle se laisse tomber sur un"
"ise et éclate en sanglots. 
– ",576920,Mon Dieu !,MISC,MISC,576930," dit-elle, c'est affreux ! Tou"
a somme dont j'ai besoin ?... ,577711,Broussaille,PER,PER,577722,. Je me fais conduire à Kensin
– Ah ! quel malheur ! s'écrie ,578033,Broussaille,PER,PER,578044,. Si j'avais pu savoir !... Hi
re qu'elle est si malade !... ,578243,Tiens,MISC,MISC,578248,", voilà tout ce que j'ai ici :"
" Je te remercie tout de même, ",579387,Broussaille,PER,PER,579398,". Au revoir. 
Sitôt dans la ru"
"le meure, cette enfant ! Pour ",581328,Charlotte,PER,PER,581337," et pour moi, il faut qu'elle "
"s, aux montagnes d'oranges... ",582723,Ludgate Hill,LOC,LOC,582735,", Fleet Street, Strand, « Merr"
" Tamise et, sur les traces de ",582837,Paternoster,PER,PER,582848, qui tient à la main son étern
"lace, au coin de la rue et de ",583414,Waterloo Road,LOC,LOC,583427,", à l'endroit d'où j'ai vu Pat"
" me le faut, le sac que porte ",584494,Paternoster,PER,PER,584505,". 
Les trois policemen préposé"
" 
– Enfin ! te voilà, s'écrie ",585785,Charlotte,PER,PER,585794,. J'ai cru que tu ne reviendra
au premier étage ; et quant à ,586088,Charlotte,PER,PER,586097,... Je fais sauter la serrure.
"ir. En me retournant, je vois ",586828,Charlotte,PER,PER,586837,", très pâle, appuyée à un meub"
 Ah ! il est bien certain que ,587322,Paternoster,PER,PER,587333, est sur ses jambes depuis lon
"les consumer lentement. 
Mais ",587571,Charlotte,PER,PER,587580, vient me jeter ses bras autou
"
– Est-elle changée ! murmure ",588535,Charlotte,PER,PER,588544, en sanglotant. Crois-tu ?... 
"Annie entre dans la chambre. 
",588713,– Monsieur,PER,PER,588723,", dit-elle, le docteur vient t"
"t-il faire quelque chose, mon ",588846,Dieu !...,MISC,MISC,588855," Minuit. Les cloches, de tous "
"tent à sonner joyeusement. 
– ",588932,Noël !,MISC,MISC,588938, dit Charlotte en se laissant 
"er joyeusement. 
– Noël ! dit ",588943,Charlotte,PER,PER,588952, en se laissant tomber sur une
"! Oh ! c'est affreux... 
Oui, ",589058,Noël,MISC,MISC,589062,", sainte journée. Jour de paix"
" de veau au blanc d'Espagne. 
",589258,– Monsieur,PER,PER,589268,", me dit-il, j'ai prévenu votr"
"ais cent livres. Aujourd'hui, ",589380,Noël,MISC,MISC,589384,", vous comprenez... Elle m'a r"
"i cinquante autres. 
– Merci, ",589509,Monsieur,PER,PER,589517,", dit le docteur Scoundrel ave"
"mmence, au souvenir de ce que ",590183,Dieu,MISC,MISC,590187,"... 
Je l'interromps. 
– Si je"
"randes vagues de solitude... 
",591520,Charlotte,PER,PER,591529,", agenouillée devant le lit, s"
" SON DESTIN 
– Oui, je suis à ",592185,Londres,LOC,LOC,592192, depuis une douzaine de jours.
"r Waterloo Bridge, la nuit de ",592808,Noël,MISC,MISC,592812,", ce pauvre Har... Mais vous n"
assassinat. L'homme qui a tué ,594521,Paternoster,PER,PER,594532,"... 
– Il ne cherchait peut-êt"
"is à cela, aussi, ce matin de ",596969,Noël,MISC,MISC,596973, où je me suis mis en route à 
sque c'est chacun pour soi et ,598494,Dieu,MISC,MISC,598498," pour tous... Naturellement, D"
"u pour tous... Naturellement, ",598527,Dieu,MISC,MISC,598531," pour tous ! Sans Dieu, ce ne "
"lement, Dieu pour tous ! Sans ",598549,Dieu,MISC,MISC,598553,", ce ne serait pas chacun pour"
"devant mes yeux lassés. 
Mais ",600124,Charlotte,PER,PER,600133,", qui est entrée sans que j'ai"
"olages, de temps en temps. 
– ",600794,Mon Dieu !,MISC,MISC,600804, s'écrie Charlotte. Est-ce pos
" temps. 
– Mon Dieu ! s'écrie ",600813,Charlotte,PER,PER,600822,". Est-ce possible ! 
– Tout es"
Je lève la tête pour regarder ,601096,Charlotte,PER,PER,601105,", en terminant ma phrase, et j"
"s aimée comme je l'aurais dû, ",605612,Charlotte,PER,PER,605621,", mais je n'ai jamais aimé que"
"pourtant, j'ai voulu conduire ",606515,Charlotte,PER,PER,606524," à Monte-Carlo, qu'elle n'avai"
"u, l'impression que ressentit ",607057,Aladin,PER,PER,607063, en pénétrant dans le souterra
" sous pour m'amuser, dis-je à ",609149,Charlotte,PER,PER,609158,". Ne veux-tu pas jouer un peu,"
prendre la dernière pièce que ,609432,Charlotte,PER,PER,609441," me saisit le bras. 
– Viens, "
"! rien du tout, probablement. ",611123,Charlotte,PER,PER,611132, est la franchise même et du m
ssé plus de six semaines avec ,611351,Charlotte,PER,PER,611360, J'ai été obligé de la quitter
ens les craintes terribles de ,611818,Charlotte,PER,PER,611827, me gagner et s'emparer de moi
"eux, sans vouloir permettre à ",613698,Charlotte,PER,PER,613707," de m'accompagner à la gare, s"
" Orléans. Oui, c'est insensé. ",613972,Charlotte,PER,PER,613981, doit être dévorée d'angoisses
 rien ne puisse me séparer de ,615097,Charlotte,PER,PER,615106,". Et qu'aurais-je à sacrifier,"
res. C'est bon. Je parlerai à ,616217,Charlotte,PER,PER,616226, ; elle ne pleurera pas en m'é
" Annie. Madame est là-haut ? 
",616723,– Monsieur,PER,PER,616733,"... je... Monsieur... 
Sa figu"
"à-haut ? 
– Monsieur... je... ",616743,Monsieur,PER,PER,616751,"... 
Sa figure s'effare ; elle"
ontant rapidement l'escalier. ,616849,Charlotte,PER,PER,616858," ! Charlotte ! 
Personne ne ré"
ement l'escalier. Charlotte ! ,616861,Charlotte,PER,PER,616870," ! 
Personne ne répond. J'arri"
"vous parler, à la fin, nom de ",617090,Dieu,MISC,MISC,617094," ? Où est Madame ? 
– Elle est"
rte une nouvelle ? me demande ,618275,Broussaille,PER,PER,618286, qu'Annie vient d'introduire d
 mains. -- Comme il s'appelle ,619922,M. Randal,PER,PER,619931,", j'avais pensé... 
– Urbain R"
"en plus fortement, depuis que ",620638,Broussaille,PER,PER,620649, m'a quitté. Voilà trois heure
 eu la certitude du départ de ,621410,Charlotte,PER,PER,621419," ; et ensuite, après toutes le"
"eveu ! 
C'est une femme... -- ",624994,Margot,PER,PER,625000, ! c'est Margot ! -- qui m'acc
m'a dit qu'il partait pour la ,626499,Suisse,LOC,LOC,626505,", mais ce n'est certainement p"
"vers la ville. 
– Écoute, dit ",627394,Margot,PER,PER,627400, en frappant des mains. Je dev
soir-là ; mais je pensais que ,627921,Mlle Charlotte,PER,PER,627935, t'avait mis au courant... En 
" pas vu, toi, je t'assure que ",628179,Mlle Charlotte,PER,PER,628193, a bien reconnu son père. Elle
pisode de notre existence ; à ,628536,Charlotte,PER,PER,628545," et à moi, cet incident auquel"
"serait ! 
– Tu sais, continue ",629244,Margot,PER,PER,629250,", il ne s'est livré à aucun co"
"a main, tu n'es pas méchante, ",630401,Marguerite,PER,PER,630411," ; malheureusement, beaucoup d"
s de Pierre ou les actions de ,630702,Paul,PER,PER,630706,... Tâche de te remettre au be
"à Londres. 
– C'est vrai, dit ",631193,Margot,PER,PER,631199,", la fille était ici avant-hie"
"Eulalie, eût été invitée chez ",632313,M.,PER,PER,632315," le curé. 
– Si elle avait pu "
ais aussi bien de la vendre à ,632761,Dieu,MISC,MISC,632765,". 
Pas avant déjeuner, pourtan"
" ? demande M. Voisin. 
– Oui, ",634094,Monsieur,PER,PER,634102,", beaucoup. 
– Allons, tant mi"
" ? demande M. Voisin. 
– Oui, ",634292,Monsieur,PER,PER,634300,", pas mal. 
– Et vous prenez t"
"est, pour sûr. 
– Voyez-vous, ",634720,Monsieur,PER,PER,634728,", me dit Mme Voisin comme un g"
", tenez, sans aller si loin : ",635507,Broussaille,PER,PER,635518, me raconte comment elle a plu
"ien qu'il y a des lois. Mais, ",636588,Monsieur,PER,PER,636596,", pourquoi n'y en aurait-il pa"
"e qui m'inquiète, à propos de ",636996,Broussaille,PER,PER,637007," et de Roger, c'est leur santé"
"té. Ce qui me fait peur, chez ",637065,Broussaille,PER,PER,637076,", c'est la vivacité de son tem"
"ent délicat, une femme ! Mais ",637635,Broussaille,PER,PER,637646, est une petite risque-tout. J
te qu'on fût complaisant pour ,639057,Broussaille,PER,PER,639068,", quand elle voyage... Un peti"
", n'est-ce pas ?... Je crois, ",639163,Monsieur,PER,PER,639171,", que rien ne peut vous rendre"
bienfaisant. Et pourtant !... ,644042,Dieu,MISC,MISC,644046, sait ce que diraient nos cons
"Du reste, ils peuvent aller à ",651018,Rome,LOC,LOC,651022,", si le cœur leur en dit. 
– V"
"é ? 
– Quoi ! Comment !... 
– ",652294,Mon Dieu !,MISC,MISC,652304," ricane l'abbé, ne faites donc"
i se trouve à droite se nomme ,652840,Mouratet,PER,PER,652848," ; c'est un de mes amis, et la"
it l'abbé ; il est l'amant de ,653021,Mme Mouratet,PER,PER,653033, et le mari d'une femme charma
e parler de vengeance divine. ,655758,Remarquez,PER,PER,655767, que je n'emploie les mots : c
"is pourquoi, elle me rappelle ",656008,Broussaille,PER,PER,656019,", une Broussaille pleine de di"
ste au moment où s'approchent ,656900,Mouratet,PER,PER,656908, et les deux adultères qui l'a
de trois minutes au moins que ,657141,Mouratet,PER,PER,657149, parvient à me serrer la main 
"t. 
Nous avons été dîner à la ",657362,Restauration,MISC,MISC,657374," . Dîner médiocre, mais fort g"
"îner médiocre, mais fort gai. ",657408,Mouratet,PER,PER,657416, est la belle humeur en person
demanderai des explications à ,658894,Renée,PER,PER,658899,", si l'occasion s'en présente."
"à moi, une partie de billard. ",659044,Mouratet,PER,PER,659052," accepte, mais je refuse. Je n"
st un jeu trop 1830 pour moi. ,659142,Renée,PER,PER,659147, m'approuve et me prie de la m
ulez-vous me faire croire que ,659872,Mouratet,PER,PER,659880," ne se doute de rien ? 
– Lui "
